molid,identifiere,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TWC,SRW01,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,MPC01,MPC02,MPC03,MPC04,MPC05,MPC06,MPC07,MPC08,MPC09,MPC10,piPC01,piPC02,piPC03,piPC04,piPC05,piPC06,piPC07,piPC08,piPC09,piPC10,TPC,piID,PCR,PCD,CID,BID
885,C4H6O3,7.0,3.4969999999999999,4.234,5.0430000000000001,5.8019999999999996,6.6109999999999998,7.3780000000000001,8.1829999999999998,8.9559999999999995,9.7560000000000002,73.459999999999994,7.0,14.0,0.0,50.0,10.0,200.0,98.0,842.0,666.0,3664.0,7.0,9.0,9.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,2.1970000000000001,2.4849999999999999,2.4849999999999999,2.6389999999999998,2.1970000000000001,0.0,0.0,0.0,0.0,0.0,17.873999999999999,19.003,1.0629999999999999,1.129,13.454000000000001,7.7320000000000002
886,C11H16O3,14.0,4.1109999999999998,4.8440000000000003,5.609,6.3650000000000002,7.1379999999999999,7.9029999999999996,8.6799999999999997,9.4499999999999993,10.228999999999999,92.328999999999994,14.0,28.0,0.0,92.0,10.0,346.0,84.0,1388.0,522.0,5798.0,14.0,16.0,17.0,18.0,15.0,14.0,12.0,11.0,8.0,6.0,2.9180000000000001,3.2679999999999998,3.5659999999999998,3.903,3.621,3.673,3.7109999999999999,3.8420000000000001,3.234,3.1080000000000001,42.758000000000003,54.136000000000003,1.266,11.378,27.414999999999999,14.282999999999999
887,C12H18O3,15.0,4.1740000000000004,4.9050000000000002,5.6660000000000004,6.4180000000000001,7.1879999999999997,7.9500000000000002,8.7230000000000008,9.4909999999999997,10.266999999999999,94.784000000000006,15.0,30.0,0.0,98.0,10.0,366.0,84.0,1458.0,522.0,6050.0,15.0,17.0,18.0,19.0,16.0,15.0,14.0,12.0,9.0,8.0,2.9700000000000002,3.3050000000000002,3.5939999999999999,3.923,3.6469999999999998,3.698,3.7810000000000001,3.863,3.2719999999999998,3.234,46.636000000000003,58.689999999999998,1.258,12.054,29.414999999999999,15.259
888,C5H7SN,7.0,3.4969999999999999,4.234,5.0430000000000001,5.8019999999999996,6.6109999999999998,7.3780000000000001,8.1829999999999998,8.9559999999999995,9.7560000000000002,73.459999999999994,7.0,14.0,0.0,50.0,10.0,200.0,98.0,842.0,666.0,3664.0,7.0,9.0,9.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,2.351,2.9039999999999999,3.2909999999999999,3.7389999999999999,3.2040000000000002,0.0,0.0,0.0,0.0,0.0,17.873999999999999,22.489999999999998,1.258,4.6150000000000002,13.454000000000001,7.7320000000000002
889,Mol.1 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
890,C7H12O2,8.0,3.5550000000000002,4.1740000000000004,4.9050000000000002,5.5490000000000004,6.282,6.9320000000000004,7.6660000000000004,8.3179999999999996,9.0519999999999996,73.435000000000002,9.0,16.0,0.0,52.0,0.0,184.0,0.0,676.0,0.0,2536.0,8.0,9.0,6.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,2.3980000000000001,2.7080000000000002,2.3980000000000001,2.3029999999999999,2.3980000000000001,2.5649999999999999,0.0,0.0,0.0,0.0,20.456,23.768999999999998,1.1619999999999999,3.3130000000000002,16.498000000000001,9.3840000000000003
891,C19H38O2,20.0,4.3940000000000001,5.069,5.7590000000000003,6.444,7.1379999999999999,7.827,8.5229999999999997,9.2129999999999992,9.9100000000000001,105.277,21.0,40.0,0.0,120.0,0.0,406.0,0.0,1448.0,0.0,5320.0,20.0,20.0,19.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,3.0910000000000002,3.1349999999999998,3.0910000000000002,2.944,2.8900000000000001,2.8330000000000002,2.7730000000000001,2.7080000000000002,2.6389999999999998,2.5649999999999999,65.382000000000005,67.173000000000002,1.0269999999999999,1.7909999999999999,40.655000000000001,21.149000000000001
892,C8H12O4,11.0,3.8500000000000001,4.5330000000000004,5.2729999999999997,5.9790000000000001,6.7249999999999996,7.4409999999999998,8.1869999999999994,8.9090000000000007,9.6530000000000005,83.551000000000002,12.0,22.0,0.0,70.0,0.0,256.0,0.0,998.0,0.0,4022.0,11.0,12.0,11.0,10.0,8.0,6.0,5.0,2.0,1.0,0.0,2.7080000000000002,2.944,3.1349999999999998,3.1349999999999998,3.2959999999999998,2.8330000000000002,2.7080000000000002,1.609,1.099,0.0,29.658999999999999,35.469000000000001,1.196,5.8090000000000002,22.475999999999999,12.307
893,C6H8O4,9.0,3.6640000000000001,4.3440000000000003,5.069,5.7779999999999996,6.5060000000000002,7.2220000000000004,7.9500000000000002,8.6690000000000005,9.3960000000000008,77.594999999999999,10.0,18.0,0.0,58.0,0.0,216.0,0.0,842.0,0.0,3358.0,9.0,10.0,9.0,6.0,6.0,4.0,1.0,0.0,0.0,0.0,2.5649999999999999,2.8330000000000002,3.0449999999999999,2.8330000000000002,3.1349999999999998,2.5649999999999999,1.099,0.0,0.0,0.0,23.196999999999999,28.074999999999999,1.21,4.8769999999999998,18.484000000000002,10.369
894,C9H12O,10.0,3.8500000000000001,4.6150000000000002,5.4249999999999998,6.2169999999999996,7.0270000000000001,7.8239999999999998,8.6349999999999998,9.4339999999999993,10.244,83.272000000000006,10.0,20.0,0.0,72.0,0.0,308.0,0.0,1416.0,0.0,6740.0,10.0,13.0,14.0,14.0,16.0,12.0,4.0,0.0,0.0,0.0,2.6389999999999998,3.157,3.5899999999999999,3.9870000000000001,4.4669999999999996,4.1760000000000002,3.4460000000000002,0.0,0.0,0.0,27.460999999999999,35.462000000000003,1.2909999999999999,8.0009999999999994,19.385999999999999,10.481
895,C11H22O2,12.0,3.8919999999999999,4.5540000000000003,5.242,5.9219999999999997,6.6159999999999997,7.3019999999999996,7.9989999999999997,8.6880000000000006,9.3870000000000005,84.600999999999999,13.0,24.0,0.0,72.0,0.0,246.0,0.0,888.0,0.0,3304.0,12.0,12.0,11.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.6389999999999998,2.7080000000000002,2.6389999999999998,2.3980000000000001,2.3029999999999999,2.1970000000000001,2.0790000000000002,1.946,1.792,1.609,34.621000000000002,36.003999999999998,1.04,1.383,24.655000000000001,13.247999999999999
896,C12H20O2,14.0,4.2629999999999999,5.1180000000000003,6.0659999999999998,6.9800000000000004,7.9400000000000004,8.8780000000000001,9.8399999999999999,10.789,11.750999999999999,99.623999999999995,14.0,28.0,6.0,112.0,70.0,544.0,602.0,2992.0,4650.0,17868.0,14.0,21.0,24.0,28.0,28.0,21.0,11.0,5.0,2.0,0.0,2.8330000000000002,3.2959999999999998,3.4660000000000002,3.7839999999999998,3.8919999999999999,3.714,3.1779999999999999,2.3980000000000001,1.609,0.0,38.219000000000001,42.170000000000002,1.103,3.9510000000000001,26.533000000000001,14.369
897,C8H8O2,10.0,3.8069999999999999,4.5949999999999998,5.3979999999999997,6.2050000000000001,7.0129999999999999,7.8220000000000001,8.6310000000000002,9.4410000000000007,10.25,83.162000000000006,10.0,20.0,0.0,68.0,0.0,290.0,0.0,1364.0,0.0,6690.0,10.0,12.0,15.0,16.0,15.0,8.0,5.0,2.0,1.0,0.0,2.7080000000000002,3.157,3.7069999999999999,4.141,4.5010000000000003,4.1230000000000002,3.992,3.169,2.7839999999999998,0.0,29.122,42.281999999999996,1.452,13.16,19.57,10.499000000000001
898,C10H12O3,13.0,4.0780000000000003,4.8280000000000003,5.617,6.3920000000000003,7.1829999999999998,7.9669999999999996,8.7599999999999998,9.548,10.342000000000001,90.715000000000003,13.0,26.0,0.0,90.0,0.0,368.0,0.0,1610.0,0.0,7296.0,13.0,16.0,17.0,17.0,21.0,16.0,12.0,12.0,8.0,2.0,2.8900000000000001,3.3500000000000001,3.6949999999999998,4.032,4.5519999999999996,4.2699999999999996,4.0570000000000004,4.298,4.1500000000000004,2.7839999999999998,38.603000000000002,51.079000000000001,1.323,12.476000000000001,25.390999999999998,13.331
899,C10H14O,12.0,4.1740000000000004,5.0810000000000004,6.0430000000000001,6.9710000000000001,7.9349999999999996,8.8659999999999997,9.8309999999999995,10.763999999999999,11.728999999999999,94.394000000000005,11.0,24.0,0.0,112.0,0.0,648.0,0.0,4096.0,0.0,26784.0,12.0,20.0,28.0,34.0,36.0,32.0,12.0,4.0,0.0,0.0,2.7080000000000002,3.258,3.6640000000000001,4.0069999999999997,4.1740000000000004,4.2629999999999999,3.367,2.5649999999999999,0.0,0.0,34.814,39.006,1.1200000000000001,4.1920000000000002,21.774999999999999,11.596
900,C13H10O3,17.0,4.3689999999999998,5.1760000000000002,6.0090000000000003,6.8300000000000001,7.6680000000000001,8.4939999999999998,9.3350000000000009,10.163,11.005000000000001,102.048,16.0,34.0,0.0,122.0,0.0,532.0,0.0,2522.0,0.0,12424.0,17.0,22.0,27.0,32.0,35.0,28.0,27.0,26.0,23.0,20.0,3.2189999999999999,3.7610000000000001,4.2699999999999996,4.758,5.1820000000000004,4.9809999999999999,5.1779999999999999,5.3760000000000003,5.5279999999999996,5.7679999999999998,56.805999999999997,86.230999999999995,1.518,29.423999999999999,32.262,16.323
901,C12H22O2,14.0,4.234,5.0039999999999996,5.8719999999999999,6.6710000000000003,7.5369999999999999,8.3480000000000008,9.2140000000000004,10.029,10.895,95.804000000000002,14.0,28.0,0.0,108.0,0.0,484.0,0.0,2324.0,0.0,11588.0,14.0,20.0,20.0,22.0,24.0,24.0,22.0,16.0,0.0,0.0,2.7730000000000001,3.1349999999999998,3.0910000000000002,3.2189999999999999,3.2959999999999998,3.2959999999999998,3.2959999999999998,3.2189999999999999,0.0,0.0,38.338999999999999,39.323999999999998,1.026,0.98499999999999999,27.021000000000001,14.342000000000001
902,C7H6O2,9.0,3.714,4.4660000000000002,5.2519999999999998,6.0279999999999996,6.8170000000000002,7.5979999999999999,8.3859999999999992,9.1699999999999999,9.9570000000000007,79.388999999999996,9.0,18.0,0.0,62.0,0.0,258.0,0.0,1158.0,0.0,5378.0,9.0,11.0,12.0,12.0,14.0,8.0,2.0,0.0,0.0,0.0,2.6389999999999998,3.1139999999999999,3.5899999999999999,3.9870000000000001,4.4669999999999996,4.1760000000000002,3.4460000000000002,0.0,0.0,0.0,24.920999999999999,34.418999999999997,1.381,9.4969999999999999,17.550000000000001,9.5199999999999996
903,C10H18O,12.0,4.2629999999999999,5.1299999999999999,6.1719999999999997,7.0670000000000002,8.0969999999999995,9.0069999999999997,10.025,10.946,11.955,95.662000000000006,11.0,24.0,0.0,116.0,20.0,648.0,280.0,3876.0,2772.0,24104.0,12.0,23.0,26.0,38.0,40.0,24.0,4.0,0.0,0.0,0.0,2.5649999999999999,3.1779999999999999,3.2959999999999998,3.6640000000000001,3.714,3.2189999999999999,1.609,0.0,0.0,0.0,32.244,32.244,1.0,0.0,21.623999999999999,11.651
904,Mol.16 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
