molid,identifiere,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT
796,C13H24O2,6.0,4.2220000000000004,2.403,1.657,0.083000000000000004,0.040000000000000001,0.0,0.0,0.0,0.0,0.375,0.156,0.083000000000000004,0.069000000000000006,0.01,0.040000000000000001,0.0,0.0,0.0,0.0,0.73399999999999999
797,C9H16O3,3.5,0.88900000000000001,0.75,0.23999999999999999,0.27800000000000002,0.082000000000000003,0.125,0.0,0.0,0.0,0.318,0.068000000000000005,0.074999999999999997,0.024,0.040000000000000001,0.012,0.031,0.0,0.0,0.0,0.56799999999999995
798,C9H14O,4.5,1.111,1.375,0.44400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.45000000000000001,0.073999999999999996,0.125,0.049000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.69799999999999995
799,C7H11SN,2.5,1.111,0.59699999999999998,0.40999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.27800000000000002,0.092999999999999999,0.074999999999999997,0.082000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.52700000000000002
800,C10H14O,2.5,1.333,0.5,0.42199999999999999,0.29899999999999999,0.082000000000000003,0.0,0.0,0.0,0.0,0.22700000000000001,0.095000000000000001,0.037999999999999999,0.052999999999999999,0.074999999999999997,0.027,0.0,0.0,0.0,0.0,0.51600000000000001
801,C10H16,2.5,1.333,0.5,0.38200000000000001,0.23599999999999999,0.0,0.0,0.0,0.0,0.0,0.25,0.10299999999999999,0.044999999999999998,0.064000000000000001,0.079000000000000001,0.0,0.0,0.0,0.0,0.0,0.54000000000000004
802,C10H16,2.5,1.333,0.5,0.38200000000000001,0.23599999999999999,0.0,0.0,0.0,0.0,0.0,0.25,0.10299999999999999,0.044999999999999998,0.064000000000000001,0.079000000000000001,0.0,0.0,0.0,0.0,0.0,0.54000000000000004
803,C10H16O,3.0,1.778,0.68799999999999994,0.65300000000000002,0.23599999999999999,0.0,0.0,0.0,0.0,0.0,0.27300000000000002,0.11899999999999999,0.049000000000000002,0.082000000000000003,0.047,0.0,0.0,0.0,0.0,0.0,0.56899999999999995
804,C8H14O2,1.5,1.111,0.438,0.191,0.153,0.040000000000000001,0.0,0.0,0.0,0.0,0.14999999999999999,0.092999999999999999,0.040000000000000001,0.027,0.037999999999999999,0.040000000000000001,0.0,0.0,0.0,0.0,0.38800000000000001
805,C9H18O2,2.5,0.88900000000000001,0.375,0.40000000000000002,0.111,0.082000000000000003,0.062,0.0,0.0,0.0,0.25,0.081000000000000003,0.042000000000000003,0.050000000000000003,0.014,0.02,0.021000000000000001,0.0,0.0,0.0,0.47799999999999998
806,C9H16O,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.041000000000000002,0.031,0.025000000000000001,0.0,0.0,0.056000000000000001,0.028000000000000001,0.017999999999999999,0.012999999999999999,0.010999999999999999,0.01,0.01,0.012,0.0,0.0,0.159
807,C10H20O2,2.5,0.66700000000000004,0.625,0.40000000000000002,0.16700000000000001,0.122,0.062,0.0,0.0,0.0,0.22700000000000001,0.056000000000000001,0.057000000000000002,0.035999999999999997,0.019,0.02,0.016,0.0,0.0,0.0,0.43099999999999999
808,C5H10O,1.5,0.66700000000000004,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999999,0.13300000000000001,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46500000000000002
809,C3H8S2,0.5,0.222,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.073999999999999996,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26200000000000001
810,C8H10O,2.5,1.333,0.56299999999999994,0.41299999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.27800000000000002,0.111,0.056000000000000001,0.10299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.54800000000000004
811,C10H14O2,2.5,1.333,0.68799999999999994,0.57299999999999995,0.26400000000000001,0.122,0.0,0.0,0.0,0.0,0.20799999999999999,0.088999999999999996,0.045999999999999999,0.051999999999999998,0.037999999999999999,0.029999999999999999,0.0,0.0,0.0,0.0,0.46300000000000002
812,C5H8O2,2.0,1.111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33300000000000002,0.159,0.042000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53400000000000003
813,C5H12SO,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.0,0.0,0.0,0.0,0.0,0.083000000000000004,0.043999999999999997,0.031,0.027,0.028000000000000001,0.0,0.0,0.0,0.0,0.0,0.21299999999999999
814,C5H10O5,2.5,1.778,0.75,0.23999999999999999,0.056000000000000001,0.0,0.0,0.0,0.0,0.0,0.27800000000000002,0.16200000000000001,0.063,0.029999999999999999,0.014,0.0,0.0,0.0,0.0,0.0,0.54600000000000004
815,C7H8O2,2.5,1.111,0.59699999999999998,0.40999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.27800000000000002,0.092999999999999999,0.074999999999999997,0.082000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.52700000000000002
816,C3H3SN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,C14H14S2,1.5,0.66700000000000004,0.25,0.222,0.069000000000000006,0.121,0.086999999999999994,0.0089999999999999993,0.023,0.016,0.087999999999999995,0.033000000000000002,0.014999999999999999,0.019,0.0060000000000000001,0.012,0.0089999999999999993,0.001,0.0030000000000000001,0.0040000000000000001,0.19
818,C11H16O,1.0,0.44400000000000001,0.188,0.151,0.089999999999999997,0.059999999999999998,0.042999999999999997,0.033000000000000002,0.016,0.0,0.083000000000000004,0.034000000000000002,0.017000000000000001,0.019,0.012999999999999999,0.01,0.0089999999999999993,0.010999999999999999,0.016,0.0,0.21199999999999999
819,C13H22O,4.5,2.444,1.375,0.72399999999999998,0.53500000000000003,0.082000000000000003,0.056000000000000001,0.0,0.0,0.0,0.32100000000000001,0.122,0.071999999999999995,0.048000000000000001,0.052999999999999999,0.0070000000000000001,0.028000000000000001,0.0,0.0,0.0,0.65300000000000002
820,C13H18O2,2.5,1.556,0.56299999999999994,0.23100000000000001,0.20100000000000001,0.224,0.128,0.073999999999999996,0.041000000000000002,0.012,0.16700000000000001,0.085999999999999993,0.033000000000000002,0.019,0.02,0.021999999999999999,0.012999999999999999,0.0089999999999999993,0.01,0.012,0.39300000000000002
821,C6H8O3,2.5,1.778,1.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27800000000000002,0.13700000000000001,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52900000000000003
822,C10H16O,3.5,2.222,1.375,0.48399999999999999,0.063,0.0,0.0,0.0,0.0,0.0,0.318,0.13900000000000001,0.085999999999999993,0.043999999999999997,0.063,0.0,0.0,0.0,0.0,0.0,0.65000000000000002
823,C7H14O2,2.5,0.88900000000000001,0.25,0.32000000000000001,0.111,0.0,0.0,0.0,0.0,0.0,0.313,0.099000000000000005,0.035999999999999997,0.064000000000000001,0.021999999999999999,0.0,0.0,0.0,0.0,0.0,0.53300000000000003
824,C5H8O,1.5,0.44400000000000001,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999999,0.088999999999999996,0.083000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47199999999999998
825,C9H12O,2.0,0.88900000000000001,0.25,0.34200000000000003,0.14599999999999999,0.081000000000000003,0.0,0.0,0.0,0.0,0.20000000000000001,0.073999999999999996,0.025000000000000001,0.057000000000000002,0.035999999999999997,0.040000000000000001,0.0,0.0,0.0,0.0,0.433
826,C12H14O3,4.0,1.111,0.5,0.70199999999999996,0.375,0.24199999999999999,0.14899999999999999,0.049000000000000002,0.080000000000000002,0.0,0.26700000000000002,0.058000000000000003,0.031,0.050000000000000003,0.029000000000000001,0.027,0.025000000000000001,0.01,0.02,0.0,0.51700000000000002
827,C11H14O3,3.0,1.556,1.25,0.88400000000000001,0.438,0.16200000000000001,0.0,0.0,0.0,0.0,0.214,0.085999999999999993,0.063,0.051999999999999998,0.035999999999999997,0.023,0.0,0.0,0.0,0.0,0.47499999999999998
828,C7H10O3,2.5,1.778,1.514,0.20499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.127,0.11600000000000001,0.029000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.52300000000000002
829,C8H10S,2.0,1.556,0.68799999999999994,0.33300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.13,0.063,0.083000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.498
830,C12H10O,1.5,0.44400000000000001,0.375,0.30199999999999999,0.014,0.078,0.049000000000000002,0.0,0.0,0.0,0.107,0.025999999999999999,0.027,0.029999999999999999,0.001,0.01,0.012,0.0,0.0,0.0,0.214
831,C6H8O,1.0,0.44400000000000001,0.222,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.14299999999999999,0.056000000000000001,0.056000000000000001,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.316
832,C10H14O3S,2.0,0.88900000000000001,0.47199999999999998,0.20499999999999999,0.080000000000000002,0.13700000000000001,0.084000000000000005,0.063,0.025000000000000001,0.02,0.14299999999999999,0.056000000000000001,0.039,0.019,0.0089999999999999993,0.017000000000000001,0.010999999999999999,0.0089999999999999993,0.0060000000000000001,0.01,0.318
833,C13H24O2,3.0,1.556,0.75,0.56000000000000005,0.33300000000000002,0.20399999999999999,0.094,0.049000000000000002,0.02,0.0,0.214,0.097000000000000003,0.043999999999999997,0.036999999999999998,0.024,0.017000000000000001,0.012,0.01,0.0070000000000000001,0.0,0.46200000000000002
834,C5H10O2S,1.5,0.66700000000000004,0.375,0.080000000000000002,0.056000000000000001,0.0,0.0,0.0,0.0,0.0,0.214,0.095000000000000001,0.063,0.016,0.028000000000000001,0.0,0.0,0.0,0.0,0.0,0.41599999999999998
835,C6H9SN,2.0,0.66700000000000004,0.56899999999999995,0.20499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.067000000000000004,0.095000000000000001,0.068000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.47999999999999998
836,C9H10O3,2.5,1.111,0.625,0.622,0.29199999999999998,0.080000000000000002,0.0,0.0,0.0,0.0,0.20799999999999999,0.073999999999999996,0.044999999999999998,0.051999999999999998,0.032000000000000001,0.02,0.0,0.0,0.0,0.0,0.43099999999999999
837,C12H20O2,1.5,0.66700000000000004,0.375,0.23999999999999999,0.16700000000000001,0.082000000000000003,0.062,0.025000000000000001,0.02,0.017000000000000001,0.115,0.050999999999999997,0.031,0.021999999999999999,0.017000000000000001,0.0089999999999999993,0.0089999999999999993,0.0040000000000000001,0.0050000000000000001,0.0060000000000000001,0.26900000000000002
838,C13H18O2,1.5,1.111,0.56299999999999994,0.27100000000000002,0.20799999999999999,0.10100000000000001,0.074999999999999997,0.033000000000000002,0.025999999999999999,0.021000000000000001,0.10000000000000001,0.065000000000000002,0.035000000000000003,0.021000000000000001,0.019,0.010999999999999999,0.0089999999999999993,0.0050000000000000001,0.0050000000000000001,0.0070000000000000001,0.27800000000000002
839,C10H14O2,2.0,0.66700000000000004,0.5,0.34200000000000003,0.14599999999999999,0.10100000000000001,0.074999999999999997,0.02,0.0,0.0,0.16700000000000001,0.048000000000000001,0.042000000000000003,0.037999999999999999,0.021000000000000001,0.017000000000000001,0.019,0.01,0.0,0.0,0.36099999999999999
840,C17H18O2,3.0,1.556,0.625,0.76400000000000001,0.55600000000000005,0.20300000000000001,0.13400000000000001,0.114,0.045999999999999999,0.021000000000000001,0.14999999999999999,0.062,0.025000000000000001,0.035999999999999997,0.029000000000000001,0.010999999999999999,0.0080000000000000002,0.01,0.0070000000000000001,0.0040000000000000001,0.34399999999999997
841,C8H16O2,3.0,1.333,0.625,0.32000000000000001,0.111,0.0,0.0,0.0,0.0,0.0,0.33300000000000002,0.121,0.063,0.040000000000000001,0.021999999999999999,0.0,0.0,0.0,0.0,0.0,0.57899999999999996
842,C7H14O2,2.0,1.333,0.5,0.16,0.056000000000000001,0.0,0.0,0.0,0.0,0.0,0.25,0.14799999999999999,0.056000000000000001,0.027,0.019,0.0,0.0,0.0,0.0,0.0,0.499
843,C7H7NO2,1.5,1.111,0.438,0.191,0.153,0.040000000000000001,0.0,0.0,0.0,0.0,0.14999999999999999,0.092999999999999999,0.040000000000000001,0.027,0.037999999999999999,0.040000000000000001,0.0,0.0,0.0,0.0,0.38800000000000001
844,C10H18O2,1.5,0.66700000000000004,0.25,0.16,0.111,0.082000000000000003,0.062,0.049000000000000002,0.02,0.0,0.13600000000000001,0.060999999999999999,0.025000000000000001,0.02,0.016,0.014,0.012,0.012,0.0070000000000000001,0.0,0.30299999999999999
845,C9H16O2,1.5,0.66700000000000004,0.25,0.16,0.111,0.082000000000000003,0.062,0.025000000000000001,0.0,0.0,0.14999999999999999,0.067000000000000004,0.028000000000000001,0.023,0.019,0.016,0.016,0.0080000000000000002,0.0,0.0,0.32600000000000001
846,C7H10O2,1.5,0.66700000000000004,0.25,0.16,0.111,0.041000000000000002,0.0,0.0,0.0,0.0,0.188,0.083000000000000004,0.035999999999999997,0.032000000000000001,0.028000000000000001,0.014,0.0,0.0,0.0,0.0,0.38
847,C4H5SN,1.0,0.44400000000000001,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16700000000000001,0.063,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34100000000000003
848,C9H18O,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.041000000000000002,0.031,0.025000000000000001,0.0,0.0,0.056000000000000001,0.028000000000000001,0.017999999999999999,0.012999999999999999,0.010999999999999999,0.01,0.01,0.012,0.0,0.0,0.159
849,C8H12O,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.041000000000000002,0.031,0.0,0.0,0.0,0.063,0.032000000000000001,0.021000000000000001,0.016,0.014,0.014,0.016,0.0,0.0,0.0,0.17399999999999999
850,C4H6O3,2.0,1.111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33300000000000002,0.159,0.042000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53400000000000003
851,C8H10O3,2.5,1.333,0.68799999999999994,0.57299999999999995,0.23599999999999999,0.0,0.0,0.0,0.0,0.0,0.22700000000000001,0.095000000000000001,0.049000000000000002,0.064000000000000001,0.047,0.0,0.0,0.0,0.0,0.0,0.48299999999999998
852,C8H8O,2.0,0.88900000000000001,0.25,0.34200000000000003,0.11799999999999999,0.0,0.0,0.0,0.0,0.0,0.222,0.081000000000000003,0.028000000000000001,0.085999999999999993,0.058999999999999997,0.0,0.0,0.0,0.0,0.0,0.47499999999999998
853,C15H14O3,3.5,1.111,0.81299999999999994,0.69299999999999995,0.35399999999999998,0.28199999999999997,0.062,0.082000000000000003,0.063,0.025000000000000001,0.184,0.045999999999999999,0.036999999999999998,0.039,0.021999999999999999,0.02,0.0050000000000000001,0.0070000000000000001,0.0089999999999999993,0.0050000000000000001,0.374
854,C13H24O3,5.5,2.6669999999999998,1.1879999999999999,0.93300000000000005,0.52100000000000002,0.36699999999999999,0.18099999999999999,0.0,0.0,0.0,0.34399999999999997,0.11600000000000001,0.051999999999999998,0.055,0.035000000000000003,0.031,0.017999999999999999,0.0,0.0,0.0,0.65000000000000002
855,C11H14O2,3.0,1.778,0.625,0.66200000000000003,0.34000000000000002,0.122,0.056000000000000001,0.0,0.0,0.0,0.23100000000000001,0.105,0.039,0.059999999999999998,0.031,0.014999999999999999,0.028000000000000001,0.0,0.0,0.0,0.50900000000000001
856,C12H14O4,4.0,2.0,0.81299999999999994,1.0129999999999999,0.63200000000000001,0.28399999999999997,0.14899999999999999,0.049000000000000002,0.0,0.0,0.25,0.095000000000000001,0.036999999999999998,0.056000000000000001,0.036999999999999998,0.021999999999999999,0.021000000000000001,0.012,0.0,0.0,0.53100000000000003
857,C9H10O,2.0,0.88900000000000001,0.25,0.38200000000000001,0.18099999999999999,0.041000000000000002,0.0,0.0,0.0,0.0,0.20000000000000001,0.073999999999999996,0.023,0.064000000000000001,0.059999999999999998,0.02,0.0,0.0,0.0,0.0,0.441
858,C6H14O,1.5,0.66700000000000004,0.25,0.080000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.111,0.050000000000000003,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.438
859,C10H16O,2.0,1.556,1.042,0.28499999999999998,0.191,0.056000000000000001,0.0,0.0,0.0,0.0,0.182,0.111,0.086999999999999994,0.035999999999999997,0.032000000000000001,0.014,0.0,0.0,0.0,0.0,0.46100000000000002
860,C11H18O2,3.0,2.0,1.0629999999999999,1.018,0.26400000000000001,0.040000000000000001,0.0,0.0,0.0,0.0,0.214,0.10000000000000001,0.052999999999999999,0.072999999999999995,0.033000000000000002,0.02,0.0,0.0,0.0,0.0,0.49299999999999999
861,C12H18O2,4.5,2.444,1.75,0.76400000000000001,0.40300000000000002,0.32500000000000001,0.111,0.0,0.0,0.0,0.29999999999999999,0.11600000000000001,0.097000000000000003,0.064000000000000001,0.040000000000000001,0.035999999999999997,0.019,0.0,0.0,0.0,0.67200000000000004
862,C9H14O,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.041000000000000002,0.031,0.025000000000000001,0.0,0.0,0.056000000000000001,0.028000000000000001,0.017999999999999999,0.012999999999999999,0.010999999999999999,0.01,0.01,0.012,0.0,0.0,0.159
863,C13H22O,5.0,3.556,1.8129999999999999,1.341,0.083000000000000004,0.040000000000000001,0.0,0.0,0.0,0.0,0.33300000000000002,0.14799999999999999,0.071999999999999995,0.070999999999999994,0.012,0.040000000000000001,0.0,0.0,0.0,0.0,0.67600000000000005
864,C9H14O2,2.0,1.111,0.438,0.55600000000000005,0.083000000000000004,0.040000000000000001,0.0,0.0,0.0,0.0,0.16700000000000001,0.069000000000000006,0.031,0.069000000000000006,0.021000000000000001,0.040000000000000001,0.0,0.0,0.0,0.0,0.39800000000000002
865,C5H12S,1.5,0.44400000000000001,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999999,0.088999999999999996,0.083000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47199999999999998
866,C8H10O2,1.5,1.111,0.5,0.38200000000000001,0.125,0.0,0.0,0.0,0.0,0.0,0.14999999999999999,0.092999999999999999,0.042000000000000003,0.048000000000000001,0.042000000000000003,0.0,0.0,0.0,0.0,0.0,0.374
867,C9H16O2,2.5,1.111,1.042,0.28499999999999998,0.191,0.096000000000000002,0.0,0.0,0.0,0.0,0.22700000000000001,0.079000000000000001,0.095000000000000001,0.035999999999999997,0.032000000000000001,0.024,0.0,0.0,0.0,0.0,0.49299999999999999
868,C5H7SNO,1.5,0.88900000000000001,0.27800000000000002,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.088999999999999996,0.045999999999999999,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.38500000000000001
869,C4H8S2O2,2.0,0.88900000000000001,0.25,0.30199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.088999999999999996,0.035999999999999997,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.52600000000000002
870,C6H14S2,2.5,0.66700000000000004,0.25,0.32000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.35699999999999998,0.083000000000000004,0.050000000000000003,0.080000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.56999999999999995
871,C4H8S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,C6H14S,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.0,0.0,0.0,0.0,0.0,0.083000000000000004,0.043999999999999997,0.031,0.027,0.028000000000000001,0.0,0.0,0.0,0.0,0.0,0.21299999999999999
873,C3H8S,0.5,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16700000000000001,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27800000000000002
874,C2H6SO,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
875,C3H8S,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
876,C6H10O,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.0,0.0,0.0,0.0,0.0,0.083000000000000004,0.043999999999999997,0.031,0.027,0.028000000000000001,0.0,0.0,0.0,0.0,0.0,0.21299999999999999
877,C15H24O2,4.0,2.0,0.875,0.32000000000000001,0.38900000000000001,0.245,0.156,0.073999999999999996,0.080000000000000002,0.066000000000000003,0.25,0.105,0.049000000000000002,0.021000000000000001,0.029999999999999999,0.017000000000000001,0.014,0.0080000000000000002,0.010999999999999999,0.0089999999999999993,0.51600000000000001
878,C8H14O2,2.0,1.333,0.5,0.23999999999999999,0.111,0.041000000000000002,0.0,0.0,0.0,0.0,0.222,0.13300000000000001,0.050000000000000003,0.034000000000000002,0.021999999999999999,0.014,0.0,0.0,0.0,0.0,0.47599999999999998
879,C7H8O3,1.5,1.111,0.40300000000000002,0.25,0.080000000000000002,0.056000000000000001,0.0,0.0,0.0,0.0,0.14999999999999999,0.092999999999999999,0.044999999999999998,0.031,0.02,0.028000000000000001,0.0,0.0,0.0,0.0,0.36599999999999999
880,C9H12O3,2.0,0.88900000000000001,0.34699999999999998,0.28499999999999998,0.14199999999999999,0.111,0.041000000000000002,0.031,0.0,0.0,0.16700000000000001,0.063,0.035000000000000003,0.032000000000000001,0.017999999999999999,0.016,0.01,0.016,0.0,0.0,0.35599999999999998
881,C6H6O3,2.0,0.66700000000000004,0.56899999999999995,0.33000000000000002,0.056000000000000001,0.0,0.0,0.0,0.0,0.0,0.222,0.060999999999999999,0.070999999999999994,0.066000000000000003,0.028000000000000001,0.0,0.0,0.0,0.0,0.0,0.44800000000000001
882,C20H42O,4.5,1.778,1.0,0.32000000000000001,0.55600000000000005,0.245,0.187,0.073999999999999996,0.14000000000000001,0.066000000000000003,0.22500000000000001,0.076999999999999999,0.048000000000000001,0.016,0.031,0.012,0.012,0.0050000000000000001,0.012,0.0050000000000000001,0.44400000000000001
883,C7H8N2O,2.0,1.333,0.875,0.30199999999999999,0.125,0.0,0.0,0.0,0.0,0.0,0.20000000000000001,0.10299999999999999,0.072999999999999995,0.037999999999999999,0.063,0.0,0.0,0.0,0.0,0.0,0.47599999999999998
884,C8H12N2,1.5,1.111,0.5,0.34200000000000003,0.089999999999999997,0.040000000000000001,0.0,0.0,0.0,0.0,0.14999999999999999,0.092999999999999999,0.044999999999999998,0.049000000000000002,0.023,0.040000000000000001,0.0,0.0,0.0,0.0,0.40000000000000002
885,C4H6O3,2.0,0.66700000000000004,0.56899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28599999999999998,0.073999999999999996,0.14199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502
886,C11H16O3,2.0,0.88900000000000001,0.34699999999999998,0.36499999999999999,0.19800000000000001,0.111,0.041000000000000002,0.031,0.025000000000000001,0.02,0.14299999999999999,0.056000000000000001,0.029000000000000001,0.033000000000000002,0.017999999999999999,0.010999999999999999,0.0070000000000000001,0.0060000000000000001,0.0060000000000000001,0.01,0.31900000000000001
887,C12H18O3,2.0,0.88900000000000001,0.34699999999999998,0.36499999999999999,0.19800000000000001,0.152,0.041000000000000002,0.031,0.025000000000000001,0.02,0.13300000000000001,0.051999999999999998,0.027,0.029999999999999999,0.016,0.014,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.0050000000000000001,0.29299999999999998
888,C5H7SN,2.0,0.66700000000000004,0.56899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28599999999999998,0.073999999999999996,0.14199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502
889,Mol.1 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
890,C7H12O2,2.5,0.66700000000000004,0.375,0.16,0.222,0.0,0.0,0.0,0.0,0.0,0.313,0.073999999999999996,0.063,0.032000000000000001,0.056000000000000001,0.0,0.0,0.0,0.0,0.0,0.53700000000000003
891,C19H38O2,1.5,0.66700000000000004,0.25,0.16,0.111,0.082000000000000003,0.062,0.049000000000000002,0.040000000000000001,0.033000000000000002,0.074999999999999997,0.033000000000000002,0.012999999999999999,0.0089999999999999993,0.0070000000000000001,0.0050000000000000001,0.0040000000000000001,0.0040000000000000001,0.0030000000000000001,0.0030000000000000001,0.158
892,C8H12O4,2.5,1.111,0.5,0.32000000000000001,0.16700000000000001,0.122,0.031,0.025000000000000001,0.0,0.0,0.22700000000000001,0.092999999999999999,0.044999999999999998,0.032000000000000001,0.021000000000000001,0.02,0.0060000000000000001,0.012,0.0,0.0,0.45700000000000002
893,C6H8O4,2.5,1.111,0.25,0.32000000000000001,0.16700000000000001,0.041000000000000002,0.0,0.0,0.0,0.0,0.27800000000000002,0.111,0.028000000000000001,0.052999999999999999,0.028000000000000001,0.01,0.0,0.0,0.0,0.0,0.50800000000000001
894,C9H12O,2.5,1.333,0.5,0.38200000000000001,0.23599999999999999,0.0,0.0,0.0,0.0,0.0,0.25,0.10299999999999999,0.044999999999999998,0.064000000000000001,0.079000000000000001,0.0,0.0,0.0,0.0,0.0,0.54000000000000004
895,C11H22O2,1.5,0.66700000000000004,0.25,0.16,0.111,0.082000000000000003,0.062,0.049000000000000002,0.040000000000000001,0.017000000000000001,0.125,0.056000000000000001,0.023,0.017999999999999999,0.014,0.012,0.01,0.01,0.01,0.0060000000000000001,0.28199999999999997
896,C12H20O2,4.5,3.3330000000000002,1.792,1.0149999999999999,0.41299999999999998,0.082000000000000003,0.062,0.0,0.0,0.0,0.32100000000000001,0.185,0.112,0.059999999999999998,0.032000000000000001,0.01,0.021000000000000001,0.0,0.0,0.0,0.74099999999999999
897,C8H8O2,1.5,1.111,0.5,0.38200000000000001,0.125,0.0,0.0,0.0,0.0,0.0,0.14999999999999999,0.092999999999999999,0.042000000000000003,0.048000000000000001,0.042000000000000003,0.0,0.0,0.0,0.0,0.0,0.374
898,C10H12O3,3.0,1.333,0.25,0.502,0.25700000000000001,0.122,0.13400000000000001,0.044999999999999998,0.0,0.0,0.23100000000000001,0.083000000000000004,0.017999999999999999,0.056000000000000001,0.029000000000000001,0.014999999999999999,0.027,0.014999999999999999,0.0,0.0,0.47299999999999998
899,C10H14O,4.0,2.444,2.25,0.66700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.33300000000000002,0.13600000000000001,0.14099999999999999,0.073999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.68400000000000005
900,C13H10O3,2.5,1.556,1.0629999999999999,0.61299999999999999,0.38200000000000001,0.123,0.070999999999999994,0.052999999999999999,0.0,0.0,0.14699999999999999,0.070999999999999994,0.050999999999999997,0.035999999999999997,0.027,0.0089999999999999993,0.0070000000000000001,0.010999999999999999,0.0,0.0,0.35899999999999999
