molid,identifiere,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p
266,C11H20O2,2.6389999999999998,2.6930000000000001,2.5899999999999999,2.4849999999999999,2.3980000000000001,2.1589999999999998,2.0369999999999999,1.897,2.4449999999999998,2.379,2.3069999999999999,2.2549999999999999,2.1440000000000001,1.9490000000000001,1.796,1.6140000000000001,2.6379999999999999,2.6909999999999998,2.5880000000000001,2.4830000000000001,2.3959999999999999,2.1579999999999999,2.0350000000000001,1.895,2.4300000000000002,2.3580000000000001,2.2839999999999998,2.2370000000000001,2.1240000000000001,1.9330000000000001,1.776,1.591,-0.114,0.33000000000000002,-0.248,-0.17299999999999999,-0.21199999999999999,-0.156,-0.21199999999999999,-0.29099999999999998,-0.114,0.33000000000000002,-0.248,-0.17299999999999999,-0.21199999999999999,-0.156,-0.21199999999999999,-0.29099999999999998,-0.114,0.33000000000000002,-0.248,-0.17299999999999999,-0.21199999999999999,-0.156,-0.21199999999999999,-0.29099999999999998,-0.114,0.33000000000000002,-0.248,-0.17299999999999999,-0.21199999999999999,-0.156,-0.21199999999999999,-0.29099999999999998,0.88600000000000001,0.88600000000000001,1.2889999999999999,1.0640000000000001,1.1819999999999999,1.0129999999999999,1.1819999999999999,1.4179999999999999,0.88600000000000001,0.88600000000000001,1.2889999999999999,1.0640000000000001,1.1819999999999999,1.0129999999999999,1.1819999999999999,1.4179999999999999,0.88600000000000001,0.88600000000000001,1.2889999999999999,1.0640000000000001,1.1819999999999999,1.0129999999999999,1.1819999999999999,1.4179999999999999,0.88600000000000001,0.88600000000000001,1.2889999999999999,1.0640000000000001,1.1819999999999999,1.0129999999999999,1.1819999999999999,1.4179999999999999
267,C6H10O2,2.1970000000000001,2.2789999999999999,2.1200000000000001,1.6739999999999999,1.466,0.69299999999999995,0.0,0.0,1.877,1.7569999999999999,1.619,1.5069999999999999,1.256,0.69299999999999995,0.0,0.0,2.1949999999999998,2.2770000000000001,2.117,1.673,1.4650000000000001,0.69299999999999995,0.0,0.0,1.851,1.7170000000000001,1.5720000000000001,1.494,1.24,0.69299999999999995,0.0,0.0,-0.23799999999999999,0.14299999999999999,-0.55600000000000005,0.0,-0.111,0.33300000000000002,0.0,0.0,-0.23799999999999999,0.14299999999999999,-0.55600000000000005,0.0,-0.111,0.33300000000000002,0.0,0.0,-0.23799999999999999,0.14299999999999999,-0.55600000000000005,0.0,-0.111,0.33300000000000002,0.0,0.0,-0.23799999999999999,0.14299999999999999,-0.55600000000000005,0.0,-0.111,0.33300000000000002,0.0,0.0,1.0,1.0,1.556,0.58299999999999996,0.77800000000000002,0.0,0.0,0.0,1.0,1.0,1.556,0.58299999999999996,0.77800000000000002,0.0,0.0,0.0,1.0,1.0,1.556,0.58299999999999996,0.77800000000000002,0.0,0.0,0.0,1.0,1.0,1.556,0.58299999999999996,0.77800000000000002,0.0,0.0,0.0
268,C6H10S,2.3359999999999999,2.234,2.121,1.3859999999999999,1.099,0.69299999999999995,0.0,0.0,1.9710000000000001,1.821,1.6439999999999999,1.3859999999999999,1.099,0.69299999999999995,0.0,0.0,1.968,1.8169999999999999,1.6399999999999999,1.3859999999999999,1.099,0.69299999999999995,0.0,0.0,2.1160000000000001,1.9870000000000001,1.8400000000000001,1.3859999999999999,1.099,0.69299999999999995,0.0,0.0,-0.222,-0.29999999999999999,-0.41699999999999998,0.16700000000000001,0.16700000000000001,0.16700000000000001,0.0,0.0,-0.222,-0.29999999999999999,-0.41699999999999998,0.16700000000000001,0.16700000000000001,0.16700000000000001,0.0,0.0,-0.222,-0.29999999999999999,-0.41699999999999998,0.16700000000000001,0.16700000000000001,0.16700000000000001,0.0,0.0,-0.222,-0.29999999999999999,-0.41699999999999998,0.16700000000000001,0.16700000000000001,0.16700000000000001,0.0,0.0,1.167,1.3999999999999999,1.75,0.0,0.0,0.0,0.0,0.0,1.167,1.3999999999999999,1.75,0.0,0.0,0.0,0.0,0.0,1.167,1.3999999999999999,1.75,0.0,0.0,0.0,0.0,0.0,1.167,1.3999999999999999,1.75,0.0,0.0,0.0,0.0,0.0
269,C8H14O2,2.3980000000000001,2.5470000000000002,2.335,2.367,1.8460000000000001,1.3859999999999999,1.099,0.0,2.1440000000000001,2.1739999999999999,1.9530000000000001,1.881,1.7070000000000001,1.3859999999999999,1.099,0.0,2.3959999999999999,2.5449999999999999,2.3330000000000002,2.3639999999999999,1.845,1.3859999999999999,1.099,0.0,2.1240000000000001,2.1480000000000001,1.9199999999999999,1.8360000000000001,1.696,1.3859999999999999,1.099,0.0,-0.16700000000000001,0.25,-0.375,-0.53100000000000003,0.0,0.25,0.25,0.0,-0.16700000000000001,0.25,-0.375,-0.53100000000000003,0.0,0.25,0.25,0.0,-0.16700000000000001,0.25,-0.375,-0.53100000000000003,0.0,0.25,0.25,0.0,-0.16700000000000001,0.25,-0.375,-0.53100000000000003,0.0,0.25,0.25,0.0,0.93799999999999994,0.84399999999999997,1.4059999999999999,1.758,0.56299999999999994,0.0,0.0,0.0,0.93799999999999994,0.84399999999999997,1.4059999999999999,1.758,0.56299999999999994,0.0,0.0,0.0,0.93799999999999994,0.84399999999999997,1.4059999999999999,1.758,0.56299999999999994,0.0,0.0,0.0,0.93799999999999994,0.84399999999999997,1.4059999999999999,1.758,0.56299999999999994,0.0,0.0,0.0
270,C12H16O2,2.7719999999999998,2.984,2.8900000000000001,2.73,2.4849999999999999,2.367,2.0790000000000002,1.792,2.605,2.7599999999999998,2.5699999999999998,2.2599999999999998,2.2549999999999999,2.2000000000000002,2.0790000000000002,1.792,2.7709999999999999,2.9830000000000001,2.8879999999999999,2.7269999999999999,2.4830000000000001,2.3660000000000001,2.0790000000000002,1.792,2.593,2.7450000000000001,2.544,2.2170000000000001,2.2370000000000001,2.1869999999999998,2.0790000000000002,1.792,-0.083000000000000004,0.30399999999999999,-0.29999999999999999,-0.51400000000000001,-0.183,-0.092999999999999999,0.16700000000000001,0.16700000000000001,-0.083000000000000004,0.30399999999999999,-0.29999999999999999,-0.51400000000000001,-0.183,-0.092999999999999999,0.16700000000000001,0.16700000000000001,-0.083000000000000004,0.30399999999999999,-0.29999999999999999,-0.51400000000000001,-0.183,-0.092999999999999999,0.16700000000000001,0.16700000000000001,-0.083000000000000004,0.30399999999999999,-0.29999999999999999,-0.51400000000000001,-0.183,-0.092999999999999999,0.16700000000000001,0.16700000000000001,0.81299999999999994,0.66900000000000004,1.5169999999999999,2.2120000000000002,1.1379999999999999,0.84299999999999997,0.0,0.0,0.81299999999999994,0.66900000000000004,1.5169999999999999,2.2120000000000002,1.1379999999999999,0.84299999999999997,0.0,0.0,0.81299999999999994,0.66900000000000004,1.5169999999999999,2.2120000000000002,1.1379999999999999,0.84299999999999997,0.0,0.0,0.81299999999999994,0.66900000000000004,1.5169999999999999,2.2120000000000002,1.1379999999999999,0.84299999999999997,0.0,0.0
271,C9H18O2,2.4849999999999999,2.5470000000000002,2.427,2.335,2.0369999999999999,1.8460000000000001,1.6739999999999999,1.099,2.2549999999999999,2.1739999999999999,2.085,1.9530000000000001,1.796,1.7070000000000001,1.5069999999999999,1.099,2.4830000000000001,2.5449999999999999,2.4260000000000002,2.3330000000000002,2.0350000000000001,1.845,1.673,1.099,2.2370000000000001,2.1480000000000001,2.056,1.9199999999999999,1.776,1.696,1.494,1.099,-0.14399999999999999,0.28299999999999997,-0.32100000000000001,-0.38900000000000001,-0.185,-0.021999999999999999,-0.083000000000000004,0.222,-0.14399999999999999,0.28299999999999997,-0.32100000000000001,-0.38900000000000001,-0.185,-0.021999999999999999,-0.083000000000000004,0.222,-0.14399999999999999,0.28299999999999997,-0.32100000000000001,-0.38900000000000001,-0.185,-0.021999999999999999,-0.083000000000000004,0.222,-0.14399999999999999,0.28299999999999997,-0.32100000000000001,-0.38900000000000001,-0.185,-0.021999999999999999,-0.083000000000000004,0.222,0.91700000000000004,0.91700000000000004,1.3580000000000001,1.528,1.0189999999999999,0.61099999999999999,0.76400000000000001,0.0,0.91700000000000004,0.91700000000000004,1.3580000000000001,1.528,1.0189999999999999,0.61099999999999999,0.76400000000000001,0.0,0.91700000000000004,0.91700000000000004,1.3580000000000001,1.528,1.0189999999999999,0.61099999999999999,0.76400000000000001,0.0,0.91700000000000004,0.91700000000000004,1.3580000000000001,1.528,1.0189999999999999,0.61099999999999999,0.76400000000000001,0.0
272,C9H18O2,2.4849999999999999,2.6230000000000002,2.427,2.367,1.992,2.0369999999999999,1.3859999999999999,1.099,2.2549999999999999,2.282,2.085,1.881,1.8740000000000001,1.796,1.3859999999999999,1.099,2.4830000000000001,2.621,2.4260000000000002,2.3639999999999999,1.992,2.0350000000000001,1.3859999999999999,1.099,2.2370000000000001,2.2589999999999999,2.056,1.8360000000000001,1.865,1.776,1.3859999999999999,1.099,-0.14399999999999999,0.27800000000000002,-0.32100000000000001,-0.54200000000000004,0.019,-0.185,0.222,0.222,-0.14399999999999999,0.27800000000000002,-0.32100000000000001,-0.54200000000000004,0.019,-0.185,0.222,0.222,-0.14399999999999999,0.27800000000000002,-0.32100000000000001,-0.54200000000000004,0.019,-0.185,0.222,0.222,-0.14399999999999999,0.27800000000000002,-0.32100000000000001,-0.54200000000000004,0.019,-0.185,0.222,0.222,0.91700000000000004,0.83299999999999996,1.3580000000000001,1.9099999999999999,0.50900000000000001,1.0189999999999999,0.0,0.0,0.91700000000000004,0.83299999999999996,1.3580000000000001,1.9099999999999999,0.50900000000000001,1.0189999999999999,0.0,0.0,0.91700000000000004,0.83299999999999996,1.3580000000000001,1.9099999999999999,0.50900000000000001,1.0189999999999999,0.0,0.0,0.91700000000000004,0.83299999999999996,1.3580000000000001,1.9099999999999999,0.50900000000000001,1.0189999999999999,0.0,0.0
273,C14H18O,2.7930000000000001,2.9089999999999998,2.8719999999999999,2.7509999999999999,2.7719999999999998,2.6389999999999998,2.2679999999999998,1.792,2.742,2.863,2.774,2.641,2.605,2.4449999999999998,2.0819999999999999,1.792,2.7930000000000001,2.9079999999999999,2.871,2.7509999999999999,2.7709999999999999,2.6379999999999999,2.2669999999999999,1.792,2.738,2.8599999999999999,2.7669999999999999,2.633,2.593,2.4300000000000002,2.0680000000000001,1.792,0.0,0.0080000000000000002,-0.062,-0.082000000000000003,-0.158,-0.19600000000000001,-0.19600000000000001,0.070999999999999994,0.0,0.0080000000000000002,-0.063,-0.082000000000000003,-0.158,-0.19600000000000001,-0.19600000000000001,0.070999999999999994,0.0,0.0080000000000000002,-0.063,-0.082000000000000003,-0.158,-0.19600000000000001,-0.19600000000000001,0.070999999999999994,0.0,0.0080000000000000002,-0.062,-0.082000000000000003,-0.158,-0.19600000000000001,-0.19600000000000001,0.070999999999999994,0.5,0.441,0.93799999999999994,1.071,1.607,1.875,1.875,0.0,0.5,0.441,0.93799999999999994,1.071,1.607,1.875,1.875,0.0,0.5,0.441,0.93799999999999994,1.071,1.607,1.875,1.875,0.0,0.5,0.441,0.93799999999999994,1.071,1.607,1.875,1.875,0.0
274,C16H24O2,3.012,3.1539999999999999,3.2189999999999999,3.1499999999999999,3.1779999999999999,3.1779999999999999,2.9079999999999999,2.3029999999999999,2.8359999999999999,3.0099999999999998,2.9990000000000001,2.9980000000000002,2.948,2.948,2.7109999999999999,2.3029999999999999,3.0110000000000001,3.153,3.2170000000000001,3.149,3.177,3.177,2.907,2.3029999999999999,2.8220000000000001,3.0009999999999999,2.9820000000000002,2.9870000000000001,2.9300000000000002,2.9300000000000002,2.6960000000000002,2.3029999999999999,-0.125,0.39300000000000002,-0.182,-0.088999999999999996,-0.19600000000000001,-0.19600000000000001,-0.156,0.125,-0.125,0.39300000000000002,-0.182,-0.088999999999999996,-0.19600000000000001,-0.19600000000000001,-0.156,0.125,-0.125,0.39300000000000002,-0.182,-0.088999999999999996,-0.19600000000000001,-0.19600000000000001,-0.156,0.125,-0.125,0.39300000000000002,-0.182,-0.088999999999999996,-0.19600000000000001,-0.19600000000000001,-0.156,0.125,1.0629999999999999,0.45500000000000002,1.304,0.91100000000000003,1.3660000000000001,1.3660000000000001,1.1950000000000001,0.0,1.0629999999999999,0.45500000000000002,1.304,0.91100000000000003,1.3660000000000001,1.3660000000000001,1.1950000000000001,0.0,1.0629999999999999,0.45500000000000002,1.304,0.91100000000000003,1.3660000000000001,1.3660000000000001,1.1950000000000001,0.0,1.0629999999999999,0.45500000000000002,1.304,0.91100000000000003,1.3660000000000001,1.3660000000000001,1.1950000000000001,0.0
275,C14H18O2,2.8900000000000001,3.081,2.9079999999999999,2.7509999999999999,2.7509999999999999,2.7719999999999998,2.367,2.0790000000000002,2.7429999999999999,2.879,2.7109999999999999,2.4470000000000001,2.4470000000000001,2.4039999999999999,2.2000000000000002,2.0790000000000002,2.8889999999999998,3.0790000000000002,2.907,2.75,2.75,2.77,2.3660000000000001,2.0790000000000002,2.7320000000000002,2.8660000000000001,2.6960000000000002,2.4220000000000002,2.4220000000000002,2.3730000000000002,2.1869999999999998,2.0790000000000002,-0.070999999999999994,0.32300000000000001,-0.14299999999999999,-0.29699999999999999,-0.29699999999999999,-0.38500000000000001,-0.111,0.14299999999999999,-0.070999999999999994,0.32300000000000001,-0.14299999999999999,-0.29699999999999999,-0.29699999999999999,-0.38500000000000001,-0.111,0.14299999999999999,-0.070999999999999994,0.32300000000000001,-0.14299999999999999,-0.29699999999999999,-0.29699999999999999,-0.38500000000000001,-0.111,0.14299999999999999,-0.070999999999999994,0.32300000000000001,-0.14299999999999999,-0.29699999999999999,-0.29699999999999999,-0.38500000000000001,-0.111,0.14299999999999999,0.80400000000000005,0.67700000000000005,1.071,1.6479999999999999,1.6479999999999999,1.978,0.95199999999999996,0.0,0.80400000000000005,0.67700000000000005,1.071,1.6479999999999999,1.6479999999999999,1.978,0.95199999999999996,0.0,0.80400000000000005,0.67700000000000005,1.071,1.6479999999999999,1.6479999999999999,1.978,0.95199999999999996,0.0,0.80400000000000005,0.67700000000000005,1.071,1.6479999999999999,1.6479999999999999,1.978,0.95199999999999996,0.0
276,C16H22O2,2.996,3.1680000000000001,3.044,2.996,3.121,3.0760000000000001,2.9790000000000001,2.7080000000000002,2.8639999999999999,2.9860000000000002,2.9199999999999999,2.8639999999999999,2.9209999999999998,2.8660000000000001,2.7450000000000001,2.5289999999999999,2.9950000000000001,3.1669999999999998,3.044,2.9950000000000001,3.1200000000000001,3.0739999999999998,2.9769999999999999,2.7069999999999999,2.8540000000000001,2.9740000000000002,2.9100000000000001,2.8540000000000001,2.9049999999999998,2.8490000000000002,2.726,2.5150000000000001,-0.062,0.33900000000000002,-0.052999999999999999,-0.062,-0.156,-0.17100000000000001,-0.20599999999999999,-0.13500000000000001,-0.063,0.33900000000000002,-0.052999999999999999,-0.063,-0.156,-0.17100000000000001,-0.20599999999999999,-0.13500000000000001,-0.062,0.33900000000000002,-0.052999999999999999,-0.062,-0.156,-0.17100000000000001,-0.20599999999999999,-0.13500000000000001,-0.062,0.33900000000000002,-0.052999999999999999,-0.062,-0.156,-0.17100000000000001,-0.20599999999999999,-0.13500000000000001,0.79700000000000004,0.68300000000000005,0.755,0.79700000000000004,1.1950000000000001,1.258,1.4059999999999999,1.103,0.79700000000000004,0.68300000000000005,0.755,0.79700000000000004,1.1950000000000001,1.258,1.4059999999999999,1.103,0.79700000000000004,0.68300000000000005,0.755,0.79700000000000004,1.1950000000000001,1.258,1.4059999999999999,1.103,0.79700000000000004,0.68300000000000005,0.755,0.79700000000000004,1.1950000000000001,1.258,1.4059999999999999,1.103
277,C6H12O2,2.1970000000000001,2.093,1.897,1.734,1.54,1.204,0.84699999999999998,0.0,1.877,1.7529999999999999,1.6140000000000001,1.3919999999999999,1.1060000000000001,0.92100000000000004,0.41299999999999998,0.0,2.1949999999999998,2.0910000000000002,1.895,1.732,1.538,1.202,0.84499999999999997,0.0,1.851,1.734,1.591,1.363,1.0680000000000001,0.89800000000000002,0.375,0.0,-0.23799999999999999,0.55600000000000005,-0.20000000000000001,-0.33300000000000002,-0.55600000000000005,-0.33300000000000002,-1.0,0.0,-0.23799999999999999,0.55600000000000005,-0.20000000000000001,-0.33300000000000002,-0.55600000000000005,-0.33300000000000002,-1.0,0.0,-0.23799999999999999,0.55600000000000005,-0.20000000000000001,-0.33300000000000002,-0.55600000000000005,-0.33300000000000002,-1.0,0.0,-0.23799999999999999,0.55600000000000005,-0.20000000000000001,-0.33300000000000002,-0.55600000000000005,-0.33300000000000002,-1.0,0.0,1.0,0.38900000000000001,0.93300000000000005,1.167,1.556,1.167,2.3330000000000002,0.0,1.0,0.38900000000000001,0.93300000000000005,1.167,1.556,1.167,2.3330000000000002,0.0,1.0,0.38900000000000001,0.93300000000000005,1.167,1.556,1.167,2.3330000000000002,0.0,1.0,0.38900000000000001,0.93300000000000005,1.167,1.556,1.167,2.3330000000000002,0.0
278,C6H12O2,2.1970000000000001,2.2090000000000001,1.897,1.7909999999999999,1.466,1.2989999999999999,0.0,0.0,1.877,1.913,1.6140000000000001,1.2629999999999999,1.256,0.70499999999999996,0.0,0.0,2.1949999999999998,2.2069999999999999,1.895,1.7889999999999999,1.4650000000000001,1.296,0.0,0.0,1.851,1.8959999999999999,1.591,1.2130000000000001,1.24,0.64700000000000002,0.0,0.0,-0.23799999999999999,0.52400000000000002,-0.20000000000000001,-0.66700000000000004,-0.111,-1.0,0.0,0.0,-0.23799999999999999,0.52400000000000002,-0.20000000000000001,-0.66700000000000004,-0.111,-1.0,0.0,0.0,-0.23799999999999999,0.52400000000000002,-0.20000000000000001,-0.66700000000000004,-0.111,-1.0,0.0,0.0,-0.23799999999999999,0.52400000000000002,-0.20000000000000001,-0.66700000000000004,-0.111,-1.0,0.0,0.0,1.0,0.33300000000000002,0.93300000000000005,1.75,0.77800000000000002,2.3330000000000002,0.0,0.0,1.0,0.33300000000000002,0.93300000000000005,1.75,0.77800000000000002,2.3330000000000002,0.0,0.0,1.0,0.33300000000000002,0.93300000000000005,1.75,0.77800000000000002,2.3330000000000002,0.0,0.0,1.0,0.33300000000000002,0.93300000000000005,1.75,0.77800000000000002,2.3330000000000002,0.0,0.0
279,C12H18O3,2.871,3.0800000000000001,2.7509999999999999,2.7080000000000002,2.7440000000000002,2.73,2.1200000000000001,1.992,2.6070000000000002,2.73,2.4470000000000001,2.3100000000000001,2.3079999999999998,2.2599999999999998,2.016,1.8740000000000001,2.8700000000000001,3.0779999999999998,2.75,2.706,2.7410000000000001,2.7269999999999999,2.1200000000000001,1.992,2.5859999999999999,2.7040000000000002,2.4220000000000002,2.2749999999999999,2.2799999999999998,2.2170000000000001,2.0089999999999999,1.865,-0.16700000000000001,0.042000000000000003,-0.23100000000000001,-0.375,0.56299999999999994,-0.47899999999999998,0.070999999999999994,0.042000000000000003,-0.16700000000000001,0.042000000000000003,-0.23100000000000001,-0.375,0.56299999999999994,-0.47899999999999998,0.070999999999999994,0.042000000000000003,-0.16700000000000001,0.042000000000000003,-0.23100000000000001,-0.375,0.56200000000000006,-0.47899999999999998,0.070999999999999994,0.042000000000000003,-0.16700000000000001,0.042000000000000003,-0.23100000000000001,-0.375,0.56299999999999994,-0.47899999999999998,0.070999999999999994,0.042000000000000003,0.97199999999999998,0.97199999999999998,1.1220000000000001,1.458,0.72899999999999998,1.7010000000000001,0.41699999999999998,0.48599999999999999,0.97199999999999998,0.97199999999999998,1.1220000000000001,1.458,0.72899999999999998,1.7010000000000001,0.41699999999999998,0.48599999999999999,0.97199999999999998,0.97199999999999998,1.1220000000000001,1.458,0.72899999999999998,1.7010000000000001,0.41699999999999998,0.48599999999999999,0.97199999999999998,0.97199999999999998,1.1220000000000001,1.458,0.72899999999999998,1.7010000000000001,0.41699999999999998,0.48599999999999999
280,C10H13O3,2.73,2.9670000000000001,2.8650000000000002,2.7930000000000001,2.302,2.1970000000000001,1.9450000000000001,1.2989999999999999,2.4889999999999999,2.6259999999999999,2.4900000000000002,2.359,2.02,1.877,1.512,0.70499999999999996,2.7280000000000002,2.9649999999999999,2.863,2.7909999999999999,2.3010000000000002,2.1949999999999998,1.9430000000000001,1.296,2.4700000000000002,2.601,2.4660000000000002,2.3210000000000002,1.9970000000000001,1.851,1.4730000000000001,0.64700000000000002,-0.10000000000000001,0.083000000000000004,0.45500000000000002,-0.40000000000000002,-0.188,-0.25700000000000001,-0.47999999999999998,-1.0,-0.10000000000000001,0.083000000000000004,0.45500000000000002,-0.40000000000000002,-0.187,-0.25700000000000001,-0.47999999999999998,-1.0,-0.10000000000000001,0.083000000000000004,0.45500000000000002,-0.40000000000000002,-0.188,-0.25700000000000001,-0.47999999999999998,-1.0,-0.10000000000000001,0.083000000000000004,0.45500000000000002,-0.40000000000000002,-0.188,-0.25700000000000001,-0.47999999999999998,-1.0,0.80000000000000004,0.81299999999999994,0.55700000000000005,1.3999999999999999,0.97499999999999998,1.1140000000000001,1.5600000000000001,2.6000000000000001,0.80000000000000004,0.81299999999999994,0.55700000000000005,1.3999999999999999,0.97499999999999998,1.1140000000000001,1.5600000000000001,2.6000000000000001,0.80000000000000004,0.81299999999999994,0.55700000000000005,1.3999999999999999,0.97499999999999998,1.1140000000000001,1.5600000000000001,2.6000000000000001,0.80000000000000004,0.81299999999999994,0.55700000000000005,1.3999999999999999,0.97499999999999998,1.1140000000000001,1.5600000000000001,2.6000000000000001
