molID,identifier,"('TOPOLOGICAL', 'TI2')","('WALK_PATH_COUNTS', 'MPC04')","('CONNECTIVITY_INDICES', 'X2v')","('INFORMATION_INDICES', 'HVcpx')","('TWOD_AUTOCORRELATIONS', 'GATS1m')","('RDF', 'RDF110m')","('WHIM', 'G2v')","('GETAWAY', 'HATS2u')","('GETAWAY', 'HATS0p')","('GETAWAY', 'R4m+')","('GETAWAY', 'R2e')","('GETAWAY', 'R6p')","('GETAWAY', 'R6p')","('GETAWAY', 'RTp+')","('ATOMCENTRED_FRAGMENTS', 'H-049')","('ATOMCENTRED_FRAGMENTS', 'O-057')","('MOLECULAR_PROPERTIES', 'Hy')","('MOLECULAR_PROPERTIES', 'TPSA(NO)')","('MOLECULAR_PROPERTIES', 'TPSA(Tot)')"
858,none,2.1949999999999998,3.0,2.0259999999999998,2.2050000000000001,0.58299999999999996,0.0,0.20100000000000001,0.5,0.099000000000000005,0.036999999999999998,1.7809999999999999,0.072999999999999995,0.072999999999999995,0.053999999999999999,0.0,0.0,-0.087999999999999995,20.23,20.23
859,none,2.4319999999999999,19.0,3.286,2.395,0.5,0.0,0.17399999999999999,0.45600000000000002,0.10199999999999999,0.035999999999999997,1.9610000000000001,0.222,0.222,0.052999999999999999,0.0,0.0,-0.877,17.07,17.07
860,none,1.1990000000000001,33.0,4.7960000000000003,2.3769999999999998,0.76000000000000001,0.0,0.186,0.40899999999999997,0.092999999999999999,0.033000000000000002,2.214,0.219,0.219,0.053999999999999999,0.0,0.0,-0.82199999999999995,26.300000000000001,26.300000000000001
861,none,2.774,35.0,5.1020000000000003,2.593,0.75800000000000001,0.0,0.20000000000000001,0.38400000000000001,0.091999999999999998,0.017000000000000001,1.986,0.22500000000000001,0.22500000000000001,0.055,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
862,none,4.0860000000000003,6.0,2.0209999999999999,2.9220000000000002,0.55600000000000005,0.0,0.17899999999999999,0.439,0.109,0.029999999999999999,1.7709999999999999,0.18099999999999999,0.18099999999999999,0.064000000000000001,1.0,0.0,-0.86399999999999999,17.07,17.07
863,none,1.2689999999999999,41.0,5.6040000000000001,2.25,0.93300000000000005,0.0,0.16200000000000001,0.34899999999999998,0.079000000000000001,0.021000000000000001,2.0430000000000001,0.45300000000000001,0.45300000000000001,0.043999999999999997,0.0,0.0,-0.90500000000000003,9.2300000000000004,9.2300000000000004
864,none,1.2070000000000001,25.0,3.6120000000000001,2.3490000000000002,0.76400000000000001,0.0,0.20100000000000001,0.50900000000000001,0.104,0.041000000000000002,2.274,0.13700000000000001,0.13700000000000001,0.062,0.0,0.0,-0.79000000000000004,26.300000000000001,26.300000000000001
865,none,2.052,2.0,2.5190000000000001,1.9870000000000001,0.59999999999999998,0.0,0.193,0.53200000000000003,0.25,0.088999999999999996,1.625,0.067000000000000004,0.067000000000000004,0.13100000000000001,0.0,0.0,0.0040000000000000001,0.0,38.799999999999997
866,none,1.4359999999999999,16.0,1.855,2.246,1.125,0.0,0.188,0.74399999999999999,0.14599999999999999,0.025999999999999999,1.8400000000000001,0.22800000000000001,0.22800000000000001,0.070999999999999994,0.0,0.0,-0.76800000000000002,18.460000000000001,18.460000000000001
867,none,2.5,19.0,3.3519999999999999,2.5270000000000001,0.83299999999999996,0.0,0.19500000000000001,0.44700000000000001,0.106,0.050000000000000003,2.0449999999999999,0.216,0.216,0.072999999999999995,0.0,0.0,-0.79000000000000004,26.300000000000001,26.300000000000001
868,none,1.631,11.0,2.6749999999999998,2.0150000000000001,1.0740000000000001,0.0,0.20399999999999999,0.82499999999999996,0.252,0.045999999999999999,1.8779999999999999,0.089999999999999997,0.089999999999999997,0.123,0.0,0.0,-0.59099999999999997,29.43,54.729999999999997
869,none,1.1399999999999999,10.0,3.9980000000000002,2.117,1.3120000000000001,0.0,0.20000000000000001,0.73399999999999999,0.32000000000000001,0.035999999999999997,2.004,0.029000000000000001,0.029000000000000001,0.156,0.0,0.0,1.083,40.460000000000001,91.060000000000002
870,none,2.6819999999999999,4.0,5.7149999999999999,2.2650000000000001,0.66700000000000004,0.0,0.183,0.56499999999999995,0.219,0.016,1.956,0.26500000000000001,0.26500000000000001,0.19500000000000001,0.0,0.0,-0.70999999999999996,0.0,50.600000000000001
871,none,0.66700000000000004,6.0,3.6739999999999999,1.9179999999999999,1.25,0.0,1.0,1.1140000000000001,0.44400000000000001,0.0040000000000000001,2.2429999999999999,0.0,0.0,0.20000000000000001,0.0,0.0,-0.61399999999999999,0.0,50.600000000000001
872,none,2.8849999999999998,3.0,2.2309999999999999,2.4399999999999999,0.58299999999999996,0.0,0.185,0.50700000000000001,0.16300000000000001,0.025999999999999999,1.73,0.159,0.159,0.091999999999999998,0.0,0.0,-0.087999999999999995,0.0,38.799999999999997
873,none,1.7070000000000001,0.0,1.732,1.75,1.333,0.0,0.218,1.1160000000000001,0.22800000000000001,0.0040000000000000001,1.9670000000000001,0.0,0.0,0.125,0.0,0.0,-0.64600000000000002,0.0,25.300000000000001
874,none,1.0,0.0,2.2250000000000001,1.3280000000000001,1.9419999999999999,0.0,0.23100000000000001,1.2190000000000001,0.27300000000000002,0.001,1.9279999999999999,0.0,0.0,0.161,0.0,0.0,-0.43099999999999999,17.07,36.280000000000001
875,none,1.0,0.0,2.1269999999999998,1.3280000000000001,0.66700000000000004,0.0,0.218,0.78000000000000003,0.35999999999999999,0.001,1.583,0.0,0.0,0.16,0.0,0.0,0.32300000000000001,0.0,38.799999999999997
876,none,2.8849999999999998,3.0,1.137,2.4399999999999999,0.58299999999999996,0.0,0.19700000000000001,0.60599999999999998,0.13100000000000001,0.016,1.55,0.106,0.106,0.063,0.0,0.0,-0.087999999999999995,20.23,20.23
877,none,5.4089999999999998,15.0,4.4409999999999998,3.242,0.84999999999999998,1.3080000000000001,0.17000000000000001,0.32100000000000001,0.078,0.023,1.9019999999999999,0.22700000000000001,0.22700000000000001,0.044999999999999998,0.0,0.0,-0.86499999999999999,26.300000000000001,26.300000000000001
878,none,2.8620000000000001,7.0,2.1080000000000001,2.5619999999999998,0.93799999999999994,0.0,0.17899999999999999,0.49299999999999999,0.095000000000000001,0.029999999999999999,1.7649999999999999,0.17599999999999999,0.17599999999999999,0.050999999999999997,0.0,0.0,-0.76800000000000002,26.300000000000001,26.300000000000001
879,none,2.3530000000000002,15.0,1.698,2.3940000000000001,1.071,0.0,0.247,0.63800000000000001,0.156,0.042999999999999997,1.6339999999999999,0.156,0.156,0.080000000000000002,0.0,0.0,-0.67200000000000004,39.439999999999998,39.439999999999998
880,none,3.5059999999999998,16.0,2.4900000000000002,2.7549999999999999,1.0189999999999999,0.012999999999999999,0.17899999999999999,0.44400000000000001,0.122,0.036999999999999998,1.7410000000000001,0.156,0.156,0.089999999999999997,0.0,0.0,-0.72699999999999998,39.439999999999998,39.439999999999998
881,none,1.7829999999999999,14.0,1.5800000000000001,2.3239999999999998,0.88900000000000001,0.0,0.22800000000000001,0.58599999999999997,0.17599999999999999,0.055,1.502,0.071999999999999995,0.071999999999999995,0.073999999999999996,1.0,0.0,-0.001,50.439999999999998,50.439999999999998
882,none,6.8730000000000002,20.0,8.0139999999999993,3.5960000000000001,0.52500000000000002,0.29899999999999999,0.19800000000000001,0.20999999999999999,0.041000000000000002,0.016,2.0049999999999999,0.29499999999999998,0.29499999999999998,0.029999999999999999,0.0,0.0,-0.47899999999999998,20.23,20.23
883,none,1.5629999999999999,16.0,2.0470000000000002,2.1680000000000001,0.81899999999999995,0.0,0.193,0.71099999999999997,0.161,0.052999999999999999,1.653,0.17000000000000001,0.17000000000000001,0.075999999999999998,2.0,0.0,-0.67200000000000004,42.850000000000001,42.850000000000001
884,none,1.917,15.0,2.3380000000000001,2.359,1.125,0.0,0.21099999999999999,0.51700000000000002,0.124,0.027,1.8819999999999999,0.23300000000000001,0.23300000000000001,0.079000000000000001,2.0,0.0,-0.76800000000000002,25.780000000000001,25.780000000000001
885,none,1.101,10.0,1.4890000000000001,1.889,1.25,0.0,0.21299999999999999,0.874,0.17999999999999999,0.063,2.2719999999999998,0.0,0.0,0.092999999999999999,0.0,0.0,-0.53500000000000003,35.530000000000001,35.530000000000001
886,none,4.3150000000000004,18.0,3.1970000000000001,3.0049999999999999,0.98499999999999999,0.001,0.16900000000000001,0.38200000000000001,0.10199999999999999,0.021999999999999999,1.821,0.154,0.154,0.084000000000000005,0.0,0.0,-0.76600000000000001,39.439999999999998,39.439999999999998
887,none,4.7610000000000001,19.0,3.5510000000000002,3.133,0.97199999999999998,0.24199999999999999,0.214,0.35499999999999998,0.092999999999999999,0.021000000000000001,1.853,0.16300000000000001,0.16300000000000001,0.078,0.0,0.0,-0.78100000000000003,39.439999999999998,39.439999999999998
888,none,1.101,10.0,2.5699999999999998,1.889,1.034,0.0,0.20799999999999999,0.83899999999999997,0.30099999999999999,0.021999999999999999,1.595,0.075999999999999998,0.075999999999999998,0.16,0.0,0.0,-0.66800000000000004,12.890000000000001,41.130000000000003
890,none,3.1930000000000001,5.0,2.0840000000000001,2.4409999999999998,0.96399999999999997,0.0,0.185,0.52800000000000002,0.121,0.025000000000000001,1.778,0.123,0.123,0.068000000000000005,0.0,0.0,-0.74199999999999999,26.300000000000001,26.300000000000001
891,none,8.3949999999999996,17.0,6.2759999999999998,3.8690000000000002,0.82899999999999996,0.17199999999999999,0.161,0.20799999999999999,0.037999999999999999,0.012,1.968,0.23200000000000001,0.23200000000000001,0.027,0.0,0.0,-0.89100000000000001,26.300000000000001,26.300000000000001
892,none,3.7370000000000001,10.0,1.837,2.8759999999999999,1.125,0.014,0.17899999999999999,0.48599999999999999,0.114,0.025000000000000001,1.897,0.16500000000000001,0.16500000000000001,0.070000000000000007,0.0,0.0,-0.64600000000000002,52.600000000000001,52.600000000000001
893,none,3.1320000000000001,6.0,1.3799999999999999,2.597,1.25,0.0,0.193,0.67500000000000004,0.14499999999999999,0.025999999999999999,1.9399999999999999,0.108,0.108,0.074999999999999997,0.0,0.0,-0.57599999999999996,52.600000000000001,52.600000000000001
894,none,1.74,14.0,2.746,2.3290000000000002,0.5,0.0,0.19800000000000001,0.44800000000000001,0.124,0.023,1.597,0.14199999999999999,0.14199999999999999,0.065000000000000002,0.0,1.0,-0.25700000000000001,20.23,20.23
895,none,4.9930000000000003,9.0,3.4470000000000001,3.157,0.88600000000000001,0.16900000000000001,0.16300000000000001,0.33800000000000002,0.062,0.012,1.9330000000000001,0.189,0.189,0.037999999999999999,0.0,0.0,-0.82199999999999995,26.300000000000001,26.300000000000001
896,none,2.6899999999999999,28.0,4.8209999999999997,2.6699999999999999,0.81299999999999994,0.0,0.16400000000000001,0.38200000000000001,0.090999999999999998,0.032000000000000001,1.9690000000000001,0.376,0.376,0.051999999999999998,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
897,none,1.4359999999999999,16.0,1.8600000000000001,2.246,0.84399999999999997,0.0,0.23000000000000001,0.81899999999999995,0.19,0.067000000000000004,1.609,0.16600000000000001,0.16600000000000001,0.086999999999999994,1.0,0.0,-0.76800000000000002,26.300000000000001,26.300000000000001
898,none,3.2970000000000002,17.0,2.6779999999999999,2.8570000000000002,1.0,0.068000000000000005,0.17699999999999999,0.49099999999999999,0.107,0.012,1.7949999999999999,0.11799999999999999,0.11799999999999999,0.056000000000000001,0.0,0.0,-0.748,35.530000000000001,35.530000000000001
899,none,0.94599999999999995,34.0,4.4530000000000003,2.008,0.45800000000000002,0.0,0.223,0.432,0.114,0.055,1.8620000000000001,0.122,0.122,0.058000000000000003,0.0,0.0,-0.877,17.07,17.07
900,none,3.3090000000000002,32.0,3.2200000000000002,2.8679999999999999,0.72399999999999998,0.0,0.17499999999999999,0.33200000000000002,0.13600000000000001,0.066000000000000003,1.45,0.223,0.223,0.070000000000000007,0.0,1.0,-0.29099999999999998,46.530000000000001,46.530000000000001
901,none,2.6680000000000001,22.0,5.4489999999999998,2.673,0.81299999999999994,0.0,0.191,0.34399999999999997,0.074999999999999997,0.024,2.0190000000000001,0.26800000000000002,0.26800000000000002,0.048000000000000001,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
902,none,1.544,12.0,1.7090000000000001,2.2959999999999998,0.57099999999999995,0.0,0.35499999999999998,0.32600000000000001,0.22800000000000001,0.045999999999999999,1.129,0.035000000000000003,0.035000000000000003,0.082000000000000003,1.0,1.0,-0.107,37.299999999999997,37.299999999999997
903,none,0.90700000000000003,38.0,5.2130000000000001,1.911,0.45800000000000002,0.0,0.17100000000000001,0.42699999999999999,0.087999999999999995,0.032000000000000001,2.2029999999999998,0.113,0.113,0.043999999999999997,0.0,0.0,-0.877,23.059999999999999,23.059999999999999
905,none,1.496,1.0,2.2040000000000002,1.8580000000000001,0.58299999999999996,0.0,0.185,0.47599999999999998,0.099000000000000005,0.017999999999999999,1.706,0.036999999999999998,0.036999999999999998,0.047,0.0,0.0,-0.087999999999999995,20.23,20.23
906,none,0.66700000000000004,6.0,0.89400000000000002,1.9179999999999999,1.25,0.0,1.0,0.41199999999999998,0.11899999999999999,0.0040000000000000001,1.121,0.0,0.0,0.071999999999999995,4.0,0.0,-0.61399999999999999,25.780000000000001,25.780000000000001
907,none,1.411,0.0,3.1179999999999999,1.71,0.66700000000000004,0.0,1.0,0.42899999999999999,0.10000000000000001,0.0070000000000000001,1.718,0.0,0.0,0.049000000000000002,0.0,0.0,0.84599999999999997,40.460000000000001,40.460000000000001
908,none,1.5349999999999999,27.0,2.7130000000000001,2.508,0.92300000000000004,0.0,0.183,0.76900000000000002,0.16700000000000001,0.021000000000000001,1.7130000000000001,0.14499999999999999,0.14499999999999999,0.082000000000000003,0.0,0.0,-0.88800000000000001,9.2300000000000004,9.2300000000000004
909,none,3.8879999999999999,6.0,2.008,2.7719999999999998,0.93799999999999994,0.0,0.20399999999999999,0.46800000000000003,0.108,0.021999999999999999,1.8440000000000001,0.17000000000000001,0.17000000000000001,0.057000000000000002,0.0,0.0,-0.76800000000000002,26.300000000000001,26.300000000000001
910,none,0.95599999999999996,7.0,1.462,1.6890000000000001,1.5,0.0,1.0,0.87,0.20899999999999999,0.0060000000000000001,1.413,0.0,0.0,0.097000000000000003,2.0,0.0,-0.76700000000000002,3.8799999999999999,3.8799999999999999
911,none,1.476,15.0,1.8660000000000001,2.3239999999999998,0.64300000000000002,0.0,0.24199999999999999,0.32000000000000001,0.17399999999999999,0.050000000000000003,1.2,0.055,0.055,0.066000000000000003,1.0,2.0,0.74299999999999999,57.530000000000001,57.530000000000001
912,none,1.766,23.0,2.6259999999999999,2.54,1.0,0.0,0.19,0.64700000000000002,0.123,0.025000000000000001,1.9430000000000001,0.223,0.223,0.064000000000000001,0.0,0.0,-0.748,35.530000000000001,35.530000000000001
913,none,4.891,8.0,3.2759999999999998,3.1680000000000001,0.54500000000000004,0.76400000000000001,0.19500000000000001,0.314,0.067000000000000004,0.01,1.7829999999999999,0.189,0.189,0.057000000000000002,0.0,0.0,-0.32500000000000001,20.23,20.23
914,none,2.036,12.0,2.2320000000000002,2.383,0.5,0.0,0.33700000000000002,0.42699999999999999,0.997,0.38700000000000001,1.181,0.159,0.159,0.21199999999999999,0.0,0.0,-0.84799999999999998,0.0,0.0
915,none,2.488,2.0,2.0489999999999999,2.2519999999999998,0.75,0.0,1.0,0.58899999999999997,0.30099999999999999,0.051999999999999998,1.5229999999999999,0.056000000000000001,0.056000000000000001,0.098000000000000004,0.0,0.0,1.1639999999999999,0.0,77.599999999999994
916,none,2.6629999999999998,31.0,3.6789999999999998,2.7309999999999999,0.91900000000000004,0.0,0.193,0.40200000000000002,0.098000000000000004,0.027,2.0339999999999998,0.253,0.253,0.059999999999999998,0.0,0.0,-0.23499999999999999,38.689999999999998,38.689999999999998
917,none,1.8180000000000001,27.0,5.399,2.3210000000000002,0.81299999999999994,0.0,0.16200000000000001,0.36699999999999999,0.082000000000000003,0.025000000000000001,2.0470000000000002,0.52600000000000002,0.52600000000000002,0.048000000000000001,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
918,none,1.7070000000000001,0.0,0.33200000000000002,1.75,1.5,0.0,0.25,1.6879999999999999,0.249,0.016,2.1539999999999999,0.0,0.0,0.083000000000000004,1.0,0.0,-0.43099999999999999,26.300000000000001,26.300000000000001
919,none,2.488,2.0,1.284,2.2519999999999998,0.75,0.0,1.0,0.53000000000000003,0.10199999999999999,0.019,1.7,0.070000000000000007,0.070000000000000007,0.042999999999999997,0.0,0.0,3.6400000000000001,52.039999999999999,52.039999999999999
920,none,0.0,0.0,0.0,0.0,0.0,0.0,0.33300000000000002,1.6870000000000001,0.46400000000000002,0.0,1.2,0.0,0.0,0.17699999999999999,0.0,0.0,0.0,0.0,0.0
921,none,2.8849999999999998,3.0,1.6379999999999999,2.4399999999999999,0.69999999999999996,0.0,0.185,0.46700000000000003,0.088999999999999996,0.012,1.7370000000000001,0.112,0.112,0.039,0.0,0.0,3.2970000000000002,52.039999999999999,52.039999999999999
922,none,1.333,0.0,0.5,1.363,1.5,0.0,0.23100000000000001,1.218,0.17499999999999999,0.001,2.0019999999999998,0.0,0.0,0.069000000000000006,0.0,0.0,0.63800000000000001,12.029999999999999,12.029999999999999
923,none,1.7070000000000001,0.0,0.51200000000000001,1.75,0.91000000000000003,0.0,0.224,0.79400000000000004,0.158,0.010999999999999999,1.673,0.0,0.0,0.058999999999999997,0.0,0.0,3.2010000000000001,46.25,46.25
924,none,3.2839999999999998,4.0,2.2029999999999998,2.625,0.57099999999999995,0.0,0.443,0.44,0.079000000000000001,0.0089999999999999993,1.833,0.154,0.154,0.044999999999999998,0.0,0.0,0.72799999999999998,26.02,26.02
925,none,2.052,2.0,1.9710000000000001,1.9870000000000001,0.59999999999999998,0.0,0.191,0.55700000000000005,0.108,0.032000000000000001,1.8,0.066000000000000003,0.066000000000000003,0.058000000000000003,0.0,0.0,1.01,26.02,26.02
926,none,3.133,17.0,3.5,2.75,0.82499999999999996,0.0,0.188,0.40699999999999997,0.088999999999999996,0.039,2.032,0.20000000000000001,0.20000000000000001,0.058999999999999997,0.0,0.0,-0.80700000000000005,26.300000000000001,26.300000000000001
927,none,1.333,0.0,0.105,1.363,1.5,0.0,0.30099999999999999,0.74199999999999999,0.18099999999999999,0.0,1.018,0.0,0.0,0.060999999999999999,1.0,1.0,0.90300000000000002,37.299999999999997,37.299999999999997
928,none,1.0,0.0,0.51900000000000002,1.3280000000000001,1.0,0.0,0.25,1.2310000000000001,0.25,0.001,1.544,0.0,0.0,0.074999999999999997,0.0,1.0,0.53800000000000003,37.299999999999997,37.299999999999997
929,none,8.0660000000000007,16.0,5.3739999999999997,3.7999999999999998,0.55600000000000005,3.5609999999999999,0.14899999999999999,0.26300000000000001,0.063,0.016,2.0510000000000002,0.26700000000000002,0.26700000000000002,0.048000000000000001,0.0,1.0,-0.41899999999999998,37.299999999999997,37.299999999999997
930,none,1.5209999999999999,0.0,0.86099999999999999,1.7649999999999999,1.0,0.0,0.27300000000000002,0.99299999999999999,0.22700000000000001,0.017000000000000001,1.5289999999999999,0.0,0.0,0.088999999999999996,0.0,1.0,0.311,54.369999999999997,54.369999999999997
931,none,2.5539999999999998,8.0,2.5859999999999999,2.4220000000000002,0.625,0.0,0.19800000000000001,0.40300000000000002,0.096000000000000002,0.041000000000000002,1.78,0.221,0.221,0.051999999999999998,0.0,1.0,-0.161,37.299999999999997,37.299999999999997
932,none,2.5539999999999998,8.0,2.5859999999999999,2.4220000000000002,0.625,0.0,0.19800000000000001,0.41399999999999998,0.092999999999999999,0.050999999999999997,1.825,0.215,0.215,0.051999999999999998,0.0,1.0,-0.161,37.299999999999997,37.299999999999997
933,none,1.5209999999999999,0.0,1.014,1.7649999999999999,1.0,0.0,0.218,0.64900000000000002,0.16600000000000001,0.012999999999999999,1.5720000000000001,0.0,0.0,0.074999999999999997,0.0,1.0,1.3169999999999999,57.530000000000001,57.530000000000001
934,none,2.488,2.0,2.056,2.2519999999999998,1.2749999999999999,0.0,0.20000000000000001,0.76500000000000001,0.17899999999999999,0.099000000000000005,1.871,0.060999999999999999,0.060999999999999999,0.11700000000000001,0.0,0.0,0.158,20.23,45.530000000000001
935,none,1.74,14.0,3.3580000000000001,2.3290000000000002,0.0,0.0,0.19800000000000001,0.42199999999999999,0.099000000000000005,0.016,1.833,0.14299999999999999,0.14299999999999999,0.055,0.0,0.0,-0.95999999999999996,0.0,0.0
936,none,0.98599999999999999,28.0,4.5039999999999996,1.9930000000000001,0.0,0.0,0.19800000000000001,0.42099999999999999,0.104,0.031,1.895,0.11799999999999999,0.11799999999999999,0.058000000000000003,0.0,0.0,-0.95999999999999996,0.0,0.0
937,none,0.98599999999999999,28.0,4.5039999999999996,1.9930000000000001,0.0,0.0,0.19800000000000001,0.42099999999999999,0.104,0.031,1.895,0.11799999999999999,0.11799999999999999,0.058000000000000003,0.0,0.0,-0.95999999999999996,0.0,0.0
938,none,1.224,24.0,4.5250000000000004,2.1619999999999999,0.0,0.0,0.20799999999999999,0.437,0.099000000000000005,0.02,1.917,0.129,0.129,0.047,0.0,0.0,-0.95999999999999996,0.0,0.0
939,none,1.224,24.0,4.5250000000000004,2.1619999999999999,0.0,0.0,0.187,0.437,0.099000000000000005,0.02,1.917,0.129,0.129,0.047,0.0,0.0,-0.95999999999999996,0.0,0.0
940,none,1.381,19.0,5.4390000000000001,2.597,0.0,0.0,0.19800000000000001,0.33000000000000002,0.074999999999999997,0.017000000000000001,2.0499999999999998,0.56200000000000006,0.56200000000000006,0.039,0.0,0.0,-0.97699999999999998,0.0,0.0
941,none,1.3779999999999999,35.0,6.1920000000000002,2.5049999999999999,0.0,0.0,0.21099999999999999,0.317,0.079000000000000001,0.019,1.966,0.51000000000000001,0.51000000000000001,0.042000000000000003,0.0,0.0,-0.97699999999999998,0.0,0.0
942,none,1.833,16.0,4.1749999999999998,2.3140000000000001,0.5,0.0,0.23899999999999999,0.35799999999999998,0.083000000000000004,0.025999999999999999,1.8049999999999999,0.16800000000000001,0.16800000000000001,0.043999999999999997,0.0,0.0,-0.29399999999999998,20.23,20.23
943,none,1.833,16.0,4.1749999999999998,2.3140000000000001,0.5,0.0,0.17100000000000001,0.378,0.085999999999999993,0.024,1.869,0.17499999999999999,0.17499999999999999,0.044999999999999998,0.0,0.0,-0.29399999999999998,20.23,20.23
944,none,3.6840000000000002,8.0,3.0529999999999999,2.7440000000000002,0.55000000000000004,0.0,0.17100000000000001,0.378,0.094,0.037999999999999999,1.7969999999999999,0.23300000000000001,0.23300000000000001,0.049000000000000002,0.0,0.0,-0.29399999999999998,20.23,20.23
945,none,3.3410000000000002,7.0,3.3809999999999998,2.5569999999999999,0.55000000000000004,0.0,0.17100000000000001,0.38,0.10000000000000001,0.014999999999999999,1.73,0.20799999999999999,0.20799999999999999,0.068000000000000005,0.0,0.0,-0.29399999999999998,20.23,20.23
946,none,3.3410000000000002,7.0,3.3809999999999998,2.5569999999999999,0.55000000000000004,0.0,0.19,0.38200000000000001,0.10100000000000001,0.014999999999999999,1.7290000000000001,0.20599999999999999,0.20599999999999999,0.068000000000000005,0.0,0.0,-0.29399999999999998,20.23,20.23
947,none,1.96,21.0,4.3159999999999998,2.3479999999999999,0.82499999999999996,0.0,0.20599999999999999,0.374,0.097000000000000003,0.024,1.8500000000000001,0.29499999999999998,0.29499999999999998,0.067000000000000004,0.0,0.0,-0.24399999999999999,29.460000000000001,29.460000000000001
948,none,1.96,21.0,4.3159999999999998,2.3479999999999999,0.82499999999999996,0.0,0.20599999999999999,0.36499999999999999,0.097000000000000003,0.025000000000000001,1.837,0.29999999999999999,0.29999999999999999,0.069000000000000006,0.0,0.0,-0.24399999999999999,29.460000000000001,29.460000000000001
949,none,1.96,21.0,4.3159999999999998,2.3479999999999999,0.82499999999999996,0.0,0.16900000000000001,0.35999999999999999,0.095000000000000001,0.024,1.855,0.30499999999999999,0.30499999999999999,0.068000000000000005,0.0,0.0,-0.24399999999999999,29.460000000000001,29.460000000000001
950,none,1.96,21.0,4.3159999999999998,2.3479999999999999,0.82499999999999996,0.0,0.16900000000000001,0.375,0.098000000000000004,0.021000000000000001,1.8759999999999999,0.30099999999999999,0.30099999999999999,0.068000000000000005,0.0,0.0,-0.24399999999999999,29.460000000000001,29.460000000000001
951,none,3.6840000000000002,8.0,2.9689999999999999,2.7440000000000002,0.55000000000000004,0.0,0.17399999999999999,0.39200000000000002,0.10199999999999999,0.045999999999999999,1.7629999999999999,0.20300000000000001,0.20300000000000001,0.058999999999999997,1.0,0.0,-0.877,17.07,17.07
952,none,0.83099999999999996,36.0,5.0510000000000002,1.9430000000000001,0.45800000000000002,0.0,0.19500000000000001,0.20499999999999999,0.056000000000000001,0.033000000000000002,2.492,0.084000000000000005,0.084000000000000005,0.099000000000000005,0.0,0.0,-0.877,17.07,17.07
954,none,3.6000000000000001,24.0,5.6989999999999998,2.9159999999999999,0.5,1.0509999999999999,0.156,0.30199999999999999,0.071999999999999995,0.017000000000000001,1.907,0.29499999999999998,0.29499999999999998,0.040000000000000001,0.0,0.0,-0.41299999999999998,20.23,20.23
955,none,2.6389999999999998,25.0,4.923,2.5089999999999999,0.5,0.0,0.17299999999999999,0.36499999999999999,0.089999999999999997,0.02,1.925,0.36699999999999999,0.36699999999999999,0.055,0.0,0.0,-0.90500000000000003,17.07,17.07
956,none,1.7070000000000001,0.0,0.57499999999999996,1.75,0.66700000000000004,0.0,0.23100000000000001,1.01,0.19600000000000001,0.014,1.742,0.0,0.0,0.084000000000000005,1.0,0.0,-0.64600000000000002,17.07,17.07
957,none,1.7070000000000001,0.0,0.372,1.75,0.66700000000000004,0.0,0.25,0.378,0.12,0.01,0.81899999999999995,0.0,0.0,0.070999999999999994,1.0,0.0,-0.64600000000000002,17.07,17.07
958,none,2.7320000000000002,5.0,2.7250000000000001,2.423,0.56299999999999994,0.0,0.223,0.48599999999999999,0.096000000000000002,0.025999999999999999,1.891,0.182,0.182,0.053999999999999999,0.0,0.0,-0.84799999999999998,17.07,17.07
959,none,2.952,6.0,2.3919999999999999,2.5739999999999998,0.56299999999999994,0.0,0.248,0.46600000000000003,0.083000000000000004,0.029000000000000001,1.8480000000000001,0.158,0.158,0.043999999999999997,0.0,0.0,-0.84799999999999998,17.07,17.07
960,none,1.734,30.0,2.9489999999999998,2.6629999999999998,1.167,0.0,0.16800000000000001,0.52800000000000002,0.097000000000000003,0.021999999999999999,2.016,0.27800000000000002,0.27800000000000002,0.050999999999999997,0.0,0.0,-0.78100000000000003,27.690000000000001,27.690000000000001
961,none,2.036,12.0,1.8200000000000001,2.383,0.5,0.0,1.0,0.45300000000000001,0.313,0.056000000000000001,1.2729999999999999,0.083000000000000004,0.083000000000000004,0.20699999999999999,0.0,0.0,-0.84799999999999998,23.789999999999999,23.789999999999999
962,none,1.4810000000000001,10.0,1.478,2.1720000000000002,0.5,0.0,1.0,0.20399999999999999,0.13200000000000001,0.041000000000000002,0.81499999999999995,0.0089999999999999993,0.0089999999999999993,0.124,0.0,0.0,-0.82799999999999996,23.789999999999999,23.789999999999999
963,none,3.2999999999999998,28.0,4.2670000000000003,2.9209999999999998,0.76900000000000002,0.0060000000000000001,0.16200000000000001,0.373,0.085999999999999993,0.025000000000000001,2.0390000000000001,0.28999999999999998,0.28999999999999998,0.049000000000000002,0.0,0.0,-0.79500000000000004,43.369999999999997,43.369999999999997
964,none,1.917,15.0,2.379,2.359,0.5,0.0,0.183,0.42699999999999999,0.115,0.037999999999999999,1.651,0.19600000000000001,0.19600000000000001,0.068000000000000005,0.0,1.0,-0.25700000000000001,20.23,20.23
