molid,identifiere,Ui,Hy,AMR,TPSA(NO),TPSA(Tot),MLOGP,MLOGP2,ALOGP,ALOGP2,LAI,GVWAI-80,GVWAI-50,Inflammat-80,Inflammat-50,Depressant-80,Depressant-50,Psychotic-80,Psychotic-50,Hypertens-80,Hypertens-50,Hypnotic-80,Hypnotic-50,Neoplastic-80,Neoplastic-50,Infective-80,Infective-50,BLTF96,BLTD48,BLTA96,ALOGPS_logP,ALOGPS_logS
826,C12H14O3,3.1699999999999999,-0.78100000000000003,56.649999999999999,43.369999999999997,43.369999999999997,2.3050000000000002,5.3129999999999997,1.679,2.819,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.3500000000000001,-3.5099999999999998,-3.5299999999999998,1.9099999999999999,-3.3900000000000001
827,C11H14O3,3.0,-0.23499999999999999,54.966000000000001,38.689999999999998,38.689999999999998,1.8340000000000001,3.363,2.5379999999999998,6.4400000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2.9500000000000002,-3.0600000000000001,-3.0600000000000001,2.23,-2.0899999999999999
828,C7H10O3,1.585,-0.67200000000000004,38.118000000000002,35.530000000000001,35.530000000000001,-0.42099999999999999,0.17699999999999999,-0.067000000000000004,0.0040000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.03,-0.92000000000000004,-0.81000000000000005,0.42999999999999999,0.029999999999999999
829,C8H10S,2.8069999999999999,-0.21299999999999999,44.247999999999998,0.0,38.799999999999997,3.21,10.302,3.1619999999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1200000000000001,-4.3700000000000001,-4.4400000000000004,3.0499999999999998,-3.0099999999999998
830,C12H10O,3.7000000000000002,-0.89700000000000002,52.298999999999999,9.2300000000000004,9.2300000000000004,3.395,11.526,3.3900000000000001,11.493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-4.2800000000000002,-4.5499999999999998,-4.6200000000000001,3.6800000000000002,-3.5899999999999999
831,C6H8O,2.585,-0.80200000000000005,28.039000000000001,13.140000000000001,13.140000000000001,0.94299999999999995,0.88900000000000001,1.746,3.0489999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1899999999999999,-2.2200000000000002,-2.1699999999999999,2.5,-1.0900000000000001
832,C10H14O3S,2.8069999999999999,-0.69599999999999995,56.491999999999997,39.439999999999998,64.739999999999995,1.2490000000000001,1.5589999999999999,2.0779999999999998,4.3179999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2.4500000000000002,-2.5099999999999998,-2.48,2.3999999999999999,-3.2799999999999998
833,C13H24O2,1.585,-0.84599999999999997,64.108999999999995,26.300000000000001,26.300000000000001,3.4180000000000001,11.679,4.71,22.181000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.29,-4.5700000000000003,-4.6500000000000004,5.25,-4.0899999999999999
834,C5H10O2S,1.0,0.079000000000000001,34.689,26.300000000000001,65.099999999999994,0.996,0.99099999999999999,0.91700000000000004,0.84199999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2400000000000002,-2.27,-2.23,1.3,-1.3200000000000001
835,C6H9SN,2.585,-0.70999999999999996,36.869999999999997,12.890000000000001,41.130000000000003,0.94299999999999995,0.88900000000000001,1.496,2.2370000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1899999999999999,-2.2200000000000002,-2.1699999999999999,2.3599999999999999,-1.97
836,C9H10O3,3.0,-0.16400000000000001,43.829000000000001,46.530000000000001,46.530000000000001,1.5149999999999999,2.2949999999999999,1.4530000000000001,2.1110000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.6800000000000002,-2.7599999999999998,-2.7400000000000002,1.6699999999999999,-1.8700000000000001
837,C12H20O2,2.0,-0.83499999999999996,61.151000000000003,26.300000000000001,26.300000000000001,3.0489999999999999,9.2959999999999994,3.4089999999999998,11.618,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.98,-4.2199999999999998,-4.2800000000000002,4.0800000000000001,-3.73
838,C13H18O2,3.0,-0.84599999999999997,60.661000000000001,26.300000000000001,26.300000000000001,3.4980000000000002,12.239000000000001,3.927,15.417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.3600000000000003,-4.6399999999999997,-4.7300000000000004,4.5099999999999998,-4.3200000000000003
839,C10H14O2,2.0,-0.80700000000000005,50.316000000000003,30.210000000000001,30.210000000000001,2.3519999999999999,5.5339999999999998,2.73,7.4500000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.3900000000000001,-3.5499999999999998,-3.5800000000000001,3.0699999999999998,-2.9199999999999999
840,C17H18O2,3.8069999999999999,-0.879,78.956999999999994,18.460000000000001,18.460000000000001,3.7189999999999999,13.827999999999999,4.335,18.789999999999999,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.5499999999999998,-4.8499999999999996,-4.9500000000000002,4.6600000000000001,-5.4500000000000002
841,C8H16O2,1.0,-0.76800000000000002,40.381,26.300000000000001,26.300000000000001,2.0600000000000001,4.2439999999999998,2.3330000000000002,5.4429999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1400000000000001,-3.2799999999999998,-3.29,2.6600000000000001,-1.78
842,C7H14O2,1.0,-0.74199999999999999,35.816000000000003,26.300000000000001,26.300000000000001,1.7270000000000001,2.9809999999999999,2.0630000000000002,4.2560000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8599999999999999,-2.96,-2.96,2.3399999999999999,-1.5900000000000001
843,C7H7NO2,3.0,-0.67200000000000004,35.429000000000002,39.189999999999998,39.189999999999998,0.47199999999999998,0.223,0.53500000000000003,0.28599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.79,-1.77,-1.7,0.45000000000000001,0.14999999999999999
844,C10H18O2,1.585,-0.80700000000000005,50.762,26.300000000000001,26.300000000000001,2.573,6.6210000000000004,2.9809999999999999,8.8840000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.5800000000000001,-3.7599999999999998,-3.7999999999999998,3.8999999999999999,-3.3199999999999998
845,C9H16O2,1.585,-0.79000000000000004,46.213000000000001,26.300000000000001,26.300000000000001,2.27,5.1520000000000001,2.9460000000000002,8.6780000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.3199999999999998,-3.48,-3.5,3.3500000000000001,-2.8500000000000001
846,C7H10O2,2.0,-0.74199999999999999,38.128,26.300000000000001,26.300000000000001,1.522,2.3180000000000001,1.589,2.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6800000000000002,-2.77,-2.75,1.8899999999999999,-1.8799999999999999
847,C4H5SN,2.585,-0.61399999999999999,27.802,12.890000000000001,41.130000000000003,0.156,0.024,0.56799999999999995,0.32300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,-1.47,-1.3899999999999999,1.29,-1.47
848,C9H18O,1.0,-0.25700000000000001,44.945999999999998,20.23,20.23,3.3580000000000001,11.276999999999999,3.21,10.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2400000000000002,-4.5099999999999998,-4.5899999999999999,3.9300000000000002,-3.0800000000000001
849,C8H12O,2.0,-0.84799999999999998,41.634999999999998,17.07,17.07,1.925,3.7040000000000002,2.298,5.2789999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0299999999999998,-3.1499999999999999,-3.1499999999999999,2.6800000000000002,-2.6099999999999999
850,C4H6O3,1.585,0.17999999999999999,22.617000000000001,54.369999999999997,54.369999999999997,-0.35699999999999998,0.127,0.17299999999999999,0.029999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0900000000000001,-0.97999999999999998,-0.87,0.070000000000000007,-0.11
851,C8H10O3,2.8069999999999999,0.66000000000000003,41.030999999999999,49.689999999999998,49.689999999999998,0.74399999999999999,0.55400000000000005,0.94199999999999995,0.88700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.02,-2.0299999999999998,-1.97,0.5,-0.71999999999999997
852,C8H8O,3.0,-0.21299999999999999,37.438000000000002,20.23,20.23,2.1019999999999999,4.4199999999999999,2.1139999999999999,4.4699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1800000000000002,-3.3199999999999998,-3.3300000000000001,2.0699999999999998,-1.1599999999999999
853,C15H14O3,3.8069999999999999,-0.81799999999999995,68.376000000000005,35.530000000000001,35.530000000000001,3.202,10.254,3.2799999999999998,10.760999999999999,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-4.1100000000000003,-4.3600000000000003,-4.4299999999999997,3.5,-4.6900000000000004
854,C13H24O3,1.0,-0.29099999999999998,62.869999999999997,46.530000000000001,46.530000000000001,2.2970000000000002,5.2770000000000001,2.964,8.7870000000000008,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.3399999999999999,-3.5,-3.5299999999999998,2.8700000000000001,-2.9900000000000002
855,C11H14O2,3.0,-0.82199999999999995,51.433,26.300000000000001,26.300000000000001,2.9460000000000002,8.6760000000000002,3.2130000000000001,10.324999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.8900000000000001,-4.1200000000000001,-4.1799999999999997,2.7999999999999998,-3.1899999999999999
856,C12H14O4,3.1699999999999999,-0.73399999999999999,59.445999999999998,52.600000000000001,52.600000000000001,2.0329999999999999,4.133,2.4700000000000002,6.101,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-3.1200000000000001,-3.25,-3.2599999999999998,2.25,-2.7200000000000002
857,C9H10O,3.0,-0.86399999999999999,42.290999999999997,17.07,17.07,2.4199999999999999,5.8540000000000001,2.532,6.4100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4500000000000002,-3.6200000000000001,-3.6499999999999999,2.71,-2.5699999999999998
858,C6H14O,0.0,-0.087999999999999995,31.283999999999999,20.23,20.23,1.587,2.5190000000000001,1.679,2.8180000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7400000000000002,-2.8300000000000001,-2.8199999999999998,1.95,-1.0
859,C10H16O,1.585,-0.877,47.182000000000002,17.07,17.07,2.25,5.0620000000000003,2.956,8.7400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2999999999999998,-3.46,-3.48,2.96,-1.8
860,C11H18O2,1.0,-0.82199999999999995,50.451999999999998,26.300000000000001,26.300000000000001,2.5800000000000001,6.657,2.5590000000000002,6.548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.5800000000000001,-3.77,-3.8100000000000001,2.6899999999999999,-2.8500000000000001
861,C12H18O2,1.585,-0.83499999999999996,55.649000000000001,26.300000000000001,26.300000000000001,2.754,7.5830000000000002,2.161,4.6710000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.73,-3.9399999999999999,-3.98,3.3900000000000001,-2.8700000000000001
862,C9H14O,2.0,-0.86399999999999999,46.235999999999997,17.07,17.07,2.242,5.0259999999999998,2.754,7.5830000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2999999999999998,-3.4500000000000002,-3.4700000000000002,3.1299999999999999,-3.0600000000000001
863,C13H22O,1.0,-0.90500000000000003,59.988999999999997,9.2300000000000004,9.2300000000000004,3.202,10.250999999999999,3.3330000000000002,11.111000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.1100000000000003,-4.3600000000000003,-4.4299999999999997,4.29,-3.79
864,C9H14O2,1.0,-0.79000000000000004,41.122,26.300000000000001,26.300000000000001,1.9850000000000001,3.9409999999999998,2.0379999999999998,4.1529999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0800000000000001,-3.21,-3.2200000000000002,1.99,-1.9099999999999999
865,C5H12S,0.0,0.0040000000000000001,32.68,0.0,38.799999999999997,2.226,4.9569999999999999,2.3199999999999998,5.3799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2799999999999998,-3.4399999999999999,-3.46,3.0699999999999998,-2.21
866,C8H10O2,2.8069999999999999,-0.76800000000000002,38.984000000000002,18.460000000000001,18.460000000000001,1.5800000000000001,2.496,1.7969999999999999,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73,-2.8199999999999998,-2.8100000000000001,2.1000000000000001,-1.99
867,C9H16O2,1.0,-0.79000000000000004,42.923999999999999,26.300000000000001,26.300000000000001,1.9850000000000001,3.9409999999999998,2.4089999999999998,5.8049999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0800000000000001,-3.21,-3.2200000000000002,2.6899999999999999,-2.2599999999999998
868,C5H7SNO,1.585,-0.59099999999999997,34.186999999999998,29.43,54.729999999999997,-0.316,0.10000000000000001,0.39500000000000002,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1200000000000001,-1.02,-0.91000000000000003,0.53000000000000003,-1.3999999999999999
869,C4H8S2O2,0.0,1.083,36.496000000000002,40.460000000000001,91.060000000000002,-0.47299999999999998,0.224,0.54800000000000004,0.30099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98999999999999999,-0.87,-0.76000000000000001,-0.73999999999999999,-0.28000000000000003
870,C6H14S2,0.0,-0.70999999999999996,45.313000000000002,0.0,50.600000000000001,2.6040000000000001,6.7809999999999997,2.8380000000000001,8.0570000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.6000000000000001,-3.79,-3.8300000000000001,3.5499999999999998,-3.02
871,C4H8S2,0.0,-0.61399999999999999,34.436,0.0,50.600000000000001,1.425,2.0310000000000001,1.228,1.5069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6000000000000001,-2.6699999999999999,-2.6499999999999999,1.5800000000000001,-2.04
872,C6H14S,0.0,-0.087999999999999995,37.463999999999999,0.0,38.799999999999997,2.6040000000000001,6.7809999999999997,2.8540000000000001,8.1479999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6000000000000001,-3.79,-3.8300000000000001,3.6499999999999999,-2.8799999999999999
873,C3H8S,0.0,-0.64600000000000002,23.934999999999999,0.0,25.300000000000001,1.3640000000000001,1.8600000000000001,1.1439999999999999,1.3089999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5499999999999998,-2.6200000000000001,-2.5899999999999999,1.1599999999999999,-1.1000000000000001
874,C2H6SO,1.0,-0.43099999999999999,20.559000000000001,17.07,36.280000000000001,-0.317,0.10100000000000001,-0.317,0.10000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1200000000000001,-1.02,-0.91000000000000003,-1.0900000000000001,-0.080000000000000002
875,C3H8S,0.0,0.32300000000000001,23.555,0.0,38.799999999999997,1.3640000000000001,1.8600000000000001,1.3400000000000001,1.7949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5499999999999998,-2.6200000000000001,-2.5899999999999999,1.6899999999999999,-1.22
876,C6H10O,1.585,-0.087999999999999995,33.415999999999997,20.23,20.23,1.335,1.7809999999999999,1.129,1.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.52,-2.5899999999999999,-2.5600000000000001,1.6899999999999999,-0.60999999999999999
877,C15H24O2,2.3220000000000001,-0.86499999999999999,75.012,26.300000000000001,26.300000000000001,3.75,14.064,4.8600000000000003,23.614999999999998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.5800000000000001,-4.8799999999999999,-4.9800000000000004,5.1200000000000001,-3.7799999999999998
878,C8H14O2,1.585,-0.76800000000000002,41.363,26.300000000000001,26.300000000000001,1.9530000000000001,3.8130000000000002,2.4399999999999999,5.9530000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0499999999999998,-3.1699999999999999,-3.1800000000000002,2.6899999999999999,-1.6899999999999999
879,C7H8O3,2.8069999999999999,-0.67200000000000004,34.723999999999997,39.439999999999998,39.439999999999998,0.56299999999999994,0.316,1.429,2.0430000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8700000000000001,-1.8500000000000001,-1.79,1.77,-1.03
880,C9H12O3,2.8069999999999999,-0.72699999999999998,43.643999999999998,39.439999999999998,39.439999999999998,0.94499999999999995,0.89400000000000002,2.1230000000000002,4.5069999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.1899999999999999,-2.2200000000000002,-2.1800000000000002,2.3999999999999999,-1.9299999999999999
881,C6H6O3,2.8069999999999999,-0.001,31.733000000000001,50.439999999999998,50.439999999999998,-0.60299999999999998,0.36299999999999999,0.67200000000000004,0.45100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88,-0.75,-0.63,-0.17000000000000001,-0.60999999999999999
882,C20H42O,0.0,-0.47899999999999998,95.540999999999997,20.23,20.23,5.4489999999999998,29.686,7.452,55.536999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0199999999999996,-6.5,-6.6799999999999997,8.1799999999999997,-7.1100000000000003
883,C7H8N2O,3.0,-0.67200000000000004,36.366999999999997,42.850000000000001,42.850000000000001,-0.34000000000000002,0.115,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1000000000000001,-1.0,-0.89000000000000001,0.41999999999999998,-0.51000000000000001
884,C8H12N2,2.8069999999999999,-0.76800000000000002,40.155000000000001,25.780000000000001,25.780000000000001,0.65200000000000002,0.42499999999999999,1.2170000000000001,1.4810000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9399999999999999,-1.9399999999999999,-1.8799999999999999,1.6399999999999999,-0.67000000000000004
885,C4H6O3,1.0,-0.53500000000000003,21.486000000000001,35.530000000000001,35.530000000000001,-0.23599999999999999,0.056000000000000001,0.85999999999999999,0.73999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1899999999999999,-1.1000000000000001,-0.98999999999999999,0.13,0.52000000000000002
886,C11H16O3,2.8069999999999999,-0.76600000000000001,52.845999999999997,39.439999999999998,39.439999999999998,1.54,2.3719999999999999,3.0350000000000001,9.2129999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2.7000000000000002,-2.7799999999999998,-2.77,3.2000000000000002,-3.21
887,C12H18O3,2.8069999999999999,-0.78100000000000003,57.447000000000003,39.439999999999998,39.439999999999998,1.821,3.3170000000000002,3.492,12.191000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2.9399999999999999,-3.0499999999999998,-3.0499999999999998,3.6600000000000001,-3.5600000000000001
888,C5H7SN,2.585,-0.66800000000000004,32.243000000000002,12.890000000000001,41.130000000000003,0.56499999999999995,0.31900000000000001,0.82899999999999996,0.68700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8700000000000001,-1.8600000000000001,-1.79,1.6899999999999999,-1.73
889,Mol.1 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2,-0.46999999999999997
890,C7H12O2,1.585,-0.74199999999999999,36.530999999999999,26.300000000000001,26.300000000000001,1.619,2.621,1.4870000000000001,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77,-2.8599999999999999,-2.8500000000000001,1.8,-1.1699999999999999
891,C19H38O2,1.0,-0.89100000000000001,91.055000000000007,26.300000000000001,26.300000000000001,5.9189999999999996,35.036999999999999,7.5309999999999997,56.716000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4199999999999999,-6.9400000000000004,-7.1500000000000004,8.4499999999999993,-6.9400000000000004
892,C8H12O4,2.0,-0.64600000000000002,43.790999999999997,52.600000000000001,52.600000000000001,1.024,1.0489999999999999,1.1879999999999999,1.411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.2599999999999998,-2.29,-2.25,1.3400000000000001,-1.77
893,C6H8O4,2.0,-0.57599999999999996,34.295000000000002,52.600000000000001,52.600000000000001,0.33800000000000002,0.114,0.48999999999999999,0.23999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6799999999999999,-1.6399999999999999,-1.5700000000000001,0.45000000000000001,-1.05
894,C9H12O,2.8069999999999999,-0.25700000000000001,41.942999999999998,20.23,20.23,2.5099999999999998,6.2990000000000004,2.7570000000000001,7.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.52,-3.7000000000000002,-3.7400000000000002,2.8399999999999999,-1.8799999999999999
895,C11H22O2,1.0,-0.82199999999999995,54.247,26.300000000000001,26.300000000000001,3.8839999999999999,15.086,3.8809999999999998,15.065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.6900000000000004,-5.0099999999999998,-5.1100000000000003,4.5800000000000001,-4.0
896,C12H20O2,1.585,-0.83499999999999996,57.732999999999997,26.300000000000001,26.300000000000001,2.754,7.5830000000000002,2.7519999999999998,7.5720000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.73,-3.9399999999999999,-3.98,4.0899999999999999,-2.4100000000000001
897,C8H8O2,3.0,-0.76800000000000002,39.112000000000002,26.300000000000001,26.300000000000001,1.49,2.2189999999999999,1.573,2.4740000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6600000000000001,-2.7400000000000002,-2.7200000000000002,1.5900000000000001,-1.78
898,C10H12O3,3.0,-0.748,48.566000000000003,35.530000000000001,35.530000000000001,1.8180000000000001,3.306,2.2200000000000002,4.9299999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2.9399999999999999,-3.0499999999999998,-3.0499999999999998,2.23,-2.6899999999999999
899,C10H14O,1.585,-0.877,45.441000000000003,17.07,17.07,2.25,5.0620000000000003,1.9419999999999999,3.7719999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2999999999999998,-3.46,-3.48,2.2999999999999998,-1.5900000000000001
