molid,identifiere,ISIZ,IAC,AAC,IDE,IDM,IDDE,IDDM,IDET,IDMT,IVDE,IVDM,HVcpx,HDcpx,Uindex,Vindex,Xindex,Yindex,IC0,TIC0,SIC0,CIC0,BIC0,IC1,TIC1,SIC1,CIC1,BIC1,IC2,TIC2,SIC2,CIC2,BIC2,IC3,TIC3,SIC3,CIC3,BIC3,IC4,TIC4,SIC4,CIC4,BIC4,IC5,TIC5,SIC5,CIC5,BIC5
986,C7H14O3,110.039,32.329999999999998,1.347,2.589,5.29,2.722,3.2890000000000001,116.491,729.95299999999997,1.522,3.1970000000000001,2.5640000000000001,1.3859999999999999,27.061,0.73099999999999998,1.091,2.0760000000000001,1.347,32.329999999999998,0.29399999999999998,3.238,0.29399999999999998,2.4969999999999999,59.933,0.54500000000000004,2.0880000000000001,0.54500000000000004,3.7719999999999998,90.528999999999996,0.82299999999999995,0.81299999999999994,0.82299999999999995,3.9390000000000001,94.528999999999996,0.85899999999999999,0.64600000000000002,0.85899999999999999,3.9390000000000001,94.528999999999996,0.85899999999999999,0.64600000000000002,0.85899999999999999,3.9390000000000001,94.528999999999996,0.85899999999999999,0.64600000000000002,0.85899999999999999
987,C8H16O3,128.38200000000001,35.627000000000002,1.3200000000000001,2.7480000000000002,5.5670000000000002,2.5499999999999998,3.4249999999999998,151.14400000000001,1024.277,1.4950000000000001,3.3460000000000001,2.6989999999999998,1.421,31.904,0.69599999999999995,1.0580000000000001,1.9339999999999999,1.3200000000000001,35.627000000000002,0.27800000000000002,3.4350000000000001,0.27800000000000002,2.4359999999999999,65.778999999999996,0.51200000000000001,2.319,0.51200000000000001,3.7360000000000002,100.872,0.78600000000000003,1.0189999999999999,0.78600000000000003,4.1059999999999999,110.872,0.86399999999999999,0.64900000000000002,0.86399999999999999,4.1059999999999999,110.872,0.86399999999999999,0.64900000000000002,0.86399999999999999,4.1059999999999999,110.872,0.86399999999999999,0.64900000000000002,0.86399999999999999
988,C7H14O2,104.042,29.087,1.2649999999999999,2.794,4.9169999999999998,2.2810000000000001,3.1360000000000001,100.592,590.02700000000004,0.76400000000000001,3.125,2.7749999999999999,1.3300000000000001,23.007000000000001,0.57999999999999996,0.93200000000000005,1.46,1.2649999999999999,29.087,0.28000000000000003,3.2589999999999999,0.28000000000000003,2.0840000000000001,47.936,0.46100000000000002,2.4390000000000001,0.46100000000000002,3.0990000000000002,71.287000000000006,0.68500000000000005,1.4239999999999999,0.68500000000000005,3.7080000000000002,85.287000000000006,0.81999999999999995,0.81499999999999995,0.81999999999999995,3.8820000000000001,89.287000000000006,0.85799999999999998,0.64200000000000002,0.85799999999999998,3.8820000000000001,89.287000000000006,0.85799999999999998,0.64200000000000002,0.85799999999999998
989,C4H6O2,43.020000000000003,17.510000000000002,1.4590000000000001,1.706,3.7530000000000001,0.91800000000000004,2.5569999999999999,25.584,105.096,1.585,2.4590000000000001,1.8340000000000001,1.1619999999999999,8.2110000000000003,0.751,0.96299999999999997,2.4489999999999998,1.4590000000000001,17.510000000000002,0.40699999999999997,2.1259999999999999,0.39400000000000002,2.2919999999999998,27.510000000000002,0.63900000000000001,1.292,0.62,3.0219999999999998,36.265000000000001,0.84299999999999997,0.56299999999999994,0.81699999999999995,3.0219999999999998,36.265000000000001,0.84299999999999997,0.56299999999999994,0.81699999999999995,3.0219999999999998,36.265000000000001,0.84299999999999997,0.56299999999999994,0.81699999999999995,2.6459999999999999,31.757000000000001,0.73799999999999999,0.93899999999999995,0.71499999999999997
990,C4H6O2,43.020000000000003,17.510000000000002,1.4590000000000001,1.706,3.7530000000000001,0.91800000000000004,2.5569999999999999,25.584,105.096,1.585,2.4590000000000001,1.8340000000000001,1.1619999999999999,8.2110000000000003,0.751,0.96299999999999997,2.4489999999999998,1.4590000000000001,17.510000000000002,0.40699999999999997,2.1259999999999999,0.39400000000000002,2.2919999999999998,27.510000000000002,0.63900000000000001,1.292,0.62,3.0219999999999998,36.265000000000001,0.84299999999999997,0.56299999999999994,0.81699999999999995,3.0219999999999998,36.265000000000001,0.84299999999999997,0.56299999999999994,0.81699999999999995,3.0219999999999998,36.265000000000001,0.84299999999999997,0.56299999999999994,0.81699999999999995,2.6459999999999999,31.757000000000001,0.73799999999999999,0.93899999999999995,0.71499999999999997
991,C7H16,104.042,20.390000000000001,0.88700000000000001,2.3980000000000001,4.1689999999999996,1.95,2.774,50.363999999999997,233.46299999999999,0.86299999999999999,2.7519999999999998,2.4399999999999999,1.222,15.018000000000001,0.66600000000000004,1.0189999999999999,1.73,0.88700000000000001,20.390000000000001,0.19600000000000001,3.637,0.19900000000000001,1.149,26.431999999999999,0.254,3.3740000000000001,0.25800000000000001,2.024,46.558,0.44700000000000001,2.4990000000000001,0.45400000000000001,2.5659999999999998,59.021999999999998,0.56699999999999995,1.9570000000000001,0.57499999999999996,2.806,64.531999999999996,0.62,1.718,0.629,2.6640000000000001,61.261000000000003,0.58899999999999997,1.8600000000000001,0.59699999999999998
992,C8H18,122.211,23.152999999999999,0.89000000000000001,2.6099999999999999,4.5679999999999996,2.0,2.9660000000000002,73.079999999999998,383.68000000000001,0.81100000000000005,2.9500000000000002,2.625,1.2809999999999999,18.827000000000002,0.61699999999999999,0.97099999999999997,1.5740000000000001,0.89000000000000001,23.152999999999999,0.189,3.8100000000000001,0.192,1.1399999999999999,29.643000000000001,0.24299999999999999,3.5600000000000001,0.246,1.988,51.682000000000002,0.42299999999999999,2.7130000000000001,0.42799999999999999,2.5649999999999999,66.701999999999998,0.54600000000000004,2.1349999999999998,0.55200000000000005,2.8730000000000002,74.701999999999998,0.61099999999999999,1.827,0.61899999999999999,2.8730000000000002,74.701999999999998,0.61099999999999999,1.827,0.61899999999999999
993,C9H20,140.881,25.914000000000001,0.89400000000000002,2.794,4.9169999999999998,2.2810000000000001,3.1360000000000001,100.592,590.02700000000004,0.76400000000000001,3.125,2.7749999999999999,1.3300000000000001,23.007000000000001,0.57999999999999996,0.93200000000000005,1.46,0.89400000000000002,25.914000000000001,0.184,3.964,0.186,1.131,32.790999999999997,0.23300000000000001,3.7269999999999999,0.23499999999999999,1.9470000000000001,56.459000000000003,0.40100000000000002,2.911,0.40500000000000003,2.5310000000000001,73.397999999999996,0.52100000000000002,2.327,0.52600000000000002,2.9609999999999999,85.861999999999995,0.60899999999999999,1.897,0.61599999999999999,3.1509999999999998,91.372,0.64900000000000002,1.7070000000000001,0.65500000000000003
994,CO2,4.7549999999999999,2.7549999999999999,0.91800000000000004,0.91800000000000004,1.5,0.91800000000000004,1.5609999999999999,2.7549999999999999,6.0,0.91800000000000004,1.5,1.363,0.66200000000000003,4.1740000000000004,2.0419999999999998,1.704,0.0,0.91800000000000004,2.7549999999999999,0.57899999999999996,0.66700000000000004,0.45900000000000002,0.91800000000000004,2.7549999999999999,0.57899999999999996,0.66700000000000004,0.45900000000000002,0.0,0.0,0.0,1.585,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
995,C18H36O,317.97500000000002,56.798999999999999,1.0329999999999999,3.927,7.1029999999999998,3.3010000000000002,4.2130000000000001,671.548,8097.0060000000003,0.48499999999999999,4.2249999999999996,3.7989999999999999,1.587,83.296999999999997,0.42699999999999999,0.73899999999999999,1.004,1.0329999999999999,56.798999999999999,0.17899999999999999,4.7489999999999997,0.17899999999999999,1.863,102.48999999999999,0.32200000000000001,3.9180000000000001,0.32200000000000001,2.931,161.18100000000001,0.50700000000000001,2.851,0.50700000000000001,3.8039999999999998,209.22,0.65800000000000003,1.9770000000000001,0.65800000000000003,4.4219999999999997,243.22,0.76500000000000001,1.359,0.76500000000000001,4.6769999999999996,257.22000000000003,0.80900000000000005,1.105,0.80900000000000005
996,C18H34O2,310.76400000000001,60.731999999999999,1.125,3.9740000000000002,7.2519999999999998,3.4220000000000002,4.2889999999999997,755.005,9522.5169999999998,0.88400000000000001,4.2809999999999997,3.7999999999999998,1.6020000000000001,91.078000000000003,0.42499999999999999,0.73699999999999999,1.0,1.125,60.731999999999999,0.19500000000000001,4.6299999999999999,0.19500000000000001,2.044,110.375,0.35499999999999998,3.7109999999999999,0.35399999999999998,3.0,161.98500000000001,0.52100000000000002,2.7549999999999999,0.51900000000000002,3.8460000000000001,207.68700000000001,0.66800000000000004,1.909,0.66500000000000004,4.4630000000000001,240.989,0.77500000000000002,1.292,0.77200000000000002,4.8150000000000004,260.00900000000001,0.83699999999999997,0.93999999999999995,0.83299999999999996
997,C18H34O2,310.76400000000001,60.731999999999999,1.125,3.9740000000000002,7.2519999999999998,3.4220000000000002,4.2889999999999997,755.005,9522.5169999999998,0.88400000000000001,4.2809999999999997,3.7999999999999998,1.6020000000000001,91.078000000000003,0.42499999999999999,0.73699999999999999,1.0,1.125,60.731999999999999,0.19500000000000001,4.6299999999999999,0.19500000000000001,2.044,110.375,0.35499999999999998,3.7109999999999999,0.35399999999999998,3.0,161.98500000000001,0.52100000000000002,2.7549999999999999,0.51900000000000002,3.8460000000000001,207.68700000000001,0.66800000000000004,1.909,0.66500000000000004,4.4630000000000001,240.989,0.77500000000000002,1.292,0.77200000000000002,4.8150000000000004,260.00900000000001,0.83699999999999997,0.93999999999999995,0.83299999999999996
998,C6H14,86.438999999999993,17.626000000000001,0.88100000000000001,2.149,3.7040000000000002,1.585,2.5529999999999999,32.238999999999997,129.65100000000001,0.91800000000000004,2.5219999999999998,2.2519999999999998,1.1479999999999999,11.598000000000001,0.73699999999999999,1.0840000000000001,1.958,0.88100000000000001,17.626000000000001,0.20399999999999999,3.4409999999999998,0.20699999999999999,1.157,23.135999999999999,0.26800000000000002,3.165,0.27200000000000002,2.0459999999999998,40.929000000000002,0.47399999999999998,2.2749999999999999,0.48199999999999998,2.4460000000000002,48.929000000000002,0.56599999999999995,1.875,0.57599999999999996,2.4460000000000002,48.929000000000002,0.56599999999999995,1.875,0.57599999999999996,2.1970000000000001,43.942999999999998,0.50800000000000001,2.125,0.51700000000000002
999,C3H8O,43.020000000000003,14.265000000000001,1.1890000000000001,1.0,2.5030000000000001,0.81100000000000005,1.9710000000000001,6.0,22.529,0.81100000000000005,1.792,1.3280000000000001,0.92900000000000005,5.7949999999999999,1.5920000000000001,1.496,0.0,1.1890000000000001,14.265000000000001,0.33200000000000002,2.3959999999999999,0.34399999999999997,1.7809999999999999,21.367999999999999,0.497,1.804,0.51500000000000001,2.1259999999999999,25.510000000000002,0.59299999999999997,1.4590000000000001,0.61399999999999999,1.8680000000000001,22.411999999999999,0.52100000000000002,1.7170000000000001,0.54000000000000004,0.59199999999999997,7.0999999999999996,0.16500000000000001,2.9929999999999999,0.17100000000000001,-999.0,-999.0,-999.0,-999.0,-999.0
1000,MOL112 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
1001,C10H20O2,160.0,38.341999999999999,1.198,3.0790000000000002,5.7889999999999997,3.2519999999999998,3.5489999999999999,203.19999999999999,1516.7370000000001,1.1890000000000001,3.516,3.008,1.4450000000000001,37.392000000000003,0.58199999999999996,0.93400000000000005,1.496,1.198,38.341999999999999,0.23999999999999999,3.802,0.23999999999999999,1.873,59.951999999999998,0.375,3.1269999999999998,0.375,3.2269999999999999,103.271,0.64500000000000002,1.7729999999999999,0.64500000000000002,3.8900000000000001,124.48999999999999,0.77800000000000002,1.1100000000000001,0.77800000000000002,4.0780000000000003,130.49000000000001,0.81599999999999995,0.92200000000000004,0.81599999999999995,4.2649999999999997,136.49000000000001,0.85299999999999998,0.73499999999999999,0.85299999999999998
1002,C5H8O3,64.0,23.635000000000002,1.4770000000000001,2.3940000000000001,4.6050000000000004,2.5,2.9660000000000002,67.037999999999997,349.97399999999999,1.4059999999999999,2.8959999999999999,2.4140000000000001,1.292,18.599,0.73399999999999999,1.0860000000000001,2.0489999999999999,1.4770000000000001,23.635000000000002,0.36899999999999999,2.5230000000000001,0.36099999999999999,2.8519999999999999,45.634999999999998,0.71299999999999997,1.1479999999999999,0.69799999999999995,3.4529999999999998,55.244999999999997,0.86299999999999999,0.54700000000000004,0.84499999999999997,3.4529999999999998,55.244999999999997,0.86299999999999999,0.54700000000000004,0.84499999999999997,3.4529999999999998,55.244999999999997,0.86299999999999999,0.54700000000000004,0.84499999999999997,3.323,53.171999999999997,0.83099999999999996,0.67700000000000005,0.81299999999999994
1003,C5H10O3,75.058999999999997,25.475000000000001,1.415,2.3639999999999999,4.6120000000000001,1.9059999999999999,2.9649999999999999,66.183999999999997,345.90300000000002,1.4059999999999999,2.8959999999999999,2.371,1.294,18.52,0.75600000000000001,1.103,2.165,1.415,25.475000000000001,0.33900000000000002,2.7549999999999999,0.33900000000000002,1.9910000000000001,35.838999999999999,0.47699999999999998,2.1789999999999998,0.47699999999999998,2.5299999999999998,45.548999999999999,0.60699999999999998,1.639,0.60699999999999998,2.5299999999999998,45.548999999999999,0.60699999999999998,1.639,0.60699999999999998,2.5299999999999998,45.548999999999999,0.60699999999999998,1.639,0.60699999999999998,2.3519999999999999,42.329000000000001,0.56399999999999995,1.8180000000000001,0.56399999999999995
1004,C7H8O3,75.058999999999997,26.652000000000001,1.4810000000000001,2.4940000000000002,5.2729999999999997,2.5219999999999998,3.2970000000000002,112.224,701.37099999999998,1.371,3.246,2.4489999999999998,1.3799999999999999,16.806000000000001,0.44900000000000001,0.67600000000000005,1.2609999999999999,1.4810000000000001,26.652000000000001,0.35499999999999998,2.6890000000000001,0.33500000000000002,3.1499999999999999,56.694000000000003,0.755,1.02,0.71199999999999997,3.6840000000000002,66.304000000000002,0.88300000000000001,0.48599999999999999,0.83199999999999996,3.7949999999999999,68.304000000000002,0.91000000000000003,0.375,0.85699999999999998,3.7949999999999999,68.304000000000002,0.91000000000000003,0.375,0.85699999999999998,3.7949999999999999,68.304000000000002,0.91000000000000003,0.375,0.85699999999999998
