molid,identifiere,W3D,J3D,H3D,AGDD,DDI,ADDD,G1,G2,RGyr,SPAN,SPAM,MEcc,SPH,ASP,FDI,PJI3,L/Bw,SEig,HOMA,RCI,AROM,HOMT,DISPm,QXXm,QYYm,QZZm,DISPv,QXXv,QYYv,QZZv,DISPe,QXXe,QYYe,QZZe,DISPp,QXXp,QYYp,QZZp,G(N..N),G(N..O),G(N..S),G(N..P),G(N..F),G(N..Cl),G(N..Br),G(N..I),G(O..O),G(O..S),G(O..P),G(O..F),G(O..Cl),G(O..Br),G(O..I),G(S..S),G(S..P),G(S..F),G(S..Cl),G(S..Br),G(S..I),G(P..P),G(P..F),G(P..Cl),G(P..Br),G(P..I),G(F..F),G(F..Cl),G(F..Br),G(F..I),G(Cl..Cl),G(Cl..Br),G(Cl..I),G(Br..Br),G(Br..I),G(I..I)
21,C4H8O,217.26900000000001,4.641,33.868000000000002,33.426000000000002,79.034000000000006,12.159000000000001,4.2549999999999999,2.7869999999999999,1.5960000000000001,2.931,0.47499999999999998,0.999,0.73799999999999999,0.34399999999999997,0.94299999999999995,0.621,2.4900000000000002,24.512,0.0,0.0,0.0,0.0,6.0510000000000002,5.0039999999999996,11.468999999999999,15.673999999999999,1.851,5.085,19.327999999999999,21.571999999999999,0.19500000000000001,14.08,43.177,48.305,0.055,5.798,22.347000000000001,24.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,C7H14O,892.07500000000005,5.8280000000000003,79.278999999999996,81.097999999999999,232.97900000000001,21.18,7.5110000000000001,4.4930000000000003,2.6640000000000001,4.9379999999999997,0.47399999999999998,1.0,0.85499999999999998,0.752,0.97099999999999997,0.99199999999999999,11.59,42.706000000000003,0.0,0.0,0.0,0.0,5.8819999999999997,6.7610000000000001,63.652999999999999,68.816000000000003,2.5590000000000002,9.3119999999999994,86.391999999999996,90.022000000000006,0.155,25.995000000000001,174.791,182.88300000000001,0.115,10.989000000000001,96.638000000000005,100.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,C6H12O,597.96000000000004,5.5270000000000001,62.914000000000001,62.942999999999998,172.26499999999999,18.132999999999999,6.4210000000000003,3.9249999999999998,2.2919999999999998,4.2930000000000001,0.47499999999999998,1.0,0.82499999999999996,0.65800000000000003,0.96199999999999997,0.74299999999999999,7.6100000000000003,36.567,0.0,0.0,0.0,0.0,5.1239999999999997,6.3769999999999998,39.533999999999999,44.579000000000001,2.214,7.9130000000000003,56.526000000000003,59.704000000000001,0.156,22.004999999999999,117.136,124.221,0.10199999999999999,9.2390000000000008,63.756999999999998,66.965000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,C6H10O,431.98099999999999,5.3940000000000001,52.555999999999997,50.820999999999998,133.13999999999999,15.664,6.4089999999999998,3.952,2.1309999999999998,3.9180000000000001,0.47999999999999998,0.999,0.77000000000000002,0.57699999999999996,0.93000000000000005,0.89800000000000002,6.2999999999999998,32.649000000000001,0.13400000000000001,0.0,0.0,0.40100000000000002,11.946999999999999,7.2439999999999998,34.738,39.280999999999999,6.0099999999999998,12.223000000000001,34.802,41.808,0.33400000000000002,29.399000000000001,72.075000000000003,87.653999999999996,0.28799999999999998,14.295999999999999,37.719000000000001,45.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,C8H16O,1270.3140000000001,6.0650000000000004,96.637,101.625,303.37900000000002,24.27,8.6110000000000007,5.0620000000000003,3.0310000000000001,5.6120000000000001,0.47399999999999998,1.0,0.88,0.80800000000000005,0.97799999999999998,0.77700000000000002,15.859999999999999,48.923999999999999,0.0,0.0,0.0,0.0,8.0670000000000002,7.4790000000000001,94.043999999999997,99.658000000000001,3.3140000000000001,10.662000000000001,125.334,129.36799999999999,0.215,29.786999999999999,249.35499999999999,258.255,0.14399999999999999,12.622999999999999,139.619,143.79900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,C8H10O,600.64300000000003,3.0600000000000001,61.320999999999998,63.225999999999999,175.482,18.472000000000001,9.1989999999999998,5.4249999999999998,2.3490000000000002,4.3120000000000003,0.47599999999999998,0.999,0.80100000000000005,0.56799999999999995,0.97799999999999998,0.78800000000000003,6.21,37.508000000000003,0.99099999999999999,1.3819999999999999,1.0,5.944,0.81699999999999995,9.4199999999999999,48.655000000000001,54.292999999999999,7.4409999999999998,15.618,52.436,61.051000000000002,0.193,34.219999999999999,105.761,123.235,0.55600000000000005,17.983000000000001,57.152999999999999,66.897000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,C8H11N,683.68100000000004,3.1269999999999998,67.119,68.367999999999995,193.196,19.32,9.1219999999999999,5.3860000000000001,2.3479999999999999,4.3700000000000001,0.46700000000000003,0.999,0.81499999999999995,0.56599999999999995,0.97199999999999998,0.77900000000000003,6.1699999999999999,39.238999999999997,0.99099999999999999,1.3819999999999999,1.0,5.944,4.2190000000000003,9.5069999999999997,48.673000000000002,54.390999999999998,8.484,15.853999999999999,60.396000000000001,69.111999999999995,0.064000000000000001,34.963000000000001,117.49299999999999,135.16200000000001,0.60999999999999999,18.277000000000001,66.147000000000006,76.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,C10H18O,1530.085,4.2400000000000002,133.68000000000001,105.523,395.51999999999998,27.277000000000001,12.829000000000001,6.476,2.4380000000000002,4.6159999999999997,0.39900000000000002,0.999,0.76900000000000002,0.35799999999999998,0.94799999999999995,0.79200000000000004,2.8100000000000001,57.707999999999998,0.0,0.0,0.0,0.0,6.2320000000000002,22.548999999999999,57.991,74.564999999999998,3.5590000000000002,29.648,86.617999999999995,104.15000000000001,0.14499999999999999,68.471999999999994,175.874,209.69800000000001,0.186,33.722000000000001,97.798000000000002,116.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,C10H18O,1531.376,4.2350000000000003,133.63,105.61199999999999,395.74700000000001,27.292999999999999,12.869,6.476,2.4169999999999998,4.4240000000000004,0.39100000000000001,0.999,0.77400000000000002,0.36199999999999999,0.94899999999999995,0.78800000000000003,2.79,57.771000000000001,0.0,0.0,0.0,0.0,5.6399999999999997,21.824000000000002,56.707000000000001,73.569999999999993,3.2679999999999998,29.739999999999998,86.138000000000005,104.188,0.129,68.629999999999995,175.18299999999999,210.137,0.17199999999999999,33.939999999999998,97.420000000000002,116.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,C10H18O,1531.3710000000001,4.2350000000000003,133.63,105.61199999999999,395.745,27.292999999999999,12.869,6.476,2.4169999999999998,4.4240000000000004,0.39100000000000001,0.999,0.77400000000000002,0.36199999999999999,0.94899999999999995,0.78800000000000003,2.79,57.771000000000001,0.0,0.0,0.0,0.0,5.6070000000000002,21.824000000000002,56.706000000000003,73.569999999999993,3.2570000000000001,29.739999999999998,86.138000000000005,104.187,0.129,68.629000000000005,175.184,210.136,0.17100000000000001,33.939999999999998,97.420000000000002,116.96299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,C10H18O,1530.0799999999999,4.2400000000000002,133.68000000000001,105.523,395.51900000000001,27.277000000000001,12.829000000000001,6.476,2.4380000000000002,4.6159999999999997,0.39900000000000002,0.999,0.76900000000000002,0.35799999999999998,0.94799999999999995,0.79200000000000004,2.8100000000000001,57.707999999999998,0.0,0.0,0.0,0.0,6.2009999999999996,22.548999999999999,57.991999999999997,74.566000000000003,3.5499999999999998,29.648,86.619,104.151,0.14399999999999999,68.471999999999994,175.876,209.69900000000001,0.186,33.722000000000001,97.799000000000007,116.74299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,C10H18O,1441.6089999999999,4.4960000000000004,137.40299999999999,99.421000000000006,389.15499999999997,26.838000000000001,13.381,6.476,2.226,3.806,0.36199999999999999,0.98999999999999999,0.56699999999999995,0.219,0.93400000000000005,0.82299999999999995,2.1699999999999999,57.390999999999998,0.0,0.0,0.0,0.0,5.0659999999999998,24.311,45.976999999999997,58.713000000000001,2.7170000000000001,33.441000000000003,71.060000000000002,82.146000000000001,0.123,76.656000000000006,146.696,167.65899999999999,0.13800000000000001,38.156999999999996,80.656000000000006,92.269000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,C10H18O,1441.6010000000001,4.4960000000000004,137.404,99.421000000000006,389.15300000000002,26.838000000000001,13.381,6.476,2.226,3.806,0.36199999999999999,0.98999999999999999,0.56699999999999995,0.219,0.93400000000000005,0.82299999999999995,2.1699999999999999,57.390999999999998,0.0,0.0,0.0,0.0,5.0540000000000003,24.312000000000001,45.976999999999997,58.713000000000001,2.7240000000000002,33.441000000000003,71.060000000000002,82.146000000000001,0.122,76.656000000000006,146.697,167.65899999999999,0.13900000000000001,38.156999999999996,80.656000000000006,92.269000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,C7H5Cl3O,418.19299999999998,2.6440000000000001,42.765999999999998,52.274000000000001,131.35900000000001,16.420000000000002,17.492999999999999,7.7949999999999999,2.6379999999999999,4.1669999999999998,0.51000000000000001,0.999,0.89600000000000002,0.247,1.0,0.85999999999999999,1.5,33.953000000000003,0.996,1.3879999999999999,0.996,5.9790000000000001,8.8879999999999999,53.926000000000002,77.742000000000004,123.575,9.9890000000000008,25.827000000000002,48.683999999999997,70.052000000000007,0.152,38.406999999999996,79.798000000000002,110.101,0.78000000000000003,30.501000000000001,55.640000000000001,81.069000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.773999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.216000000000001,0.0,0.0,0.0,0.0,0.0
35,C8H8O2,531.37400000000002,2.9359999999999999,55.210999999999999,59.042000000000002,158.59299999999999,17.620999999999999,11.529999999999999,6.2640000000000002,2.149,3.6880000000000002,0.45300000000000001,1.0,0.94699999999999995,0.29399999999999998,0.98499999999999999,0.85299999999999998,1.7,36.101999999999997,0.72199999999999998,1.4039999999999999,0.97999999999999998,5.7770000000000001,6.4240000000000004,21.439,32.905999999999999,53.728000000000002,3.7269999999999999,19.295000000000002,41.328000000000003,59.25,0.26300000000000001,43.634,79.007999999999996,118.539,0.32600000000000001,20.876999999999999,45.508000000000003,64.688000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5019999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,C9H10O,675.029,3.1640000000000001,66.816000000000003,67.503,194.07300000000001,19.407,11.132999999999999,6.0789999999999997,2.173,3.7240000000000002,0.432,1.0,0.93100000000000005,0.30499999999999999,0.97699999999999998,0.878,1.8300000000000001,40.241999999999997,0.70599999999999996,1.399,0.98299999999999998,5.649,1.2709999999999999,21.388999999999999,31.73,52.500999999999998,3.7240000000000002,28.120000000000001,41.814,67.989999999999995,0.127,58.073,81.614000000000004,133.61000000000001,0.28799999999999998,31.448,46.405000000000001,75.391000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,C10H12O,983.23599999999999,3.3090000000000002,83.408000000000001,85.498999999999995,257.42000000000002,22.384,12.519,6.6600000000000001,2.4129999999999998,4.2480000000000002,0.42999999999999999,1.0,0.92700000000000005,0.41199999999999998,0.97899999999999998,0.79900000000000004,2.8500000000000001,46.497999999999998,0.70599999999999996,1.399,0.98299999999999998,5.649,3.6070000000000002,19.757999999999999,53.192,72.063999999999993,0.40799999999999997,29.664999999999999,67.018000000000001,93.787000000000006,0.16700000000000001,63.835999999999999,133.511,188.279,0.066000000000000003,33.789999999999999,74.242000000000004,104.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,C7H16O,1057.298,6.4130000000000003,93.844999999999999,88.108000000000004,272.00799999999998,22.667000000000002,7.6580000000000004,4.3970000000000002,2.5649999999999999,4.8360000000000003,0.44900000000000001,0.999,0.78100000000000003,0.68999999999999995,0.95299999999999996,0.995,10.6,45.942999999999998,0.0,0.0,0.0,0.0,3.395,7.3460000000000001,58.689,61.988999999999997,0.45100000000000001,11.704000000000001,88.269000000000005,90.180999999999997,0.13100000000000001,33.006999999999998,182.96100000000001,186.869,0.067000000000000004,14.007999999999999,100.014,101.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,C7H16O,1057.3019999999999,6.4130000000000003,93.844999999999999,88.108000000000004,272.00900000000001,22.667000000000002,7.6580000000000004,4.3970000000000002,2.5649999999999999,4.835,0.44900000000000001,0.999,0.78100000000000003,0.68999999999999995,0.95299999999999996,0.995,10.6,45.942999999999998,0.0,0.0,0.0,0.0,3.415,7.3460000000000001,58.688000000000002,61.988999999999997,0.44800000000000001,11.704000000000001,88.269000000000005,90.180999999999997,0.13200000000000001,33.006999999999998,182.96100000000001,186.869,0.067000000000000004,14.007999999999999,100.014,101.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,C13H18O2,2810.6460000000002,3.3599999999999999,142.238,170.34200000000001,531.10500000000002,32.188000000000002,17.611999999999998,9.2959999999999994,3.8860000000000001,6.5810000000000004,0.44700000000000001,0.999,0.84799999999999998,0.76700000000000002,0.98199999999999998,0.83299999999999996,17.420000000000002,65.703999999999994,0.99099999999999999,1.3819999999999999,1.0,5.944,4.6820000000000004,21.855,247.035,252.22200000000001,11.792999999999999,32.244,305.34100000000001,312.56999999999999,0.16500000000000001,72.209999999999994,526.23500000000001,541.12699999999995,0.82899999999999996,36.892000000000003,331.16300000000001,339.29000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,C10H12O2,1180.9480000000001,3.1280000000000001,86.670000000000002,98.412000000000006,277.99599999999998,23.166,14.096,7.5960000000000001,2.7949999999999999,5.2190000000000003,0.46600000000000003,0.998,0.85499999999999998,0.623,0.97099999999999997,0.90300000000000002,9.7899999999999991,48.109000000000002,0.99399999999999999,1.387,0.995,5.9610000000000003,4.5670000000000002,15.666,97.754000000000005,101.65000000000001,2.8210000000000002,20.141999999999999,114.71899999999999,123.675,0.17100000000000001,43.728999999999999,228.614,246.15600000000001,0.17499999999999999,22.640999999999998,126.10299999999999,136.47399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8390000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,C6H7SN,348.18900000000002,2.5920000000000001,39.683,46.424999999999997,112.462,14.994999999999999,9.6959999999999997,5.665,1.946,3.8450000000000002,0.50600000000000001,1.0,0.94799999999999995,0.251,1.0,0.88800000000000001,1.1899999999999999,30.331,0.42599999999999999,1.762,0.60499999999999998,2.9820000000000002,8.9930000000000003,22.015000000000001,22.361999999999998,44.110999999999997,5.8150000000000004,19.966999999999999,28.204000000000001,47.222999999999999,0.16,36.543999999999997,53.159999999999997,86.719999999999999,0.56399999999999995,24.600999999999999,30.864999999999998,54.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,C8H16O,1158.6980000000001,6.6269999999999998,100.35599999999999,92.695999999999998,294.00700000000001,23.521000000000001,9.3089999999999993,5.0620000000000003,2.512,4.6790000000000003,0.433,0.999,0.79100000000000004,0.63,0.94899999999999995,0.96399999999999997,8.5399999999999991,48.591999999999999,0.0,0.0,0.0,0.0,4.1440000000000001,9.5030000000000001,61.140000000000001,65.210999999999999,1.6850000000000001,16.106999999999999,90.131,95.747,0.111,40.988999999999997,184.80099999999999,196.47800000000001,0.072999999999999995,19.021000000000001,101.788,108.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,C8H16O,1158.701,6.6269999999999998,100.355,92.695999999999998,294.00900000000001,23.521000000000001,9.3079999999999998,5.0620000000000003,2.512,4.6790000000000003,0.433,0.999,0.79100000000000004,0.63,0.94899999999999995,0.96399999999999997,8.5399999999999991,48.591999999999999,0.0,0.0,0.0,0.0,4.1699999999999999,9.5030000000000001,61.140000000000001,65.210999999999999,1.679,16.106999999999999,90.132000000000005,95.748000000000005,0.112,40.988999999999997,184.80199999999999,196.47900000000001,0.071999999999999995,19.021000000000001,101.788,108.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,C8H8O,462.29000000000002,2.8450000000000002,50.316000000000003,54.387,142.09299999999999,16.716999999999999,9.4610000000000003,5.4980000000000002,2.1230000000000002,3.6440000000000001,0.46300000000000002,1.0,0.95699999999999996,0.41699999999999998,0.98899999999999999,0.85499999999999998,2.8399999999999999,34.116,0.70499999999999996,1.399,0.98199999999999998,5.6440000000000001,4.7539999999999996,13.375999999999999,32.625,45.734999999999999,4.1470000000000002,14.744,41.128,54.924999999999997,0.17899999999999999,31.414000000000001,78.176000000000002,106.605,0.32000000000000001,16.245999999999999,45.271000000000001,60.310000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,C11H12O3,1676.1500000000001,2.774,92.263999999999996,128.935,335.577,25.814,16.812000000000001,9.1150000000000002,3.5710000000000002,6.9550000000000001,0.51700000000000002,1.0,0.95699999999999996,0.80000000000000004,0.999,0.86299999999999999,13.859999999999999,53.146000000000001,0.99399999999999999,1.387,0.995,5.9649999999999999,4.173,14.699,191.33199999999999,204.02600000000001,7.5789999999999997,18.068000000000001,234.11500000000001,247.84800000000001,0.17599999999999999,40.622999999999998,391.32799999999997,420.18299999999999,0.51900000000000002,20.324000000000002,252.68199999999999,267.74799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,C8H12O2,980.06500000000005,5.2549999999999999,74.224999999999994,89.096999999999994,231.37700000000001,21.033999999999999,10.81,6.0529999999999999,2.7170000000000001,5.2590000000000003,0.48899999999999999,1.0,0.90500000000000003,0.65200000000000002,0.96299999999999997,0.79100000000000004,7.2000000000000002,43.417000000000002,0.012,0.0,0.0,0.036999999999999998,4.0229999999999997,11.567,76.653000000000006,86.087000000000003,2.427,14.43,107.10299999999999,116.44199999999999,0.127,35.262,201.833,222.74199999999999,0.124,16.477,118.979,129.20699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,C7H14O2,1072.7809999999999,5.5579999999999998,82.427000000000007,93.284999999999997,256.75200000000001,22.326000000000001,9.1940000000000008,5.4249999999999998,2.9660000000000002,5.5949999999999998,0.49299999999999999,1.0,0.88800000000000001,0.82399999999999995,0.97799999999999998,0.80700000000000005,17.32,44.985999999999997,0.0,0.0,0.0,0.0,11.182,6.6630000000000003,94.189999999999998,99.254000000000005,3.3860000000000001,9.4559999999999995,116.437,120.211,0.37,26.353000000000002,233.648,242.09700000000001,0.096000000000000002,11.186,128.857,132.80600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,C7H8O,393.69900000000001,2.7829999999999999,45.933999999999997,49.212000000000003,122.86499999999999,15.358000000000001,8.3710000000000004,5.0800000000000001,1.9530000000000001,3.7349999999999999,0.48299999999999998,1.0,0.95099999999999996,0.438,0.96699999999999997,0.82699999999999996,3.0800000000000001,31.713999999999999,0.99399999999999999,1.387,0.995,5.9649999999999999,2.8100000000000001,8.8759999999999994,25.948,34.557000000000002,6.0519999999999996,12.262,34.670000000000002,45.984999999999999,0.13600000000000001,25.931000000000001,68.879000000000005,91.825999999999993,0.42299999999999999,13.827,38.624000000000002,51.244999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,C10H12O3,1384.6579999999999,3.0129999999999999,89.918000000000006,110.773,303.20499999999998,24.256,15.726000000000001,8.5280000000000005,3.1909999999999998,5.8250000000000002,0.48299999999999998,0.999,0.81499999999999995,0.70799999999999996,0.97599999999999998,0.89100000000000001,14.029999999999999,49.978000000000002,0.99399999999999999,1.387,0.995,5.9610000000000003,3.855,16.917000000000002,143.441,146.41,3.3999999999999999,23.841999999999999,148.428,154.91999999999999,0.17100000000000001,51.456000000000003,292.76400000000001,304.899,0.26000000000000001,27.015999999999998,160.42099999999999,167.87200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,C7H6O,280.20100000000002,2.6480000000000001,36.219999999999999,40.029000000000003,98.158000000000001,14.023,8.0229999999999997,4.9189999999999996,1.966,3.319,0.48699999999999999,1.0,1.0,0.47199999999999998,1.0,0.56399999999999995,3.3900000000000001,28.148,0.70299999999999996,1.399,0.98199999999999998,5.6269999999999998,6.2140000000000004,8.7189999999999994,26.631,35.350999999999999,0.51700000000000002,12.079000000000001,24.593,36.671999999999997,0.32500000000000001,25.288,47.359999999999999,72.647999999999996,0.059999999999999998,13.605,26.068000000000001,39.671999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
