molid,identifiere,MW,AMW,Sv,Se,Sp,Ss,Mv,Me,Mp,Ms,nAT,nSK,nBT,nBO,nBM,SCBO,ARR,nCIC,nCIR,RBN,RBF,nDB,nTB,nAB,nH,nC,nN,nO,nP,nS,nF,nCL,nBR,nI,nB,nHM,nX,nR03,nR04,nR05,nR06,nR07,nR08,nR09,nR10,nR11,nR12,nBnz
492,C10H10O2,162.19999999999999,7.3700000000000001,14.01,22.07,14.720000000000001,29.829999999999998,0.64000000000000001,1.0,0.67000000000000004,2.4900000000000002,22.0,12.0,22.0,12.0,8.0,17.0,0.5,1.0,1.0,3.0,0.13600000000000001,2.0,0.0,6.0,10.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
493,C10H8O2,160.18000000000001,8.0099999999999998,13.41,20.190000000000001,13.949999999999999,29.170000000000002,0.67000000000000004,1.01,0.69999999999999996,2.4300000000000002,20.0,12.0,21.0,13.0,8.0,18.0,0.46200000000000002,2.0,3.0,0.0,0.0,2.0,0.0,6.0,8.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
494,C6H8O2,112.14,7.0099999999999998,9.4100000000000001,16.190000000000001,9.9499999999999993,23.0,0.58999999999999997,1.01,0.62,2.8799999999999999,16.0,8.0,16.0,8.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,C11H12O3,192.22999999999999,7.3899999999999997,16.120000000000001,26.280000000000001,16.93,33.170000000000002,0.62,1.01,0.65000000000000002,2.3700000000000001,26.0,14.0,27.0,15.0,7.0,19.0,0.40000000000000002,2.0,3.0,3.0,0.111,1.0,0.0,6.0,12.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
496,C6H6O2,110.12,7.8700000000000001,8.8200000000000003,14.31,9.1899999999999995,21.829999999999998,0.63,1.02,0.66000000000000003,2.73,14.0,8.0,14.0,8.0,6.0,11.5,0.625,1.0,1.0,1.0,0.070999999999999994,1.0,0.0,5.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,C6H6O3,126.12,8.4100000000000001,9.3300000000000001,15.630000000000001,9.6500000000000004,25.329999999999998,0.62,1.04,0.64000000000000001,2.8100000000000001,15.0,9.0,15.0,9.0,6.0,12.5,0.55600000000000005,1.0,1.0,2.0,0.13300000000000001,1.0,0.0,5.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,C8H16O2,144.24000000000001,5.5499999999999998,13.81,25.719999999999999,15.0,23.670000000000002,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.3700000000000001,26.0,10.0,25.0,9.0,1.0,10.0,0.0,0.0,0.0,6.0,0.23999999999999999,1.0,0.0,0.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,C8H16O2,144.24000000000001,5.5499999999999998,13.81,25.719999999999999,15.0,26.0,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.6000000000000001,26.0,10.0,25.0,9.0,1.0,10.0,0.0,0.0,0.0,5.0,0.20000000000000001,1.0,0.0,0.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,C7H14O2,130.21000000000001,5.6600000000000001,12.210000000000001,22.84,13.24,22.170000000000002,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.46,23.0,9.0,22.0,8.0,1.0,9.0,0.0,0.0,0.0,5.0,0.22700000000000001,1.0,0.0,0.0,14.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,C13H26O2,214.38999999999999,5.2300000000000004,21.800000000000001,40.140000000000001,23.809999999999999,31.170000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.0800000000000001,41.0,15.0,40.0,14.0,1.0,15.0,0.0,0.0,0.0,11.0,0.27500000000000002,1.0,0.0,0.0,26.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,C9H10O3,166.19,7.5499999999999998,13.52,22.399999999999999,14.17,31.0,0.60999999999999999,1.02,0.64000000000000001,2.5800000000000001,22.0,12.0,22.0,12.0,7.0,16.0,0.5,1.0,1.0,3.0,0.13600000000000001,1.0,0.0,6.0,10.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
503,C9H11NO2,165.21000000000001,7.1799999999999997,14.01,23.170000000000002,14.720000000000001,30.0,0.60999999999999999,1.01,0.64000000000000001,2.5,23.0,12.0,23.0,12.0,7.0,16.0,0.5,1.0,1.0,3.0,0.13,1.0,0.0,6.0,11.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
504,C6H12O2,116.18000000000001,5.8099999999999996,10.609999999999999,19.960000000000001,11.48,21.0,0.53000000000000003,1.0,0.56999999999999995,2.6299999999999999,20.0,8.0,19.0,7.0,1.0,8.0,0.0,0.0,0.0,3.0,0.158,1.0,0.0,0.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,C5H10O2S,134.22,7.46,10.1,18.149999999999999,11.359999999999999,21.0,0.56000000000000005,1.01,0.63,2.6299999999999999,18.0,8.0,17.0,7.0,1.0,8.0,0.0,0.0,0.0,4.0,0.23499999999999999,1.0,0.0,0.0,10.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,C7H14O2,130.21000000000001,5.6600000000000001,12.210000000000001,22.84,13.24,22.5,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.5,23.0,9.0,22.0,8.0,1.0,9.0,0.0,0.0,0.0,4.0,0.182,1.0,0.0,0.0,14.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,C15H30O2,242.44999999999999,5.1600000000000001,24.989999999999998,45.909999999999997,27.329999999999998,34.170000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.0099999999999998,47.0,17.0,46.0,16.0,1.0,17.0,0.0,0.0,0.0,13.0,0.28299999999999997,1.0,0.0,0.0,30.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,C12H10O,170.22,7.4000000000000004,15.5,22.75,16.260000000000002,29.670000000000002,0.67000000000000004,0.98999999999999999,0.70999999999999996,2.2799999999999998,23.0,13.0,24.0,14.0,12.0,20.5,0.78600000000000003,2.0,3.0,1.0,0.042000000000000003,1.0,0.0,11.0,10.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
509,C10H20O2,172.30000000000001,5.3799999999999999,17.0,31.489999999999998,18.52,26.670000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.2200000000000002,32.0,12.0,31.0,11.0,1.0,12.0,0.0,0.0,0.0,8.0,0.25800000000000001,1.0,0.0,0.0,20.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,C10H18O2,170.28,5.6799999999999997,16.399999999999999,29.609999999999999,17.760000000000002,27.670000000000002,0.55000000000000004,0.98999999999999999,0.58999999999999997,2.3100000000000001,30.0,12.0,29.0,11.0,2.0,13.0,0.0,0.0,0.0,7.0,0.24099999999999999,2.0,0.0,0.0,18.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,C10H16O2,168.25999999999999,6.0099999999999998,15.81,27.719999999999999,17.0,28.670000000000002,0.56000000000000005,0.98999999999999999,0.60999999999999999,2.3900000000000001,28.0,12.0,27.0,11.0,2.0,14.0,0.0,0.0,0.0,5.0,0.185,1.0,1.0,0.0,16.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,C9H18O2,158.27000000000001,5.46,15.4,28.609999999999999,16.760000000000002,25.170000000000002,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.29,29.0,11.0,28.0,10.0,1.0,11.0,0.0,0.0,0.0,7.0,0.25,1.0,0.0,0.0,18.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,C9H14O2,154.22999999999999,6.1699999999999999,14.210000000000001,24.84,15.24,27.170000000000002,0.56999999999999995,0.98999999999999999,0.60999999999999999,2.4700000000000002,25.0,11.0,24.0,10.0,2.0,13.0,0.0,0.0,0.0,4.0,0.16700000000000001,1.0,1.0,0.0,14.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,C6H12O,100.18000000000001,5.2699999999999996,10.1,18.629999999999999,11.02,17.5,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.5,19.0,7.0,18.0,6.0,1.0,7.0,0.0,0.0,0.0,2.0,0.111,1.0,0.0,0.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,C9H10O2,150.19,7.1500000000000004,13.01,21.07,13.720000000000001,27.329999999999998,0.62,1.0,0.65000000000000002,2.48,21.0,11.0,21.0,11.0,7.0,15.0,0.54500000000000004,1.0,1.0,3.0,0.14299999999999999,1.0,0.0,6.0,10.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
516,C12H16O,176.28,6.0800000000000001,17.289999999999999,28.399999999999999,18.550000000000001,28.670000000000002,0.59999999999999998,0.97999999999999998,0.64000000000000001,2.21,29.0,13.0,29.0,13.0,7.0,17.0,0.46200000000000002,1.0,1.0,4.0,0.13800000000000001,1.0,0.0,6.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
517,C10H12O2,164.22,6.8399999999999999,14.609999999999999,23.960000000000001,15.48,28.829999999999998,0.60999999999999999,1.0,0.64000000000000001,2.3999999999999999,24.0,12.0,24.0,12.0,7.0,16.0,0.5,1.0,1.0,4.0,0.16700000000000001,1.0,0.0,6.0,12.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
518,C13H18O,190.31,5.9500000000000002,18.890000000000001,31.280000000000001,20.309999999999999,30.5,0.58999999999999997,0.97999999999999998,0.63,2.1800000000000002,32.0,14.0,32.0,14.0,7.0,18.0,0.42899999999999999,1.0,1.0,4.0,0.125,1.0,0.0,6.0,18.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
519,C2H6S,62.149999999999999,6.9100000000000001,4.8799999999999999,8.7300000000000004,5.9299999999999997,5.8300000000000001,0.54000000000000004,0.96999999999999997,0.66000000000000003,1.9399999999999999,9.0,3.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,C4H8OS,104.19,7.4400000000000004,7.9900000000000002,13.94,9.1500000000000004,15.83,0.56999999999999995,1.0,0.65000000000000002,2.6400000000000001,14.0,6.0,13.0,5.0,1.0,6.0,0.0,0.0,0.0,3.0,0.23100000000000001,1.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,C12H24O,184.36000000000001,4.9800000000000004,19.690000000000001,35.93,21.59,26.329999999999998,0.53000000000000003,0.96999999999999997,0.57999999999999996,2.0299999999999998,37.0,13.0,36.0,12.0,1.0,13.0,0.0,0.0,0.0,9.0,0.25,1.0,0.0,0.0,24.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,C6H12O2,116.18000000000001,5.8099999999999996,10.609999999999999,19.960000000000001,11.48,20.670000000000002,0.53000000000000003,1.0,0.56999999999999995,2.5800000000000001,20.0,8.0,19.0,7.0,1.0,8.0,0.0,0.0,0.0,4.0,0.21099999999999999,1.0,0.0,0.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,C6H12O2,116.18000000000001,5.8099999999999996,10.609999999999999,19.960000000000001,11.48,21.0,0.53000000000000003,1.0,0.56999999999999995,2.6299999999999999,20.0,8.0,19.0,7.0,1.0,8.0,0.0,0.0,0.0,3.0,0.158,1.0,0.0,0.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,C6H12O2,116.18000000000001,5.8099999999999996,10.609999999999999,19.960000000000001,11.48,23.0,0.53000000000000003,1.0,0.56999999999999995,2.8799999999999999,20.0,8.0,19.0,7.0,1.0,8.0,0.0,0.0,0.0,3.0,0.158,1.0,0.0,0.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,C10H16,136.25999999999999,5.2400000000000002,14.779999999999999,25.07,16.09,20.329999999999998,0.56999999999999995,0.95999999999999996,0.62,2.0299999999999998,26.0,10.0,25.0,9.0,3.0,12.0,0.0,0.0,0.0,4.0,0.16,3.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,C14H28O,212.41999999999999,4.9400000000000004,22.879999999999999,41.700000000000003,25.109999999999999,29.0,0.53000000000000003,0.96999999999999997,0.57999999999999996,1.9299999999999999,43.0,15.0,42.0,14.0,1.0,15.0,0.0,0.0,0.0,12.0,0.28599999999999998,1.0,0.0,0.0,28.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,C14H28O2,228.41999999999999,5.1900000000000004,23.390000000000001,43.030000000000001,25.57,34.670000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.1699999999999999,44.0,16.0,43.0,15.0,1.0,16.0,0.0,0.0,0.0,12.0,0.27900000000000003,1.0,0.0,0.0,28.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,C15H26O,222.41,5.2999999999999998,23.280000000000001,40.810000000000002,25.350000000000001,33.579999999999998,0.55000000000000004,0.96999999999999997,0.59999999999999998,2.1000000000000001,42.0,16.0,41.0,15.0,3.0,18.0,0.0,0.0,0.0,7.0,0.17100000000000001,3.0,0.0,0.0,26.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,C12H20O2,196.31999999999999,5.7699999999999996,19.0,33.490000000000002,20.52,32.0,0.56000000000000005,0.98999999999999999,0.59999999999999998,2.29,34.0,14.0,33.0,13.0,3.0,16.0,0.0,0.0,0.0,6.0,0.182,3.0,0.0,0.0,20.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,C14H24O2,224.38,5.6100000000000003,22.199999999999999,39.259999999999998,24.050000000000001,35.0,0.55000000000000004,0.97999999999999998,0.59999999999999998,2.1899999999999999,40.0,16.0,39.0,15.0,3.0,18.0,0.0,0.0,0.0,8.0,0.20499999999999999,3.0,0.0,0.0,24.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,C14H24O2,224.38,5.6100000000000003,22.199999999999999,39.259999999999998,24.050000000000001,35.329999999999998,0.55000000000000004,0.97999999999999998,0.59999999999999998,2.21,40.0,16.0,39.0,15.0,3.0,18.0,0.0,0.0,0.0,7.0,0.17899999999999999,3.0,0.0,0.0,24.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,C15H26O2,238.41,5.54,23.800000000000001,42.140000000000001,25.809999999999999,36.829999999999998,0.55000000000000004,0.97999999999999998,0.59999999999999998,2.1699999999999999,43.0,17.0,42.0,16.0,3.0,19.0,0.0,0.0,0.0,8.0,0.19,3.0,0.0,0.0,26.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,C9H16O,140.25,5.3899999999999997,14.289999999999999,25.399999999999999,15.550000000000001,22.0,0.55000000000000004,0.97999999999999998,0.59999999999999998,2.2000000000000002,26.0,10.0,25.0,9.0,2.0,11.0,0.0,0.0,0.0,5.0,0.20000000000000001,2.0,0.0,0.0,16.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,C9H16O2,156.25,5.79,14.81,26.719999999999999,16.0,24.5,0.55000000000000004,0.98999999999999999,0.58999999999999997,2.23,27.0,11.0,27.0,11.0,1.0,12.0,0.0,1.0,1.0,4.0,0.14799999999999999,1.0,0.0,0.0,16.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,C11H22O3,202.33000000000001,5.6200000000000001,19.109999999999999,35.700000000000003,20.739999999999998,34.0,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.4300000000000002,36.0,14.0,35.0,13.0,1.0,14.0,0.0,0.0,0.0,9.0,0.25700000000000001,1.0,0.0,0.0,22.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,C9H18O,142.27000000000001,5.0800000000000001,14.890000000000001,27.280000000000001,16.309999999999999,21.670000000000002,0.53000000000000003,0.96999999999999997,0.57999999999999996,2.1699999999999999,28.0,10.0,27.0,9.0,1.0,10.0,0.0,0.0,0.0,6.0,0.222,1.0,0.0,0.0,18.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,C11H22O2,186.33000000000001,5.3200000000000003,18.600000000000001,34.369999999999997,20.280000000000001,28.170000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.1699999999999999,35.0,13.0,34.0,12.0,1.0,13.0,0.0,0.0,0.0,9.0,0.26500000000000001,1.0,0.0,0.0,22.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,C9H20O,144.28999999999999,4.8099999999999996,15.49,29.16,17.07,20.0,0.52000000000000002,0.96999999999999997,0.56999999999999995,2.0,30.0,10.0,29.0,9.0,0.0,9.0,0.0,0.0,0.0,7.0,0.24099999999999999,0.0,0.0,0.0,20.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,C8H14O2,142.22,5.9299999999999997,13.210000000000001,23.84,14.24,23.0,0.55000000000000004,0.98999999999999999,0.58999999999999997,2.2999999999999998,24.0,10.0,24.0,10.0,1.0,11.0,0.0,1.0,1.0,3.0,0.125,1.0,0.0,0.0,14.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,C8H16O,128.24000000000001,5.1299999999999999,13.289999999999999,24.399999999999999,14.550000000000001,20.170000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.2400000000000002,25.0,9.0,24.0,8.0,1.0,9.0,0.0,0.0,0.0,5.0,0.20799999999999999,1.0,0.0,0.0,16.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,C8H16O,128.24000000000001,5.1299999999999999,13.289999999999999,24.399999999999999,14.550000000000001,20.329999999999998,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.2599999999999998,25.0,9.0,24.0,8.0,1.0,9.0,0.0,0.0,0.0,5.0,0.20799999999999999,1.0,0.0,0.0,16.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,C12H24O2,200.36000000000001,5.2699999999999996,20.199999999999999,37.259999999999998,22.050000000000001,29.670000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.1200000000000001,38.0,14.0,37.0,13.0,1.0,14.0,0.0,0.0,0.0,10.0,0.27000000000000002,1.0,0.0,0.0,24.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,C12H24O2,200.36000000000001,5.2699999999999996,20.199999999999999,37.259999999999998,22.050000000000001,30.0,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.1400000000000001,38.0,14.0,37.0,13.0,1.0,14.0,0.0,0.0,0.0,9.0,0.24299999999999999,1.0,0.0,0.0,24.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,C9H18O2,158.27000000000001,5.46,15.4,28.609999999999999,16.760000000000002,25.0,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.27,29.0,11.0,28.0,10.0,1.0,11.0,0.0,0.0,0.0,8.0,0.28599999999999998,1.0,0.0,0.0,18.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,C16H32O2,256.48000000000002,5.1299999999999999,26.59,48.789999999999999,29.09,35.670000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,1.98,50.0,18.0,49.0,17.0,1.0,18.0,0.0,0.0,0.0,14.0,0.28599999999999998,1.0,0.0,0.0,32.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,C13H26O2,214.38999999999999,5.2300000000000004,21.800000000000001,40.140000000000001,23.809999999999999,31.5,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.1000000000000001,41.0,15.0,40.0,14.0,1.0,15.0,0.0,0.0,0.0,10.0,0.25,1.0,0.0,0.0,26.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,C18H34O2,282.51999999999998,5.2300000000000004,29.190000000000001,52.68,31.850000000000001,41.670000000000002,0.54000000000000004,0.97999999999999998,0.58999999999999997,2.0800000000000001,54.0,20.0,53.0,19.0,2.0,21.0,0.0,0.0,0.0,15.0,0.28299999999999997,2.0,0.0,0.0,34.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,C15H28O2,240.43000000000001,5.3399999999999999,24.390000000000001,44.030000000000001,26.57,33.170000000000002,0.54000000000000004,0.97999999999999998,0.58999999999999997,1.95,45.0,17.0,45.0,17.0,1.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
