molid,identifiere,EPS0,EPS1,EEig01x,EEig02x,EEig03x,EEig04x,EEig05x,EEig06x,EEig07x,EEig08x,EEig09x,EEig10x,EEig11x,EEig12x,EEig13x,EEig14x,EEig15x,EEig01d,EEig02d,EEig03d,EEig04d,EEig05d,EEig06d,EEig07d,EEig08d,EEig09d,EEig10d,EEig11d,EEig12d,EEig13d,EEig14d,EEig15d,EEig01r,EEig02r,EEig03r,EEig04r,EEig05r,EEig06r,EEig07r,EEig08r,EEig09r,EEig10r,EEig11r,EEig12r,EEig13r,EEig14r,EEig15r,ESpm01u,ESpm02u,ESpm03u,ESpm04u,ESpm05u,ESpm06u,ESpm07u,ESpm08u,ESpm09u,ESpm10u,ESpm11u,ESpm12u,ESpm13u,ESpm14u,ESpm15u,ESpm01x,ESpm02x,ESpm03x,ESpm04x,ESpm05x,ESpm06x,ESpm07x,ESpm08x,ESpm09x,ESpm10x,ESpm11x,ESpm12x,ESpm13x,ESpm14x,ESpm15x,ESpm01d,ESpm02d,ESpm03d,ESpm04d,ESpm05d,ESpm06d,ESpm07d,ESpm08d,ESpm09d,ESpm10d,ESpm11d,ESpm12d,ESpm13d,ESpm14d,ESpm15d,ESpm01r,ESpm02r,ESpm03r,ESpm04r,ESpm05r,ESpm06r,ESpm07r,ESpm08r,ESpm09r,ESpm10r,ESpm11r,ESpm12r,ESpm13r,ESpm14r,ESpm15r
978,C8H14O2,6.5270000000000001,4.4320000000000004,3.5590000000000002,3.1739999999999999,2.3079999999999998,1.764,0.84799999999999998,0.48699999999999999,0.13500000000000001,-0.51400000000000001,-0.76100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.6299999999999999,2.2770000000000001,1.802,0.97399999999999998,0.50900000000000001,0.13700000000000001,-0.58299999999999996,-1.0529999999999999,-1.5309999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.1970000000000001,2.7679999999999998,2.2080000000000002,1.4630000000000001,0.68999999999999995,0.10199999999999999,-0.033000000000000002,-0.623,-0.97199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944,1.946,4.0780000000000003,3.714,5.407,5.4160000000000004,6.8360000000000003,7.0860000000000003,8.3230000000000004,8.7370000000000001,9.8480000000000008,10.375,11.398999999999999,12.006,2.4849999999999999,3.5259999999999998,4.5640000000000001,5.71,6.8840000000000003,8.0830000000000002,9.2949999999999999,10.516999999999999,11.747,12.981999999999999,14.222,15.464,16.710000000000001,17.959,19.209,1.9690000000000001,3.319,4.1360000000000001,5.3929999999999998,6.5549999999999997,7.8150000000000004,9.0670000000000002,10.342000000000001,11.619,12.901999999999999,14.186999999999999,15.474,16.762,18.050000000000001,19.338999999999999,2.282,3.3220000000000001,4.2190000000000003,5.2670000000000003,6.3209999999999997,7.4059999999999997,8.5030000000000001,9.6129999999999995,10.73,11.855,12.986000000000001,14.121,15.259,16.402000000000001,17.545999999999999
979,C8H14O2,6.5270000000000001,4.4320000000000004,3.5590000000000002,3.1739999999999999,2.3079999999999998,1.764,0.84799999999999998,0.48699999999999999,0.13500000000000001,-0.51400000000000001,-0.76100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.6299999999999999,2.2770000000000001,1.802,0.97399999999999998,0.50900000000000001,0.13700000000000001,-0.58299999999999996,-1.0529999999999999,-1.5309999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.1970000000000001,2.7679999999999998,2.2080000000000002,1.4630000000000001,0.68999999999999995,0.10199999999999999,-0.033000000000000002,-0.623,-0.97199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944,1.946,4.0780000000000003,3.714,5.407,5.4160000000000004,6.8360000000000003,7.0860000000000003,8.3230000000000004,8.7370000000000001,9.8480000000000008,10.375,11.398999999999999,12.006,2.4849999999999999,3.5259999999999998,4.5640000000000001,5.71,6.8840000000000003,8.0830000000000002,9.2949999999999999,10.516999999999999,11.747,12.981999999999999,14.222,15.464,16.710000000000001,17.959,19.209,1.9690000000000001,3.319,4.1360000000000001,5.3929999999999998,6.5549999999999997,7.8150000000000004,9.0670000000000002,10.342000000000001,11.619,12.901999999999999,14.186999999999999,15.474,16.762,18.050000000000001,19.338999999999999,2.282,3.3220000000000001,4.2190000000000003,5.2670000000000003,6.3209999999999997,7.4059999999999997,8.5030000000000001,9.6129999999999995,10.73,11.855,12.986000000000001,14.121,15.259,16.402000000000001,17.545999999999999
980,C8H14O4,7.8449999999999998,5.3470000000000004,3.7360000000000002,3.544,2.1970000000000001,2.1099999999999999,1.6830000000000001,0.69299999999999995,0.65600000000000003,0.29899999999999999,-0.36499999999999999,-0.64600000000000002,-0.90600000000000003,0.0,0.0,0.0,0.0,3.7320000000000002,3.6259999999999999,1.825,1.8140000000000001,1.304,0.51100000000000001,0.20000000000000001,-0.161,-0.85399999999999998,-0.98899999999999999,-1.4059999999999999,0.0,0.0,0.0,0.0,3.4489999999999998,3.1789999999999998,2.0960000000000001,1.9399999999999999,1.411,0.40899999999999997,0.39100000000000001,0.092999999999999999,-0.55500000000000005,-0.82099999999999995,-0.99099999999999999,0.0,0.0,0.0,0.0,0.0,3.2189999999999999,2.5649999999999999,4.5330000000000004,4.6150000000000002,6.0709999999999997,6.5119999999999996,7.7089999999999996,8.3399999999999999,9.4009999999999998,10.138999999999999,11.125999999999999,11.925000000000001,12.871,13.707000000000001,2.6389999999999998,3.738,4.8040000000000003,6.0060000000000002,7.2400000000000002,8.5020000000000007,9.7789999999999999,11.064,12.355,13.648999999999999,14.946,16.244,17.542999999999999,18.844000000000001,20.145,2.3610000000000002,3.6989999999999998,4.7060000000000004,5.9859999999999998,7.2359999999999998,8.5289999999999999,9.8219999999999992,11.122999999999999,12.425000000000001,13.728999999999999,15.032999999999999,16.338000000000001,17.643000000000001,18.948,20.253,2.4510000000000001,3.5680000000000001,4.5209999999999999,5.6479999999999997,6.7869999999999999,7.96,9.1460000000000008,10.343,11.545999999999999,12.754,13.965,15.179,16.393999999999998,17.611000000000001,18.829999999999998
981,C8H16O2,6.6900000000000004,4.3810000000000002,3.657,2.532,2.3690000000000002,1.347,1.2509999999999999,0.313,0.0,-0.58999999999999997,-0.879,0.0,0.0,0.0,0.0,0.0,0.0,3.6819999999999999,1.9339999999999999,1.5640000000000001,0.83599999999999997,0.60199999999999998,-0.17899999999999999,-0.68300000000000005,-1.3460000000000001,-1.6100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.3530000000000002,2.496,2.274,1.2989999999999999,0.998,0.062,-0.040000000000000001,-0.66900000000000004,-0.97299999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944,1.946,4.1429999999999998,3.9319999999999999,5.5800000000000001,5.8200000000000003,7.1479999999999997,7.6470000000000002,8.7870000000000008,9.4369999999999994,10.465999999999999,11.202999999999999,12.167999999999999,12.956,2.3980000000000001,3.4340000000000002,4.4189999999999996,5.5570000000000004,6.7350000000000003,7.9530000000000003,9.1959999999999997,10.455,11.726000000000001,13.005000000000001,14.289999999999999,15.577999999999999,16.870000000000001,18.163,19.457000000000001,1.758,3.2850000000000001,4.0220000000000002,5.3730000000000002,6.5490000000000004,7.8559999999999999,9.1329999999999991,10.435,11.733000000000001,13.035,14.337,15.640000000000001,16.943000000000001,18.247,19.550000000000001,2.282,3.3220000000000001,4.2190000000000003,5.2869999999999999,6.3730000000000002,7.5,8.6460000000000008,9.8089999999999993,10.984,12.167999999999999,13.359,14.555,15.755000000000001,16.957999999999998,18.161999999999999
982,C18H34O2,13.598000000000001,9.4320000000000004,3.5499999999999998,3.2320000000000002,2.9159999999999999,2.71,2.5179999999999998,2.3210000000000002,1.966,1.597,1.337,1.0,0.622,0.41499999999999998,0.219,0.0,-0.308,3.6269999999999998,2.2090000000000001,2.0219999999999998,1.869,1.6990000000000001,1.4179999999999999,1.117,0.88500000000000001,0.54100000000000004,0.29199999999999998,-0.044999999999999998,-0.27000000000000002,-0.53800000000000003,-0.84399999999999997,-1.121,3.198,2.9620000000000002,2.8540000000000001,2.6840000000000002,2.46,2.1890000000000001,1.8819999999999999,1.5509999999999999,1.206,0.85899999999999999,0.52000000000000002,0.19700000000000001,0.095000000000000001,-0.112,-0.38600000000000001,0.0,3.6640000000000001,1.946,4.7789999999999999,3.714,6.0469999999999997,5.4160000000000004,7.3970000000000002,7.0860000000000003,8.8010000000000002,8.7370000000000001,10.246,10.375,11.724,12.006,3.0910000000000002,4.1589999999999998,5.1120000000000001,6.1980000000000004,7.3049999999999997,8.4440000000000008,9.6029999999999998,10.779,11.968999999999999,13.169,14.379,15.596,16.82,18.050000000000001,19.283999999999999,1.9690000000000001,3.863,4.1360000000000001,5.6260000000000003,6.548,7.8810000000000002,9.0579999999999998,10.353,11.609999999999999,12.898,14.177,15.464,16.75,18.038,19.324999999999999,2.9860000000000002,4.056,4.9269999999999996,5.9500000000000002,6.9720000000000004,8.0250000000000004,9.0890000000000004,10.167,11.253,12.347,13.448,14.555,15.667,16.783000000000001,17.902999999999999
983,C6H10O2,5.1130000000000004,3.4319999999999999,3.5840000000000001,3.0470000000000002,1.8049999999999999,1.0,0.40200000000000002,-0.19600000000000001,-0.64200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.613,2.0539999999999998,1.3540000000000001,0.51300000000000001,-0.10299999999999999,-0.71899999999999997,-1.4119999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2389999999999999,2.5659999999999998,1.6759999999999999,0.64300000000000002,0.0,-0.28799999999999998,-0.83599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080000000000002,1.946,3.8500000000000001,3.714,5.2089999999999996,5.4160000000000004,6.673,7.0860000000000003,8.1929999999999996,8.7370000000000001,9.7449999999999992,10.375,11.316000000000001,12.003,2.3029999999999999,3.3319999999999999,4.407,5.5759999999999996,6.774,7.992,9.2200000000000006,10.456,11.698,12.945,14.196,15.451000000000001,16.707999999999998,17.968,19.23,1.841,3.1309999999999998,4.0300000000000002,5.282,6.4800000000000004,7.7460000000000004,9.0099999999999998,10.287000000000001,11.566000000000001,12.848000000000001,14.131,15.414,16.698,17.983000000000001,19.266999999999999,2.0790000000000002,3.0950000000000002,4.0300000000000002,5.0940000000000003,6.1769999999999996,7.2889999999999997,8.4139999999999997,9.5510000000000002,10.695,11.847,13.003,14.162000000000001,15.324999999999999,16.491,17.658000000000001
984,C7H14O2,5.5599999999999996,3.8599999999999999,3.5830000000000002,3.2530000000000001,1.768,1.1659999999999999,0.47899999999999998,0.0,-0.41799999999999998,-0.83099999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.629,2.4119999999999999,1.448,0.46300000000000002,0.191,-0.48199999999999998,-1.28,-1.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3740000000000001,3.0720000000000001,1.619,1.0740000000000001,0.105,-0.050000000000000003,-0.441,-0.95399999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944,2.5649999999999999,4.2629999999999999,4.5110000000000001,5.7839999999999998,6.3040000000000003,7.3920000000000003,8.0540000000000003,9.0470000000000006,9.7889999999999997,10.73,11.523,12.435,13.257999999999999,2.3029999999999999,3.4009999999999998,4.4770000000000003,5.6699999999999999,6.8819999999999997,8.1129999999999995,9.3499999999999996,10.592000000000001,11.837999999999999,13.086,14.336,15.587999999999999,16.841999999999999,18.097999999999999,19.355,1.758,3.2850000000000001,4.0910000000000002,5.4009999999999998,6.5579999999999998,7.8280000000000003,9.0760000000000005,10.351000000000001,11.625,12.906000000000001,14.189,15.474,16.760999999999999,18.047999999999998,19.335999999999999,2.1749999999999998,3.2850000000000001,4.29,5.4329999999999998,6.585,7.7569999999999997,8.9350000000000005,10.118,11.304,12.493,13.683,14.875999999999999,16.07,17.265000000000001,18.462
985,C7H14O2,5.5599999999999996,3.915,3.6560000000000001,3.1000000000000001,2.0249999999999999,0.84599999999999997,0.42899999999999999,0.28199999999999997,-0.52000000000000002,-0.81899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6509999999999998,2.544,1.194,0.63500000000000001,0.0030000000000000001,-0.57799999999999996,-0.98899999999999999,-1.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4260000000000002,2.8889999999999998,1.986,0.59599999999999997,0.32800000000000001,0.092999999999999999,-0.56799999999999995,-0.94899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944,2.5649999999999999,4.2629999999999999,4.5110000000000001,5.8200000000000003,6.3780000000000001,7.4950000000000001,8.2170000000000005,9.2349999999999994,10.045,11.012,11.869,12.811,13.693,2.3029999999999999,3.4009999999999998,4.4770000000000003,5.6699999999999999,6.8819999999999997,8.1159999999999997,9.3610000000000007,10.616,11.875999999999999,13.143000000000001,14.413,15.688000000000001,16.965,18.245000000000001,19.527999999999999,1.758,3.2850000000000001,4.133,5.4450000000000003,6.6139999999999999,7.8890000000000002,9.1389999999999993,10.417,11.693,12.978,14.265000000000001,15.554,16.844999999999999,18.138000000000002,19.431000000000001,2.1749999999999998,3.2850000000000001,4.282,5.4160000000000004,6.5570000000000004,7.7229999999999999,8.9009999999999998,10.087999999999999,11.282999999999999,12.484,13.689,14.898,16.111000000000001,17.326000000000001,18.544
986,C7H14O3,6.431,4.3259999999999996,3.7189999999999999,3.1419999999999999,2.0329999999999999,1.488,0.83899999999999997,0.38600000000000001,-0.17799999999999999,-0.57399999999999995,-0.85599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.6869999999999998,2.5289999999999999,1.4610000000000001,1.133,0.56000000000000005,-0.35099999999999998,-0.436,-1.196,-1.726,0.0,0.0,0.0,0.0,0.0,0.0,3.5059999999999998,2.9529999999999998,2.0019999999999998,1.2190000000000001,0.62,0.26800000000000002,-0.42599999999999999,-0.64500000000000002,-0.89700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0449999999999999,2.5649999999999999,4.3940000000000001,4.6150000000000002,5.9740000000000002,6.532,7.6710000000000003,8.4030000000000005,9.4350000000000005,10.257999999999999,11.239000000000001,12.109999999999999,13.065,13.962999999999999,2.3980000000000001,3.4969999999999999,4.5540000000000003,5.7460000000000004,6.9669999999999996,8.2140000000000004,9.4749999999999996,10.746,12.023999999999999,13.307,14.596,15.887,17.181999999999999,18.48,19.780000000000001,1.8959999999999999,3.3820000000000001,4.1749999999999998,5.4969999999999999,6.6539999999999999,7.9420000000000002,9.1989999999999998,10.488,11.775,13.07,14.367000000000001,15.667,16.968,18.271000000000001,19.574000000000002,2.262,3.3799999999999999,4.3680000000000003,5.5110000000000001,6.6710000000000003,7.859,9.0600000000000005,10.271000000000001,11.489000000000001,12.712999999999999,13.942,15.175000000000001,16.411000000000001,17.649999999999999,18.890999999999998
987,C8H16O3,7.1379999999999999,4.8639999999999999,3.73,3.153,2.141,2.0,0.84699999999999998,0.626,0.374,-0.35999999999999999,-0.628,-0.88500000000000001,0.0,0.0,0.0,0.0,0.0,3.6949999999999998,2.5310000000000001,1.8140000000000001,1.1339999999999999,0.63700000000000001,0.052999999999999999,-0.371,-0.88400000000000001,-1.2230000000000001,-1.7270000000000001,0.0,0.0,0.0,0.0,0.0,3.5139999999999998,2.9780000000000002,2.0640000000000001,1.8779999999999999,0.67800000000000005,0.39200000000000002,0.26700000000000002,-0.51100000000000001,-0.70699999999999996,-0.95399999999999996,0.0,0.0,0.0,0.0,0.0,0.0,3.1349999999999998,2.5649999999999999,4.4660000000000002,4.6150000000000002,6.0380000000000003,6.5529999999999999,7.7309999999999999,8.4380000000000006,9.4949999999999992,10.305,11.300000000000001,12.166,13.130000000000001,14.026,2.4849999999999999,3.5840000000000001,4.625,5.8049999999999997,7.0140000000000002,8.2530000000000001,9.5090000000000003,10.778,12.055999999999999,13.340999999999999,14.631,15.925000000000001,17.222000000000001,18.523,19.824999999999999,1.8959999999999999,3.448,4.2140000000000004,5.5330000000000004,6.6799999999999997,7.9640000000000004,9.2189999999999994,10.509,11.795999999999999,13.093,14.391999999999999,15.694000000000001,16.998000000000001,18.302,19.608000000000001,2.3610000000000002,3.4769999999999999,4.4459999999999997,5.5759999999999996,6.7229999999999999,7.9029999999999996,9.0980000000000008,10.307,11.523999999999999,12.749000000000001,13.978,15.212,16.449999999999999,17.690000000000001,18.933
988,C7H14O2,6.2430000000000003,3.9140000000000001,2.9660000000000002,2.7000000000000002,2.2050000000000001,1.5469999999999999,0.81499999999999995,0.109,-0.47799999999999998,-0.86499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.024,1.99,1.5820000000000001,0.871,0.124,-0.48399999999999999,-1.202,-1.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8420000000000001,2.476,2.008,1.353,0.65300000000000002,-0.0060000000000000001,-0.58799999999999997,-0.93799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080000000000002,0.0,3.6640000000000001,0.0,4.7619999999999996,0.0,5.9269999999999996,0.0,7.1269999999999998,0.0,8.3480000000000008,0.0,9.5820000000000007,0.0,2.3029999999999999,3.258,4.1109999999999998,5.0880000000000001,6.0750000000000002,7.0890000000000004,8.1140000000000008,9.1500000000000004,10.192,11.24,12.292,13.349,14.409000000000001,15.471,16.536000000000001,1.633,3.1019999999999999,3.5150000000000001,4.782,5.6159999999999997,6.7779999999999996,7.7830000000000004,8.9060000000000006,9.9749999999999996,11.086,12.179,13.286,14.387,15.494,16.597999999999999,2.1749999999999998,3.1230000000000002,3.891,4.8239999999999998,5.7560000000000002,6.7220000000000004,7.7000000000000002,8.6910000000000007,9.6890000000000001,10.695,11.707000000000001,12.723000000000001,13.743,14.766,15.792999999999999
989,C4H6O2,3.7240000000000002,2.9660000000000002,3.891,2.7050000000000001,1.0,0.68300000000000005,-0.27800000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7829999999999999,2.3650000000000002,0.59599999999999997,0.51100000000000001,-0.94099999999999995,-1.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6800000000000002,2.4199999999999999,0.90100000000000002,0.32300000000000001,-0.41499999999999998,-1.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8330000000000002,2.5649999999999999,4.3940000000000001,4.7960000000000003,6.2089999999999996,6.9169999999999998,8.1289999999999996,8.9830000000000005,10.096,11.023,12.085000000000001,13.048,14.084,15.066000000000001,2.0790000000000002,3.258,4.3819999999999997,5.6559999999999997,6.9450000000000003,8.2599999999999998,9.5869999999999997,10.923,12.266,13.613,14.964,16.317,17.672000000000001,19.027999999999999,20.385000000000002,1.758,3.2069999999999999,4.165,5.4939999999999998,6.7350000000000003,8.0459999999999994,9.3490000000000002,10.667999999999999,11.989000000000001,13.314,14.641,15.970000000000001,17.298999999999999,18.629000000000001,19.959,1.917,3.1230000000000002,4.1639999999999997,5.3979999999999997,6.6310000000000002,7.8970000000000002,9.173,10.458,11.75,13.045,14.343,15.641999999999999,16.943000000000001,18.245000000000001,19.547000000000001
990,C4H6O2,3.7240000000000002,2.9660000000000002,3.891,2.7050000000000001,1.0,0.68300000000000005,-0.27800000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7829999999999999,2.3650000000000002,0.59599999999999997,0.51100000000000001,-0.94099999999999995,-1.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6800000000000002,2.4199999999999999,0.90100000000000002,0.32300000000000001,-0.41499999999999998,-1.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8330000000000002,2.5649999999999999,4.3940000000000001,4.7960000000000003,6.2089999999999996,6.9169999999999998,8.1289999999999996,8.9830000000000005,10.096,11.023,12.085000000000001,13.048,14.084,15.066000000000001,2.0790000000000002,3.258,4.3819999999999997,5.6559999999999997,6.9450000000000003,8.2599999999999998,9.5869999999999997,10.923,12.266,13.613,14.964,16.317,17.672000000000001,19.027999999999999,20.385000000000002,1.758,3.2069999999999999,4.165,5.4939999999999998,6.7350000000000003,8.0459999999999994,9.3490000000000002,10.667999999999999,11.989000000000001,13.314,14.641,15.970000000000001,17.298999999999999,18.629000000000001,19.959,1.917,3.1230000000000002,4.1639999999999997,5.3979999999999997,6.6310000000000002,7.8970000000000002,9.173,10.458,11.75,13.045,14.343,15.641999999999999,16.943000000000001,18.245000000000001,19.547000000000001
991,C7H16,4.8280000000000003,2.9140000000000001,2.802,2.2469999999999999,1.4450000000000001,0.55500000000000005,-0.247,-0.80200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.802,1.2470000000000001,0.44500000000000001,-0.44500000000000001,-1.2470000000000001,-1.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.802,2.2469999999999999,1.4450000000000001,0.55500000000000005,-0.247,-0.80200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3980000000000001,0.0,3.2959999999999998,0.0,4.3440000000000003,0.0,5.46,0.0,6.6079999999999997,0.0,7.7720000000000002,0.0,8.9429999999999996,0.0,1.946,2.8330000000000002,3.6110000000000002,4.5330000000000004,5.468,6.4349999999999996,7.4139999999999997,8.4049999999999994,9.4039999999999999,10.409000000000001,11.419,12.432,13.449,14.468999999999999,15.491,0.0,2.3980000000000001,0.0,3.2959999999999998,0.0,4.3440000000000003,0.0,5.46,0.0,6.6079999999999997,0.0,7.7720000000000002,0.0,8.9429999999999996,0.0,1.946,2.8330000000000002,3.6110000000000002,4.5330000000000004,5.468,6.4349999999999996,7.4139999999999997,8.4049999999999994,9.4039999999999999,10.409000000000001,11.419,12.432,13.449,14.468999999999999,15.491
992,C8H18,5.5359999999999996,3.4140000000000001,2.8479999999999999,2.4140000000000001,1.7649999999999999,1.0,0.23499999999999999,-0.41399999999999998,-0.84799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8480000000000001,1.4139999999999999,0.76500000000000001,0.0,-0.76500000000000001,-1.4139999999999999,-1.8480000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8479999999999999,2.4140000000000001,1.7649999999999999,1.0,0.23499999999999999,-0.41399999999999998,-0.84799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649999999999999,0.0,3.4969999999999999,0.0,4.5750000000000002,0.0,5.7199999999999998,0.0,6.9009999999999998,0.0,8.1010000000000009,0.0,9.3119999999999994,0.0,2.0790000000000002,2.996,3.7839999999999998,4.718,5.6630000000000003,6.6390000000000002,7.6269999999999998,8.6259999999999994,9.6340000000000003,10.648,11.667,12.69,13.717000000000001,14.747,15.779,0.0,2.5649999999999999,0.0,3.4969999999999999,0.0,4.5750000000000002,0.0,5.7199999999999998,0.0,6.9009999999999998,0.0,8.1010000000000009,0.0,9.3119999999999994,0.0,2.0790000000000002,2.996,3.7839999999999998,4.718,5.6630000000000003,6.6390000000000002,7.6269999999999998,8.6259999999999994,9.6340000000000003,10.648,11.667,12.69,13.717000000000001,14.747,15.779
993,C9H20,6.2430000000000003,3.9140000000000001,2.879,2.532,2.0,1.347,0.65300000000000002,0.0,-0.53200000000000003,-0.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.879,1.532,1.0,0.34699999999999998,-0.34699999999999998,-1.0,-1.532,-1.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.879,2.532,2.0,1.347,0.65300000000000002,0.0,-0.53200000000000003,-0.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080000000000002,0.0,3.6640000000000001,0.0,4.7619999999999996,0.0,5.9269999999999996,0.0,7.1269999999999998,0.0,8.3480000000000008,0.0,9.5820000000000007,0.0,2.1970000000000001,3.1349999999999998,3.9319999999999999,4.875,5.8259999999999996,6.8079999999999998,7.8019999999999996,8.8070000000000004,9.8209999999999997,10.840999999999999,11.866,12.895,13.928000000000001,14.964,16.003,0.0,2.7080000000000002,0.0,3.6640000000000001,0.0,4.7619999999999996,0.0,5.9269999999999996,0.0,7.1269999999999998,0.0,8.3480000000000008,0.0,9.5820000000000007,0.0,2.1970000000000001,3.1349999999999998,3.9319999999999999,4.875,5.8259999999999996,6.8079999999999998,7.8019999999999996,8.8070000000000004,9.8209999999999997,10.840999999999999,11.866,12.895,13.928000000000001,14.964,16.003
994,CO2,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3999999999999999,1.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,0.0,1.099,0.0,1.099,0.0,1.099,0.0,1.099,0.0,1.099,0.0,1.099,0.0,1.609,2.3980000000000001,3.367,4.4189999999999996,5.5010000000000003,6.5940000000000003,7.6909999999999998,8.7889999999999997,9.8879999999999999,10.986000000000001,12.085000000000001,13.183,14.282,15.381,16.478999999999999,1.758,2.6760000000000002,3.762,4.931,6.133,7.3479999999999999,8.5690000000000008,9.7910000000000004,11.013999999999999,12.238,13.462,14.685,15.909000000000001,17.132999999999999,18.356999999999999,1.099,1.609,2.1970000000000001,2.8330000000000002,3.4969999999999999,4.1740000000000004,4.8600000000000003,5.5490000000000004,6.2400000000000002,6.9320000000000004,7.625,8.3179999999999996,9.0109999999999992,9.7040000000000006,10.397
995,C18H36O,13.314,8.9139999999999997,3.2360000000000002,2.8940000000000001,2.8370000000000002,2.589,2.4340000000000002,2.1160000000000001,1.8720000000000001,1.5269999999999999,1.2190000000000001,0.88600000000000001,0.54700000000000004,0.26200000000000001,-0.070999999999999994,-0.28100000000000003,-0.56799999999999995,2.2149999999999999,1.9510000000000001,1.8660000000000001,1.714,1.5149999999999999,1.248,0.99199999999999999,0.621,0.35299999999999998,-0.070000000000000007,-0.32900000000000001,-0.71899999999999997,-0.97699999999999998,-1.2390000000000001,-1.5149999999999999,2.972,2.8900000000000001,2.7549999999999999,2.5710000000000002,2.3439999999999999,2.081,1.7869999999999999,1.472,1.145,0.81399999999999995,0.48899999999999999,0.17799999999999999,-0.11,-0.36699999999999999,-0.58799999999999997,0.0,3.5550000000000002,0.0,4.5949999999999998,0.0,5.7590000000000003,0.0,6.9800000000000004,0.0,8.234,0.0,9.5079999999999991,0.0,10.795999999999999,0.0,2.996,4.0250000000000004,4.8979999999999997,5.9080000000000004,6.9279999999999999,7.9790000000000001,9.0449999999999999,10.125999999999999,11.218,12.32,13.43,14.548,15.672000000000001,16.800999999999998,17.934999999999999,1.169,3.6019999999999999,2.5649999999999999,4.7030000000000003,4.1050000000000004,5.9509999999999996,5.6740000000000004,7.2800000000000002,7.2480000000000002,8.6639999999999997,8.8230000000000004,10.092000000000001,10.401,11.553000000000001,11.98,2.9340000000000002,3.9630000000000001,4.7869999999999999,5.7629999999999999,6.7350000000000003,7.7380000000000004,8.75,9.7739999999999991,10.805999999999999,11.843,12.885999999999999,13.933,14.983000000000001,16.036999999999999,17.093
