molid,identifiere,RDF010u,RDF015u,RDF020u,RDF025u,RDF030u,RDF035u,RDF040u,RDF045u,RDF050u,RDF055u,RDF060u,RDF065u,RDF070u,RDF075u,RDF080u,RDF085u,RDF090u,RDF095u,RDF100u,RDF105u,RDF110u,RDF115u,RDF120u,RDF125u,RDF130u,RDF135u,RDF140u,RDF145u,RDF150u,RDF155u,RDF010m,RDF015m,RDF020m,RDF025m,RDF030m,RDF035m,RDF040m,RDF045m,RDF050m,RDF055m,RDF060m,RDF065m,RDF070m,RDF075m,RDF080m,RDF085m,RDF090m,RDF095m,RDF100m,RDF105m,RDF110m,RDF115m,RDF120m,RDF125m,RDF130m,RDF135m,RDF140m,RDF145m,RDF150m,RDF155m,RDF010v,RDF015v,RDF020v,RDF025v,RDF030v,RDF035v,RDF040v,RDF045v,RDF050v,RDF055v,RDF060v,RDF065v,RDF070v,RDF075v,RDF080v,RDF085v,RDF090v,RDF095v,RDF100v,RDF105v,RDF110v,RDF115v,RDF120v,RDF125v,RDF130v,RDF135v,RDF140v,RDF145v,RDF150v,RDF155v,RDF010e,RDF015e,RDF020e,RDF025e,RDF030e,RDF035e,RDF040e,RDF045e,RDF050e,RDF055e,RDF060e,RDF065e,RDF070e,RDF075e,RDF080e,RDF085e,RDF090e,RDF095e,RDF100e,RDF105e,RDF110e,RDF115e,RDF120e,RDF125e,RDF130e,RDF135e,RDF140e,RDF145e,RDF150e,RDF155e,RDF010p,RDF015p,RDF020p,RDF025p,RDF030p,RDF035p,RDF040p,RDF045p,RDF050p,RDF055p,RDF060p,RDF065p,RDF070p,RDF075p,RDF080p,RDF085p,RDF090p,RDF095p,RDF100p,RDF105p,RDF110p,RDF115p,RDF120p,RDF125p,RDF130p,RDF135p,RDF140p,RDF145p,RDF150p,RDF155p
11,C5H10O2,4.9139999999999997,3.8220000000000001,2.8380000000000001,15.679,9.1989999999999998,5.8090000000000002,7.3239999999999998,2.9460000000000002,2.944,0.0,1.7889999999999999,0.36099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45500000000000002,3.847,0.214,5.7190000000000003,2.4329999999999998,0.79500000000000004,0.67300000000000004,0.19400000000000001,1.179,0.0,0.023,0.0030000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.341,3.7789999999999999,0.72599999999999998,5.7199999999999998,2.1779999999999999,1.383,1.429,0.54000000000000004,0.65100000000000002,0.0,0.16700000000000001,0.032000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9089999999999998,3.8490000000000002,2.6509999999999998,15.388999999999999,8.9710000000000001,5.5449999999999999,7.6879999999999997,2.9889999999999999,3.2029999999999998,0.0,1.6200000000000001,0.32000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6850000000000001,3.7749999999999999,0.94099999999999995,6.2199999999999998,2.4969999999999999,1.748,1.792,0.69999999999999996,0.69899999999999995,0.0,0.26300000000000001,0.051999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,C5H10O2,4.9139999999999997,3.8220000000000001,2.8380000000000001,15.679,9.1989999999999998,5.8129999999999997,7.3200000000000003,2.952,2.9390000000000001,0.0,1.7889999999999999,0.36099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45500000000000002,3.847,0.214,5.7190000000000003,2.4329999999999998,0.79500000000000004,0.67200000000000004,0.19400000000000001,1.179,0.0,0.023,0.0030000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.341,3.7789999999999999,0.72599999999999998,5.7199999999999998,2.1779999999999999,1.3839999999999999,1.4279999999999999,0.54100000000000004,0.65100000000000002,0.0,0.16700000000000001,0.032000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9089999999999998,3.8490000000000002,2.6509999999999998,15.388999999999999,8.9710000000000001,5.5499999999999998,7.6820000000000004,2.9940000000000002,3.1989999999999998,0.0,1.6200000000000001,0.32000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6850000000000001,3.7749999999999999,0.94099999999999995,6.2199999999999998,2.4969999999999999,1.7490000000000001,1.7909999999999999,0.70199999999999996,0.69899999999999995,0.0,0.26300000000000001,0.051999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,C10H16,7.2000000000000002,9.0489999999999995,3.9199999999999999,21.271999999999998,11.542,22.125,11.815,13.472,9.7249999999999996,2.173,2.5209999999999999,1.4350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60599999999999998,9.0449999999999999,1.03,10.265000000000001,1.9510000000000001,2.3719999999999999,2.0110000000000001,0.71599999999999997,1.046,0.063,0.058999999999999997,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1520000000000001,9.0449999999999999,1.5680000000000001,11.755000000000001,3.8260000000000001,6.3659999999999997,3.8010000000000002,2.5070000000000001,1.976,0.32300000000000001,0.33800000000000002,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7809999999999997,9.048,3.6899999999999999,20.210999999999999,10.808999999999999,20.658000000000001,11.023,12.263999999999999,8.8070000000000004,1.9610000000000001,2.2650000000000001,1.2729999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7410000000000001,9.0449999999999999,1.796,12.497999999999999,4.601,7.9889999999999999,4.5650000000000004,3.383,2.5089999999999999,0.46000000000000002,0.49199999999999999,0.20799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,C13H24O2,10.769,10.26,5.5800000000000001,43.073999999999998,22.079000000000001,6.8360000000000003,17.968,10.423999999999999,25.646999999999998,11.803000000000001,12.715999999999999,21.172999999999998,13.07,17.654,9.0129999999999999,10.458,7.3460000000000001,4.569,2.2970000000000002,2.2749999999999999,1.5449999999999999,0.59499999999999997,0.0030000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91800000000000004,10.550000000000001,0.41399999999999998,12.971,3.613,0.86899999999999999,3.4500000000000002,1.8129999999999999,8.1159999999999997,1.4890000000000001,2.9929999999999999,2.5139999999999998,0.77700000000000002,4.0039999999999996,2.113,1.2669999999999999,0.34200000000000003,0.21199999999999999,0.059999999999999998,0.052999999999999999,0.10100000000000001,0.0040000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2210000000000001,9.8170000000000002,1.377,13.914,3.9300000000000002,1.8220000000000001,5.0679999999999996,3.0790000000000002,10.534000000000001,2.8079999999999998,4.4340000000000002,5.1139999999999999,2.6339999999999999,6.3289999999999997,2.609,2.2949999999999999,1.3720000000000001,0.83699999999999997,0.314,0.30299999999999999,0.38200000000000001,0.052999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.146000000000001,10.551,5.351,41.780999999999999,20.571000000000002,6.5960000000000001,18.434999999999999,10.284000000000001,24.873000000000001,11.144,11.887,20.286000000000001,12.275,16.567,8.6329999999999991,9.6790000000000003,6.6980000000000004,4.1609999999999996,2.0649999999999999,2.044,1.4339999999999999,0.52800000000000002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0999999999999996,9.766,1.7749999999999999,15.481999999999999,4.9409999999999998,2.2669999999999999,6.0069999999999997,3.6579999999999999,11.734999999999999,3.4660000000000002,5.1340000000000003,6.4850000000000003,3.4860000000000002,7.3520000000000003,3.0840000000000001,2.8570000000000002,1.863,1.1379999999999999,0.45500000000000002,0.441,0.499,0.085999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,C8H18O,8.4589999999999996,7.0060000000000002,5.0190000000000001,34.729999999999997,18.254000000000001,2.036,5.1859999999999999,2.1110000000000002,18.533999999999999,0.17699999999999999,2.7890000000000001,14.645,2.1110000000000002,13.145,0.002,2.7570000000000001,4.2759999999999998,2.1720000000000002,2.3399999999999999,0.001,0.21299999999999999,0.17100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73599999999999999,7.202,0.45200000000000001,6.8920000000000003,0.13,0.074999999999999997,0.96899999999999997,0.10100000000000001,5.2530000000000001,0.001,0.071999999999999995,1.1599999999999999,0.10199999999999999,3.262,0.0,0.076999999999999999,0.21299999999999999,0.104,0.82499999999999996,0.0,0.0050000000000000001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3980000000000001,6.7069999999999999,1.2949999999999999,8.8160000000000007,1.6339999999999999,0.34200000000000003,1.675,0.42199999999999999,6.5149999999999997,0.016,0.36499999999999999,3.8980000000000001,0.42699999999999999,4.2859999999999996,0.0,0.34599999999999997,0.83399999999999996,0.435,0.52300000000000002,0.0,0.021999999999999999,0.014999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2439999999999998,7.2030000000000003,5.1210000000000004,31.760000000000002,16.192,1.8480000000000001,5.4329999999999998,1.9330000000000001,17.952999999999999,0.157,2.5070000000000001,13.888,1.9350000000000001,13.071,0.001,2.4780000000000002,3.9460000000000002,1.9890000000000001,2.9609999999999999,0.001,0.20200000000000001,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0339999999999998,6.673,1.623,10.356,2.649,0.47499999999999998,1.952,0.56899999999999995,7.3220000000000001,0.025999999999999999,0.53300000000000003,4.9939999999999998,0.57399999999999995,4.9029999999999996,0.0,0.50900000000000001,1.1220000000000001,0.58599999999999997,0.53500000000000003,0.001,0.033000000000000002,0.025000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,C5H12O,5.79,4.2629999999999999,3.875,19.895,9.8900000000000006,2.036,3.0819999999999999,1.5549999999999999,6.2939999999999996,0.044999999999999998,2.7810000000000001,0.66400000000000003,2.2509999999999999,0.0,0.30499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51200000000000001,4.46,0.35799999999999998,3.8039999999999998,0.070000000000000007,0.074999999999999997,0.502,0.097000000000000003,1.9399999999999999,0.0,0.071999999999999995,0.074999999999999997,0.17000000000000001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000001,3.9649999999999999,0.95799999999999996,4.7450000000000001,0.88500000000000001,0.34200000000000003,0.82499999999999996,0.372,2.012,0.0040000000000000001,0.36399999999999999,0.10199999999999999,0.45700000000000002,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7300000000000004,4.46,4.0449999999999999,18.257999999999999,8.7729999999999997,1.8480000000000001,3.4329999999999998,1.4399999999999999,6.5800000000000001,0.040000000000000001,2.4990000000000001,0.83099999999999996,2.3159999999999998,0.0,0.27000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0179999999999998,3.931,1.194,5.6239999999999997,1.4350000000000001,0.47499999999999998,0.95599999999999996,0.48799999999999999,2.2200000000000002,0.0070000000000000001,0.53100000000000003,0.115,0.58199999999999996,0.0,0.043999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,C8H10O,5.3129999999999997,4.0049999999999999,3.6379999999999999,14.305999999999999,3.6379999999999999,4.335,3.8479999999999999,4.1360000000000001,4.8490000000000002,4.2889999999999997,3.746,1.006,1.0660000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47199999999999998,4.2050000000000001,0.32200000000000001,6.266,0.14399999999999999,0.77700000000000002,0.47099999999999997,1.95,2.0129999999999999,0.217,0.27900000000000003,0.0070000000000000001,0.0080000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4570000000000001,3.7090000000000001,0.98799999999999999,6.2779999999999996,0.58599999999999997,1.343,0.79100000000000004,2.3889999999999998,1.9159999999999999,0.879,0.80700000000000005,0.089999999999999997,0.095000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2800000000000002,4.2030000000000003,3.625,14.055999999999999,3.2959999999999998,4.2220000000000004,3.8639999999999999,3.976,4.7850000000000001,3.9510000000000001,3.782,0.89200000000000002,0.94499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8360000000000001,3.6749999999999998,1.2450000000000001,6.6749999999999998,0.81599999999999995,1.6379999999999999,0.995,2.5680000000000001,2.0920000000000001,1.1779999999999999,1.032,0.14599999999999999,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,C8H10O,5.3129999999999997,4.0049999999999999,3.6379999999999999,14.064,2.5880000000000001,5.4649999999999999,3.258,4.0830000000000002,5.1139999999999999,4.1600000000000001,3.7690000000000001,1.127,1.0660000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47199999999999998,4.2050000000000001,0.32200000000000001,6.25,0.14499999999999999,1.2390000000000001,0.35099999999999998,1.4870000000000001,1.998,0.22500000000000001,0.27900000000000003,0.0080000000000000002,0.0080000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4570000000000001,3.7090000000000001,0.98799999999999999,6.2670000000000003,0.42699999999999999,1.8009999999999999,0.71699999999999997,1.964,1.917,0.878,0.80900000000000005,0.10100000000000001,0.095000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2800000000000002,4.2030000000000003,3.625,13.77,2.3540000000000001,5.3529999999999998,3.2000000000000002,3.8809999999999998,5.0170000000000003,3.8610000000000002,3.802,0.999,0.94499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8360000000000001,3.6749999999999998,1.2450000000000001,6.6609999999999996,0.58599999999999997,2.1440000000000001,0.91100000000000003,2.1680000000000001,2.1059999999999999,1.1679999999999999,1.036,0.16300000000000001,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,C3H8O,4.0110000000000001,2.4340000000000002,3.113,10.006,4.3140000000000001,2.036,1.6799999999999999,1.76,0.0,0.33200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36199999999999999,2.633,0.29499999999999998,1.7450000000000001,0.031,0.074999999999999997,0.191,0.16200000000000001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0680000000000001,2.137,0.73299999999999998,2.0299999999999998,0.38600000000000001,0.34200000000000003,0.25800000000000001,0.40899999999999997,0.0,0.029999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0540000000000003,2.6309999999999998,3.3279999999999998,9.2579999999999991,3.827,1.8480000000000001,2.1000000000000001,1.869,0.0,0.29499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.341,2.1030000000000002,0.90700000000000003,2.4700000000000002,0.626,0.47499999999999998,0.29099999999999998,0.50900000000000001,0.0,0.048000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,C10H18O,8.0069999999999997,9.8439999999999994,2.665,20.484000000000002,22.622,15.018000000000001,17.030000000000001,10.989000000000001,10.712999999999999,7.9550000000000001,3.1179999999999999,4.0090000000000003,0.0,0.34399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67300000000000004,10.428000000000001,0.14000000000000001,11.423,5.7759999999999998,0.96299999999999997,2.6059999999999999,0.60899999999999999,1.6459999999999999,1.4370000000000001,0.042000000000000003,0.158,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3929999999999998,8.9770000000000003,0.56200000000000006,10.894,6.1950000000000003,3.1819999999999999,5.1269999999999998,2.4039999999999999,2.794,2.585,0.33200000000000002,0.71199999999999997,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5410000000000004,10.423,2.448,20.213999999999999,21.506,14.404999999999999,16.538,10.118,9.8119999999999994,7.4139999999999997,2.7789999999999999,3.6480000000000001,0.0,0.30499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.048,8.875,0.75,11.395,7.1849999999999996,4.1609999999999996,6.1820000000000004,3.1909999999999998,3.3889999999999998,3.0840000000000001,0.51200000000000001,0.97899999999999998,0.0,0.050000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,C4H8O,3.5720000000000001,2.907,1.3520000000000001,7.2830000000000004,5.3979999999999997,1.5669999999999999,0.79000000000000004,0.94599999999999995,1.883,0.76300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,2.9039999999999999,0.109,1.96,0.41699999999999998,0.13200000000000001,0.40200000000000002,0.029999999999999999,0.012999999999999999,0.0050000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071,2.9049999999999998,0.39300000000000002,2.0649999999999999,0.871,0.46700000000000003,0.46400000000000002,0.14699999999999999,0.16800000000000001,0.068000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3690000000000002,2.907,1.27,7.4100000000000001,5.891,1.4770000000000001,0.75600000000000001,0.85599999999999998,1.6699999999999999,0.67700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.361,2.9049999999999998,0.502,2.2970000000000002,1.0940000000000001,0.59499999999999997,0.49199999999999999,0.20799999999999999,0.27300000000000002,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,C7H14O,6.2409999999999997,5.6500000000000004,2.496,22.117999999999999,13.760999999999999,1.754,2.8220000000000001,2.141,9.1229999999999993,2.0499999999999998,2.456,4.9210000000000003,2.4729999999999999,0.42999999999999999,1.0329999999999999,2.8650000000000002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54100000000000004,5.6459999999999999,0.20399999999999999,5.0490000000000004,0.47599999999999998,0.14599999999999999,0.88500000000000001,0.121,4.0,0.017999999999999999,0.11600000000000001,1.6819999999999999,0.069000000000000006,0.372,0.0080000000000000002,0.13600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8680000000000001,5.6459999999999999,0.72899999999999998,6.1369999999999996,1.619,0.52000000000000002,1.2689999999999999,0.32500000000000001,3.8359999999999999,0.192,0.48699999999999999,1.8169999999999999,0.34000000000000002,0.38200000000000001,0.095000000000000001,0.57199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.883,5.6500000000000004,2.3460000000000001,20.911000000000001,13.308999999999999,1.651,2.7069999999999999,2.177,9.5860000000000003,1.8200000000000001,2.2490000000000001,4.9729999999999999,2.258,0.42499999999999999,0.91700000000000004,2.6230000000000002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3769999999999998,5.6470000000000002,0.93200000000000005,7.0289999999999999,2.3079999999999998,0.66300000000000003,1.4339999999999999,0.42999999999999999,4.0839999999999996,0.307,0.65700000000000003,2.0819999999999999,0.48799999999999999,0.38700000000000001,0.152,0.77100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,C6H12O,5.3520000000000003,4.7359999999999998,2.1150000000000002,17.172000000000001,10.968,1.754,2.121,1.956,5.0410000000000004,2.0049999999999999,2.1909999999999998,2.2730000000000001,2.1549999999999998,1.2689999999999999,0.89100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46700000000000003,4.7320000000000002,0.17199999999999999,4.0190000000000001,0.45600000000000002,0.14599999999999999,0.72899999999999998,0.12,2.8959999999999999,0.017000000000000001,0.192,0.40200000000000002,0.040000000000000001,0.0089999999999999993,0.0060000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6020000000000001,4.7320000000000002,0.61699999999999999,4.7800000000000002,1.3680000000000001,0.52000000000000002,0.98499999999999999,0.308,2.3340000000000001,0.188,0.48399999999999999,0.83999999999999997,0.25900000000000001,0.114,0.080000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0449999999999999,4.7350000000000003,1.988,16.41,10.831,1.651,2.04,2.012,5.7930000000000001,1.7809999999999999,2.319,2.1539999999999999,1.929,1.1259999999999999,0.79000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0379999999999998,4.7329999999999997,0.78800000000000003,5.4509999999999996,1.901,0.66300000000000003,1.1020000000000001,0.40300000000000002,2.383,0.30099999999999999,0.60499999999999998,1.0069999999999999,0.38700000000000001,0.184,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,C6H10O,4.6239999999999997,3.8450000000000002,2.835,12.33,4.4130000000000003,6.5300000000000002,7.8940000000000001,3.9169999999999998,2.1749999999999998,1.413,1.393,0.053999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40200000000000002,3.8420000000000001,0.25600000000000001,4.2309999999999999,0.32700000000000001,2.476,1.198,0.19500000000000001,0.113,0.161,0.084000000000000005,0.0060000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3839999999999999,3.8420000000000001,0.67600000000000005,5.1689999999999996,0.83499999999999996,2.657,2.3439999999999999,0.78700000000000003,0.432,0.22,0.16900000000000001,0.0080000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.359,3.8450000000000002,2.9660000000000002,11.846,4.0389999999999997,6.5620000000000003,7.3550000000000004,3.5880000000000001,1.9950000000000001,1.76,1.486,0.067000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7609999999999999,3.8420000000000001,0.84299999999999997,5.6660000000000004,1.1100000000000001,2.9820000000000002,2.8479999999999999,1.0569999999999999,0.58099999999999996,0.249,0.222,0.0089999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
